Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
1,,tench,envelope,0.1588098555803299,jigsaw puzzle,0.1526401787996292,spider web,0.14449477195739746,handkerchief,0.11549399048089981,menu,0.06848558038473129,0.0,False
2,,goldfish,handkerchief,0.3799000382423401,binder,0.11194121092557907,tray,0.053952574729919434,shower curtain,0.05277826637029648,envelope,0.03577166795730591,1.0,False
3,,great white shark,great white shark,0.27297207713127136,fountain,0.2667282819747925,geyser,0.10281497240066528,fireboat,0.08598249405622482,handkerchief,0.07018624246120453,2.0,True
4,,tiger shark,jigsaw puzzle,0.03813810646533966,stole,0.03459944576025009,prayer rug,0.029352059587836266,envelope,0.028749536722898483,binder,0.028092488646507263,3.0,False
5,,hammerhead,shower curtain,0.21171137690544128,spider web,0.11910343915224075,jigsaw puzzle,0.05094382166862488,bubble,0.050468143075704575,handkerchief,0.03448713198304176,4.0,False
6,,electric ray,electric ray,0.5099700093269348,stingray,0.33449244499206543,bib,0.040274426341056824,necklace,0.01025056466460228,brain coral,0.00971120037138462,5.0,True
7,,stingray,jigsaw puzzle,0.19532467424869537,Petri dish,0.15621235966682434,dough,0.0724889487028122,shower curtain,0.06372153759002686,bubble,0.04979950189590454,6.0,False
8,,cock,handkerchief,0.1143367812037468,jigsaw puzzle,0.06931993365287781,knot,0.04982608184218407,brassiere,0.04327831789851189,necklace,0.03071551024913788,7.0,False
9,,hen,jigsaw puzzle,0.15830044448375702,shower curtain,0.05952676013112068,spider web,0.05244758352637291,handkerchief,0.03684847056865692,bubble,0.029721982777118683,8.0,False
10,,ostrich,American alligator,0.46291741728782654,African crocodile,0.10802995413541794,lakeside,0.06792068481445312,sandbar,0.026660481467843056,menu,0.02453681267797947,9.0,False
11,,brambling,ant,0.08934390544891357,ruddy turnstone,0.06378740072250366,ptarmigan,0.060693394392728806,dowitcher,0.03782496601343155,fiddler crab,0.03691843897104263,10.0,False
12,,goldfinch,jigsaw puzzle,0.1701505035161972,spider web,0.1157202199101448,handkerchief,0.05486450344324112,menu,0.037387821823358536,paintbrush,0.036525826901197433,11.0,False
13,,house finch,spider web,0.2883680760860443,menu,0.12641248106956482,American alligator,0.08682657033205032,envelope,0.05011123791337013,shower curtain,0.042164627462625504,12.0,False
14,,junco,spider web,0.8439984917640686,garden spider,0.019257288426160812,bubble,0.010041806846857071,fountain,0.009470371529459953,jigsaw puzzle,0.007309532258659601,13.0,False
