Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
1,,tench,jigsaw puzzle,0.33659982681274414,spider web,0.3254621624946594,garden spider,0.02905757538974285,lemon,0.020759453997015953,menu,0.01965191960334778,0.0,False
2,,goldfish,jigsaw puzzle,0.3048784136772156,spider web,0.10061780363321304,menu,0.09589418023824692,binder,0.04585478454828262,envelope,0.04399777948856354,1.0,False
3,,great white shark,volcano,0.12906016409397125,sandbar,0.08711562305688858,geyser,0.0805983617901802,fountain,0.07798213511705399,seashore,0.06597118824720383,2.0,False
4,,tiger shark,jigsaw puzzle,0.21762283146381378,spider web,0.09725068509578705,American alligator,0.050154909491539,envelope,0.03843814507126808,bubble,0.037527553737163544,3.0,False
5,,hammerhead,bubble,0.0777207463979721,shower curtain,0.07035630941390991,envelope,0.05460794270038605,spider web,0.04576573148369789,American alligator,0.026842886582016945,4.0,False
6,,electric ray,fountain,0.3049643039703369,jigsaw puzzle,0.1570817530155182,dough,0.049429524689912796,brain coral,0.03600568324327469,shower cap,0.03503626212477684,5.0,False
7,,stingray,bubble,0.14667057991027832,nematode,0.13890193402767181,Petri dish,0.07585101574659348,shower curtain,0.029952656477689743,dough,0.02344515733420849,6.0,False
8,,cock,goldfish,0.0583847239613533,volcano,0.0360935777425766,terrapin,0.033681727945804596,handkerchief,0.03216361254453659,jigsaw puzzle,0.030612710863351822,7.0,False
9,,hen,spider web,0.6223364472389221,jigsaw puzzle,0.19401498138904572,bubble,0.014036751352250576,envelope,0.011955919675529003,menu,0.01078760251402855,8.0,False
10,,ostrich,American alligator,0.12514011561870575,African crocodile,0.048519913107156754,sandbar,0.042034197598695755,bubble,0.03396524488925934,lakeside,0.033825356513261795,9.0,False
11,,brambling,spider web,0.05732835829257965,American alligator,0.03712191432714462,binder,0.036182962357997894,bubble,0.03405298292636871,dowitcher,0.032514069229364395,10.0,False
12,,goldfinch,spider web,0.3713672161102295,jigsaw puzzle,0.17682890594005585,bubble,0.03864986449480057,American alligator,0.02537238784134388,menu,0.024005284532904625,11.0,False
13,,house finch,spider web,0.2865181267261505,nematode,0.06927100569009781,barn spider,0.05962661653757095,garden spider,0.0404488705098629,American alligator,0.030812032520771027,12.0,False
14,,junco,spider web,0.89447420835495,garden spider,0.027181614190340042,bubble,0.011938122101128101,barn spider,0.005251608788967133,jigsaw puzzle,0.004310057498514652,13.0,False
15,,indigo bunting,jigsaw puzzle,0.22616040706634521,menu,0.08055197447538376,shower curtain,0.070559062063694,envelope,0.038938459008932114,spider web,0.025310629978775978,14.0,False
16,,robin,spider web,0.6109331250190735,garden spider,0.1594669222831726,goldfish,0.08880411833524704,barn spider,0.0315975695848465,black and gold garden spider,0.02306455373764038,15.0,False
17,,bulbul,spider web,0.3921888470649719,American alligator,0.11466334760189056,black swan,0.029559293761849403,water snake,0.029086440801620483,lakeside,0.017045428976416588,16.0,False
