Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,63.384885204081634
100,black swan,True,True,56.42139668367348
101,tusker,True,True,55.1399075255102
102,echidna,True,True,54.26498724489795
103,platypus,True,True,56.91167091836735
104,wallaby,False,False,54.737324617346935
105,koala,False,False,61.62507971938776
106,wombat,False,False,63.79145408163265
107,jellyfish,True,True,59.87723214285714
108,sea anemone,True,True,56.275908801020414
109,brain coral,True,True,56.536989795918366
10,brambling,True,True,60.15226403061224
110,flatworm,False,False,72.73995535714286
111,nematode,False,False,59.765625
112,conch,True,True,58.63360969387755
113,snail,True,True,61.61112882653062
114,slug,True,True,60.97935267857143
115,sea slug,True,True,57.667012117346935
116,chiton,False,False,59.97688137755102
117,chambered nautilus,True,True,76.54057716836735
118,Dungeness crab,True,True,68.12619579081633
119,rock crab,True,True,62.41430165816326
11,goldfinch,True,True,54.67753507653062
120,fiddler crab,True,True,57.29233099489795
121,king crab,False,False,57.07110969387755
122,American lobster,True,True,58.7890625
123,spiny lobster,True,True,58.96643813775511
124,crayfish,True,True,54.900749362244895
125,hermit crab,True,True,62.32461734693877
126,isopod,False,False,57.55939094387755
127,white stork,True,True,59.94300063775511
128,black stork,True,True,54.57190688775511
129,spoonbill,True,True,60.44124681122449
12,house finch,True,True,55.55644132653062
130,flamingo,False,False,54.76721938775511
131,little blue heron,True,True,54.314811862244895
132,American egret,True,True,56.48517219387755
133,bittern,True,True,56.18622448979592
134,crane,True,True,61.26833545918368
135,limpkin,True,True,58.611686862244895
136,European gallinule,True,True,60.66047512755102
137,American coot,True,True,56.71835140306123
138,bustard,True,True,56.24800701530612
139,ruddy turnstone,True,True,54.62372448979592
13,junco,True,True,62.298708545918366
140,red-backed sandpiper,True,True,63.17163584183674
141,redshank,True,True,62.92251275510205
142,dowitcher,False,False,54.23309948979592
143,oystercatcher,True,True,55.006377551020414
144,pelican,True,True,57.93805803571429
145,king penguin,True,True,55.84143813775511
146,albatross,True,True,53.67904974489795
147,grey whale,False,False,62.20902423469388
148,killer whale,False,False,55.77168367346938
149,dugong,True,True,53.89827806122449
14,indigo bunting,True,True,57.30628188775511
150,sea lion,True,True,60.271843112244895
151,Chihuahua,True,True,59.01426977040817
152,Japanese spaniel,True,True,68.08235012755102
153,Maltese dog,True,True,58.741230867346935
154,Pekinese,True,True,59.49657206632652
155,Shih-Tzu,True,True,53.57142857142857
156,Blenheim spaniel,True,True,55.00438456632652
157,papillon,True,True,56.58681441326531
158,toy terrier,True,True,56.10849808673469
159,Rhodesian ridgeback,False,False,54.57987882653062
15,robin,True,True,55.70790816326531
160,Afghan hound,True,True,56.23604910714286
161,basset,True,True,55.82748724489795
162,beagle,True,True,53.54352678571429
163,bloodhound,False,False,56.00884885204081
164,bluetick,True,True,52.37165178571429
165,black-and-tan coonhound,True,True,59.20958227040817
166,Walker hound,True,True,58.21308992346938
167,English foxhound,True,True,61.17865114795919
168,redbone,True,True,56.84988839285714
169,borzoi,True,True,58.10347576530612
16,bulbul,True,True,56.30580357142857
170,Irish wolfhound,True,True,56.32174744897959
171,Italian greyhound,True,True,55.68000637755102
172,whippet,True,True,55.11599170918368
173,Ibizan hound,True,True,62.11136798469388
174,Norwegian elkhound,True,True,62.14724170918368
175,otterhound,False,False,64.54679528061224
176,Saluki,True,True,56.50111607142857
177,Scottish deerhound,True,True,58.74720982142857
178,Weimaraner,True,True,62.04161352040817
179,Staffordshire bullterrier,True,True,58.99832589285714
17,jay,True,True,59.22552614795919
180,American Staffordshire terrier,True,True,54.30484693877551
181,Bedlington terrier,True,True,58.93056441326531
182,Border terrier,True,True,56.15234375
183,Kerry blue terrier,True,True,54.54599808673469
184,Irish terrier,True,True,55.71986607142857
185,Norfolk terrier,True,True,54.89477040816326
186,Norwich terrier,True,True,56.03475765306123
187,Yorkshire terrier,True,True,56.03475765306123
188,wire-haired fox terrier,True,True,53.73286033163265
189,Lakeland terrier,True,True,62.90258290816326
18,magpie,True,True,58.94052933673469
190,Sealyham terrier,True,True,56.373565051020414
191,Airedale,False,False,56.34367028061224
192,cairn,True,True,66.98022959183673
193,Australian terrier,True,True,54.23309948979592
194,Dandie Dinmont,True,True,57.76068239795919
195,Boston bull,True,True,57.55939094387755
196,miniature schnauzer,True,True,56.841916454081634
197,giant schnauzer,True,True,56.82397959183674
198,standard schnauzer,True,True,62.04360650510205
199,Scotch terrier,False,False,57.87029655612245
19,chickadee,True,True,54.25302933673469
1,goldfish,True,True,54.4921875
200,Tibetan terrier,True,True,53.57940051020408
201,silky terrier,True,True,59.325175382653065
202,soft-coated wheaten terrier,True,True,54.16533801020408
203,West Highland white terrier,True,True,55.61822385204081
204,Lhasa,True,True,62.81688456632652
205,flat-coated retriever,True,True,54.60180165816326
206,curly-coated retriever,True,True,73.94969706632652
207,golden retriever,True,True,56.31377551020408
208,Labrador retriever,True,True,60.77208227040817
209,Chesapeake Bay retriever,True,True,54.5280612244898
20,water ouzel,True,True,55.17578125
210,German short-haired pointer,True,True,55.56242028061224
211,vizsla,True,True,56.89373405612245
212,English setter,False,False,53.65114795918368
213,Irish setter,True,True,67.5601881377551
214,Gordon setter,True,True,57.14285714285714
215,Brittany spaniel,True,True,61.908083545918366
216,clumber,True,True,60.411352040816325
217,English springer,True,True,56.34566326530612
218,Welsh springer spaniel,True,True,66.06544961734694
