Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,53.25255102040817
100,black swan,True,True,50.82110969387755
101,tusker,True,True,51.12005739795919
102,echidna,True,True,50.65768494897959
103,platypus,True,True,53.75279017857143
104,wallaby,True,True,50.73939732142857
105,koala,True,True,57.44977678571429
106,wombat,True,True,55.723852040816325
107,jellyfish,True,True,52.32382015306123
108,sea anemone,True,True,54.54799107142857
109,brain coral,True,True,53.435905612244895
10,brambling,False,False,52.36766581632652
110,flatworm,True,True,54.51211734693877
111,nematode,False,False,55.169802295918366
112,conch,True,True,51.63624043367348
113,snail,True,True,55.885283801020414
114,slug,True,True,51.58442283163265
115,sea slug,True,True,52.80811543367348
116,chiton,True,True,56.70440051020408
117,chambered nautilus,True,True,56.12842793367348
118,Dungeness crab,True,True,55.69196428571429
119,rock crab,True,True,55.94706632653062
11,goldfinch,True,True,51.83553890306123
120,fiddler crab,True,True,57.569355867346935
121,king crab,False,False,52.89779974489795
122,American lobster,True,True,52.794164540816325
123,spiny lobster,True,True,51.08219068877551
124,crayfish,True,True,51.37515943877551
125,hermit crab,False,False,54.00390625
126,isopod,False,False,54.38655931122449
127,white stork,True,True,51.13998724489795
128,black stork,True,True,51.50669642857143
129,spoonbill,True,True,54.81505102040817
12,house finch,True,True,52.34375
130,flamingo,False,False,52.93168048469388
131,little blue heron,True,True,54.72536670918368
132,American egret,True,True,51.77774234693877
133,bittern,True,True,55.31329719387755
134,crane,True,True,58.94252232142857
135,limpkin,False,False,53.69499362244898
136,European gallinule,True,True,53.32230548469388
137,American coot,True,True,52.68255739795919
138,bustard,True,True,53.64118303571429
139,ruddy turnstone,False,False,51.13799426020408
13,junco,False,False,55.45280612244898
140,red-backed sandpiper,False,False,54.5280612244898
141,redshank,True,True,53.72688137755102
142,dowitcher,True,True,52.891820790816325
143,oystercatcher,True,True,52.29193239795919
144,pelican,True,True,52.098612882653065
145,king penguin,True,True,52.393574617346935
146,albatross,True,True,50.80317283163265
147,grey whale,True,True,54.48421556122449
148,killer whale,True,True,52.84199617346938
149,dugong,True,True,51.64221938775511
14,indigo bunting,True,True,52.74234693877551
150,sea lion,True,True,58.47815688775511
151,Chihuahua,True,True,51.197783801020414
152,Japanese spaniel,True,True,59.693877551020414
153,Maltese dog,True,True,53.541533801020414
154,Pekinese,True,True,53.72289540816326
155,Shih-Tzu,True,True,51.05628188775511
156,Blenheim spaniel,True,True,55.4069674744898
157,papillon,True,True,53.35817920918368
158,toy terrier,True,True,53.53555484693877
159,Rhodesian ridgeback,True,True,51.458864795918366
15,robin,True,True,52.393574617346935
160,Afghan hound,True,True,53.30436862244898
161,basset,True,True,52.59287308673469
162,beagle,True,True,50.42849170918368
163,bloodhound,False,False,52.92769451530612
164,bluetick,True,True,50.03786670918368
165,black-and-tan coonhound,True,True,53.62125318877551
166,Walker hound,True,True,57.19268176020408
167,English foxhound,True,True,52.41948341836735
168,redbone,True,True,51.47281568877551
169,borzoi,True,True,54.41047512755102
16,bulbul,True,True,51.60435267857143
170,Irish wolfhound,True,True,52.28993941326531
171,Italian greyhound,True,True,50.26905293367348
172,whippet,True,True,51.124043367346935
173,Ibizan hound,True,True,52.90776466836735
174,Norwegian elkhound,True,True,64.33354591836735
175,otterhound,False,False,56.55094068877551
176,Saluki,True,True,51.15194515306123
177,Scottish deerhound,True,True,55.51458864795919
178,Weimaraner,True,True,53.06521045918368
179,Staffordshire bullterrier,True,True,52.14445153061224
17,jay,True,True,56.08258928571429
180,American Staffordshire terrier,True,True,53.08514030612245
181,Bedlington terrier,True,True,50.81911670918368
182,Border terrier,True,True,50.88089923469388
183,Kerry blue terrier,True,True,50.82310267857143
184,Irish terrier,True,True,51.11806441326531
185,Norfolk terrier,True,True,51.13998724489795
186,Norwich terrier,True,True,51.0383450255102
187,Yorkshire terrier,True,True,52.989477040816325
188,wire-haired fox terrier,True,True,50.61583227040817
