Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,False,False,99.98405612244898
100,black swan,False,False,100.0
101,tusker,False,False,99.80070153061224
102,echidna,False,False,99.78077168367348
103,platypus,False,False,99.74489795918367
104,wallaby,False,False,100.0
105,koala,False,False,100.0
106,wombat,False,False,100.0
107,jellyfish,False,False,100.0
108,sea anemone,False,False,99.16294642857144
109,brain coral,False,False,99.03140943877553
10,brambling,False,False,100.0
110,flatworm,False,False,100.0
111,nematode,False,False,100.0
112,conch,True,True,100.0
113,snail,False,False,99.99003507653062
114,slug,True,True,99.99800701530611
115,sea slug,True,True,99.99402104591836
116,chiton,False,False,100.0
117,chambered nautilus,True,True,100.0
118,Dungeness crab,False,False,100.0
119,rock crab,False,False,99.99402104591836
11,goldfinch,False,False,99.96811224489797
120,fiddler crab,False,False,97.91533801020408
121,king crab,True,True,100.0
122,American lobster,False,False,100.0
123,spiny lobster,True,True,99.95814732142856
124,crayfish,False,False,99.9820631377551
125,hermit crab,False,False,100.0
126,isopod,False,False,99.9282525510204
127,white stork,False,False,100.0
128,black stork,False,False,99.99800701530611
129,spoonbill,False,False,100.0
12,house finch,False,False,99.83856823979592
130,flamingo,False,False,99.96213329081633
131,little blue heron,False,False,99.99601403061224
132,American egret,False,False,99.99800701530611
133,bittern,False,False,99.9202806122449
134,crane,False,False,99.87244897959184
135,limpkin,False,False,99.99800701530611
136,European gallinule,False,False,100.0
137,American coot,False,False,97.47488839285714
138,bustard,False,False,99.7528698979592
139,ruddy turnstone,False,False,99.89835778061224
13,junco,False,False,99.81066645408164
140,red-backed sandpiper,False,False,100.0
141,redshank,False,False,100.0
142,dowitcher,False,False,99.92625956632652
143,oystercatcher,False,False,99.17689732142856
144,pelican,False,False,100.0
145,king penguin,False,False,99.8844068877551
146,albatross,False,False,99.92426658163264
147,grey whale,False,False,100.0
148,killer whale,False,False,99.9561543367347
149,dugong,False,False,99.99402104591836
14,indigo bunting,False,False,99.97209821428572
150,sea lion,False,False,99.24266581632652
151,Chihuahua,False,False,100.0
152,Japanese spaniel,False,False,99.99601403061224
153,Maltese dog,False,False,99.99601403061224
154,Pekinese,False,False,99.97807716836736
155,Shih-Tzu,False,False,99.51570471938776
156,Blenheim spaniel,False,False,99.9561543367347
157,papillon,False,False,100.0
158,toy terrier,True,True,99.9382174744898
159,Rhodesian ridgeback,False,False,99.92227359693877
15,robin,False,False,100.0
160,Afghan hound,False,False,100.0
161,basset,False,False,100.0
162,beagle,False,False,99.97807716836736
163,bloodhound,False,False,100.0
164,bluetick,True,True,99.9740911989796
165,black-and-tan coonhound,False,False,100.0
166,Walker hound,False,False,99.99800701530611
167,English foxhound,False,False,100.0
168,redbone,False,False,100.0
169,borzoi,False,False,99.98007015306123
16,bulbul,False,False,99.8584980867347
170,Irish wolfhound,False,False,99.90234375
171,Italian greyhound,False,False,100.0
172,whippet,False,False,99.97608418367348
173,Ibizan hound,False,False,99.99601403061224
174,Norwegian elkhound,False,False,99.59542410714286
175,otterhound,False,False,99.98604910714286
176,Saluki,False,False,99.99800701530611
177,Scottish deerhound,False,False,99.77080676020408
178,Weimaraner,False,False,100.0
179,Staffordshire bullterrier,False,False,100.0
17,jay,False,False,100.0
180,American Staffordshire terrier,False,False,100.0
181,Bedlington terrier,False,False,100.0
182,Border terrier,False,False,99.22472895408164
183,Kerry blue terrier,False,False,100.0
184,Irish terrier,False,False,99.99800701530611
185,Norfolk terrier,False,False,99.92426658163264
186,Norwich terrier,False,False,100.0
187,Yorkshire terrier,False,False,100.0
188,wire-haired fox terrier,False,False,99.95814732142856
189,Lakeland terrier,False,False,99.91629464285714
18,magpie,False,False,99.99402104591836
190,Sealyham terrier,False,False,99.88839285714286
191,Airedale,False,False,99.99202806122447
192,cairn,True,True,100.0
193,Australian terrier,False,False,99.54360650510203
194,Dandie Dinmont,False,False,99.50374681122447
195,Boston bull,False,False,100.0
196,miniature schnauzer,False,False,99.99800701530611
197,giant schnauzer,False,False,100.0
198,standard schnauzer,False,False,99.7867506377551
199,Scotch terrier,False,False,100.0
19,chickadee,False,False,99.99800701530611
1,goldfish,False,False,99.98007015306123
200,Tibetan terrier,False,False,98.84008290816328
201,silky terrier,False,False,100.0
202,soft-coated wheaten terrier,False,False,98.62484056122447
203,West Highland white terrier,False,False,99.99202806122447
204,Lhasa,False,False,100.0
205,flat-coated retriever,False,False,98.67067920918367
206,curly-coated retriever,True,True,100.0
207,golden retriever,False,False,100.0
208,Labrador retriever,False,False,100.0
209,Chesapeake Bay retriever,False,False,99.89835778061224
20,water ouzel,False,False,99.66717155612244
210,German short-haired pointer,False,False,99.98007015306123
211,vizsla,False,False,100.0
212,English setter,False,False,99.12707270408164
213,Irish setter,False,False,100.0
214,Gordon setter,False,False,100.0
215,Brittany spaniel,False,False,99.96213329081633
216,clumber,False,False,100.0
217,English springer,False,False,99.99402104591836
218,Welsh springer spaniel,False,False,100.0
219,cocker spaniel,False,False,100.0
21,kite,False,False,100.0
220,Sussex spaniel,False,False,99.9461894132653
221,Irish water spaniel,False,False,99.99800701530611
222,kuvasz,False,False,99.99601403061224
223,schipperke,False,False,99.91230867346938
224,groenendael,False,False,100.0
225,malinois,False,False,100.0
226,briard,False,False,99.99800701530611
227,kelpie,False,False,100.0
228,komondor,False,False,100.0
229,Old English sheepdog,False,False,99.86846301020408
22,bald eagle,False,False,100.0
230,Shetland sheepdog,False,False,100.0
231,collie,False,False,100.0
232,Border collie,False,False,100.0
233,Bouvier des Flandres,True,True,99.35028698979592
234,Rottweiler,False,False,99.99800701530611
235,German shepherd,False,False,99.9740911989796
236,Doberman,False,False,100.0
237,miniature pinscher,False,False,100.0
238,Greater Swiss Mountain dog,False,False,100.0
239,Bernese mountain dog,False,False,99.99003507653062
23,vulture,True,True,100.0
240,Appenzeller,False,False,99.44395727040816
241,EntleBucher,False,False,100.0
242,boxer,False,False,99.59941007653062
243,bull mastiff,False,False,99.93024553571428
244,Tibetan mastiff,False,False,100.0
245,French bulldog,False,False,99.99800701530611
246,Great Dane,False,False,100.0
247,Saint Bernard,False,False,98.38767538265306
248,Eskimo dog,False,False,99.21675701530611
249,malamute,False,False,99.99003507653062
24,great grey owl,False,False,99.8505261479592
250,Siberian husky,True,True,100.0
251,dalmatian,False,False,99.97209821428572
252,affenpinscher,False,False,100.0
253,basenji,False,False,100.0
254,pug,False,False,97.00255102040816
255,Leonberg,False,False,99.77678571428572
256,Newfoundland,False,False,99.99003507653062
257,Great Pyrenees,False,False,99.9820631377551
258,Samoyed,False,False,99.99601403061224
259,Pomeranian,False,False,100.0
25,European fire salamander,False,False,99.52168367346938
260,chow,False,False,100.0
261,keeshond,False,False,100.0
262,Brabancon griffon,False,False,99.99003507653062
263,Pembroke,False,False,100.0
264,Cardigan,False,False,99.99601403061224
265,toy poodle,False,False,100.0
266,miniature poodle,True,True,99.21675701530611
267,standard poodle,True,True,99.97209821428572
268,Mexican hairless,False,False,99.99601403061224
269,timber wolf,False,False,99.98804209183672
26,common newt,True,True,100.0
270,white wolf,False,False,100.0
271,red wolf,False,False,100.0
272,coyote,False,False,98.95766900510203
273,dingo,False,False,99.78077168367348
274,dhole,False,False,99.99003507653062
275,African hunting dog,False,False,99.91430165816328
276,hyena,False,False,100.0
277,red fox,True,True,99.80867346938776
278,kit fox,False,False,100.0
279,Arctic fox,False,False,99.99003507653062
27,eft,False,False,99.58147321428572
280,grey fox,False,False,99.9820631377551
281,tabby,False,False,99.95814732142856
282,tiger cat,False,False,99.93223852040816
283,Persian cat,False,False,100.0
284,Siamese cat,False,False,99.76682079081633
285,Egyptian cat,False,False,99.8584980867347
286,cougar,False,False,99.82661033163264
287,lynx,False,False,99.10514987244898
288,leopard,False,False,100.0
289,snow leopard,False,False,99.92625956632652
28,spotted salamander,False,False,99.73891900510203
290,jaguar,False,False,99.80269451530611
291,lion,False,False,99.9820631377551
292,tiger,False,False,99.99003507653062
293,cheetah,False,False,100.0
294,brown bear,False,False,99.99601403061224
295,American black bear,True,True,100.0
296,ice bear,False,False,99.49577487244898
297,sloth bear,False,False,99.97807716836736
298,mongoose,False,False,99.03738839285714
299,meerkat,False,False,100.0
29,axolotl,False,False,100.0
2,great white shark,True,True,99.99202806122447
300,tiger beetle,False,False,99.70703125
301,ladybug,False,False,99.98804209183672
302,ground beetle,False,False,100.0
303,long-horned beetle,True,True,99.99202806122447
304,leaf beetle,False,False,99.98405612244898
305,dung beetle,False,False,100.0
306,rhinoceros beetle,False,False,99.99800701530611
307,weevil,True,True,99.09917091836736
308,fly,False,False,99.97209821428572
309,bee,True,True,100.0
30,bullfrog,False,False,96.51227678571428
310,ant,False,False,99.71699617346938
311,grasshopper,False,False,99.92625956632652
312,cricket,False,False,99.5655293367347
313,walking stick,False,False,100.0
314,cockroach,False,False,99.99003507653062
315,mantis,False,False,99.99800701530611
316,cicada,True,True,100.0
317,leafhopper,False,False,99.96014030612244
318,lacewing,False,False,100.0
319,dragonfly,True,True,99.95216836734694
31,tree frog,False,False,100.0
320,damselfly,True,True,99.87244897959184
321,admiral,False,False,99.89636479591836
322,ringlet,False,False,100.0
323,monarch,False,False,99.95216836734694
324,cabbage butterfly,False,False,99.90234375
325,sulphur butterfly,False,False,99.57948022959184
326,lycaenid,False,False,100.0
327,starfish,False,False,98.4634088010204
328,sea urchin,False,False,99.98007015306123
329,sea cucumber,False,False,99.99800701530611
32,tailed frog,False,False,99.99800701530611
330,wood rabbit,False,False,100.0
331,hare,False,False,99.76283482142856
332,Angora,False,False,98.1983418367347
333,hamster,False,False,99.97209821428572
334,porcupine,False,False,99.90035076530611
335,fox squirrel,True,True,99.99800701530611
336,marmot,False,False,99.99800701530611
337,beaver,False,False,99.8844068877551
338,guinea pig,True,True,99.97608418367348
339,sorrel,False,False,99.99402104591836
33,loggerhead,False,False,99.73493303571428
340,zebra,False,False,99.88639987244898
341,hog,False,False,100.0
342,wild boar,False,False,99.94021045918367
343,warthog,False,False,98.64477040816328
344,hippopotamus,True,True,99.99800701530611
345,ox,False,False,99.98604910714286
346,water buffalo,False,False,99.87842793367348
347,bison,False,False,99.99202806122447
348,ram,False,False,99.94220344387756
349,bighorn,False,False,100.0
34,leatherback turtle,False,False,97.13408801020408
350,ibex,False,False,100.0
351,hartebeest,False,False,100.0
352,impala,False,False,99.99800701530611
353,gazelle,False,False,99.91031568877553
354,Arabian camel,False,False,99.97807716836736
355,llama,False,False,99.99601403061224
356,weasel,True,True,100.0
357,mink,False,False,100.0
358,polecat,False,False,99.2446588010204
359,black-footed ferret,False,False,99.99601403061224
35,mud turtle,False,False,100.0
360,otter,False,False,100.0
361,skunk,False,False,100.0
362,badger,False,False,99.98804209183672
363,armadillo,False,False,100.0
364,three-toed sloth,True,True,100.0
365,orangutan,False,False,100.0
366,gorilla,True,True,99.23867984693877
