Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,45.39022640306122
100,black swan,True,True,45.04145408163265
101,tusker,True,True,18.18598533163265
102,echidna,False,False,22.23573022959184
103,platypus,True,True,26.542570153061224
104,wallaby,True,True,41.01363201530612
105,koala,True,True,56.06265943877551
106,wombat,True,True,41.23485331632653
107,jellyfish,True,True,61.07302295918368
108,sea anemone,True,True,15.694754464285715
109,brain coral,True,True,16.770966198979593
10,brambling,True,True,49.35427295918368
110,flatworm,False,False,75.17139668367348
111,nematode,True,True,83.96444515306123
112,conch,True,True,71.73549107142857
113,snail,True,True,59.325175382653065
114,slug,True,True,60.50701530612245
115,sea slug,True,True,35.7780612244898
116,chiton,True,True,49.0593112244898
117,chambered nautilus,True,True,64.50494260204081
118,Dungeness crab,True,True,66.20695153061224
119,rock crab,True,True,76.0921556122449
11,goldfinch,True,True,30.63416772959184
120,fiddler crab,True,True,24.2546237244898
121,king crab,True,True,67.46452487244898
122,American lobster,False,False,82.12492028061224
123,spiny lobster,True,True,45.02152423469388
124,crayfish,True,True,73.97161989795919
125,hermit crab,True,True,86.63305165816327
126,isopod,False,False,48.226243622448976
127,white stork,True,True,69.28411989795919
128,black stork,True,True,39.024633290816325
129,spoonbill,True,True,51.03037308673469
12,house finch,True,True,34.43279655612245
130,flamingo,True,True,29.219148596938776
131,little blue heron,True,True,62.354512117346935
132,American egret,True,True,41.77295918367347
133,bittern,True,True,44.21037946428572
134,crane,True,True,21.21332908163265
135,limpkin,True,True,47.48086734693878
136,European gallinule,True,True,56.297831632653065
137,American coot,True,True,13.881138392857142
138,bustard,True,True,22.409119897959183
139,ruddy turnstone,True,True,20.940290178571427
13,junco,False,False,47.71006058673469
140,red-backed sandpiper,True,True,69.55516581632652
141,redshank,True,True,60.497050382653065
142,dowitcher,True,True,17.356903698979593
143,oystercatcher,True,True,23.413584183673468
144,pelican,True,True,51.41302614795919
145,king penguin,True,True,17.942841198979593
146,albatross,True,True,17.48046875
147,grey whale,True,True,72.63632015306123
148,killer whale,True,True,33.4602200255102
149,dugong,True,True,37.17912946428572
14,indigo bunting,True,True,44.87005739795919
150,sea lion,True,True,19.381776147959183
151,Chihuahua,True,True,59.20758928571429
152,Japanese spaniel,True,True,58.27885841836735
153,Maltese dog,True,True,48.67665816326531
154,Pekinese,True,True,44.63687818877551
155,Shih-Tzu,True,True,13.863201530612246
156,Blenheim spaniel,True,True,22.957190688775512
