Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,71.02000956632652
100,black swan,True,True,77.13448660714286
101,tusker,False,False,71.92681760204081
102,echidna,True,True,43.77590880102041
103,platypus,False,False,88.96882971938776
104,wallaby,False,False,81.83793048469387
105,koala,False,False,93.15409757653062
106,wombat,False,False,86.06305803571429
107,jellyfish,True,True,84.0102838010204
108,sea anemone,True,True,76.22967155612244
109,brain coral,True,True,87.69132653061224
10,brambling,True,True,64.19005102040816
110,flatworm,False,False,64.20001594387756
111,nematode,False,False,96.9009088010204
112,conch,True,True,52.27598852040817
113,snail,True,True,75.6297831632653
114,slug,True,True,81.06465242346938
115,sea slug,False,False,75.8609693877551
116,chiton,False,False,85.96540178571429
117,chambered nautilus,True,True,56.24601403061224
118,Dungeness crab,True,True,83.34661989795919
119,rock crab,True,True,98.12061543367348
11,goldfinch,True,True,71.6617506377551
120,fiddler crab,True,True,89.79591836734694
121,king crab,False,False,85.67243303571429
122,American lobster,True,True,98.65473533163264
123,spiny lobster,True,True,92.33298788265306
124,crayfish,False,False,86.53738839285714
125,hermit crab,True,True,89.02861926020408
126,isopod,False,False,92.30110012755102
127,white stork,True,True,78.5415338010204
128,black stork,True,True,71.51626275510205
129,spoonbill,True,True,82.48764349489795
12,house finch,True,True,88.03611288265306
130,flamingo,True,True,90.38982780612244
131,little blue heron,True,True,88.51442920918367
132,American egret,True,True,73.50526147959184
133,bittern,True,True,91.28866390306123
134,crane,True,True,91.6194993622449
135,limpkin,False,False,81.91964285714286
136,European gallinule,False,False,80.29735331632652
137,American coot,False,False,89.64046556122449
138,bustard,True,True,72.64229910714286
139,ruddy turnstone,True,True,77.1922831632653
13,junco,False,False,91.5557238520408
140,red-backed sandpiper,True,True,84.03021364795919
141,redshank,True,True,84.88719706632652
142,dowitcher,True,True,83.94252232142857
143,oystercatcher,False,False,87.53388073979592
144,pelican,True,True,88.72369260204081
145,king penguin,True,True,83.4163743622449
146,albatross,True,True,76.5365911989796
147,grey whale,False,False,93.38329081632652
148,killer whale,True,True,79.96851084183673
149,dugong,False,False,88.05205676020408
14,indigo bunting,True,True,90.49545599489797
150,sea lion,True,True,96.90290178571428
151,Chihuahua,False,False,82.91015625
152,Japanese spaniel,True,True,91.49792729591836
153,Maltese dog,True,True,79.4204400510204
154,Pekinese,True,True,94.62492028061224
155,Shih-Tzu,True,True,60.04065688775511
156,Blenheim spaniel,True,True,91.88655931122447
157,papillon,False,False,91.57166772959184
158,toy terrier,True,True,88.65792410714286
159,Rhodesian ridgeback,False,False,76.76379145408163
