Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,cyprinid fish,tench,Cyprinus carpio,animal
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,Indian elephant,tench,tench,Elephant,Tusker,Asian Elephant,Elephantidae,Mammalia
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossidae
103,platypus,True,tench,tench,platypus,tench,tench,animal,mammal,platypus,monotreme,egg-laying mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,True,tench,tench,koala,tench,tench,Animal,Mammal,Koala,None,None
106,wombat,False,mouse,tench,tench,tench,tench,mouse,rat,small mammal,animal,mammal
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,medusa,cnidarian,animal,mollusk
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Animal,Invertebrate,Cnidarian,Actiniaria
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animal
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,animal,wildlife
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,none,none,none,none
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Nematodes,Animalia,Invertebrates,Arthropods
112,conch,True,conch,tench,tench,tench,tench,conch,shell,mollusk shell,animal,invertebrate
113,snail,True,snail,tench,tench,tench,tench,snail,null,null,null,null
114,slug,False,anemone fish,sea snake,tench,tench,Maltese dog,fish,sea,animal,mammal,dog
115,sea slug,True,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug
116,chiton,True,chiton,tench,tench,tench,tench,chiton,null,null,null,null
117,chambered nautilus,True,chambered nautilus,chambered nautilus,tench,tench,tench,nautilus,chambered,mollusc,cephalopod,marine
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,animal,dungeness_crab,crustacean,animal
119,rock crab,True,Dungeness crab,rock crab,rock crab,rock crab,rock crab,crab,rock crab,rock crab,rock crab,rock crab
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,songbird,passerine
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
121,king crab,True,Dungeness crab,king crab,king crab,tench,tench,crab,king crab,king crab (Paralithodes camtschaticus),animal,mollusk
122,American lobster,True,tench,tench,American lobster,American lobster,tench,crustacean,animal,lobster,American lobster,Homarus americanus
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,animal,invertebrate,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,tench,tench,tench,tench,hermit crab,crustacean,invertebrate,animal,creatures,hermit crab
126,isopod,True,isopod,tench,tench,tench,tench,isopod,crustacean,arthropod,animal,invertebrate
127,white stork,True,tench,white stork,white stork,tench,tench,Bird,Stork,White Stork,Ciconia ciconia,Animal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
