Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,perches,tench
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Wildlife,Fauna
102,echidna,False,tench,tench,tench,tench,tench,Echidnas,Mammals,Animals,Wildlife,Reptiles and Amphibians
103,platypus,True,tench,platypus,tench,platypus,tench,duck,platypus,duck,platypus,duck
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,mammal,animal,marsupial
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,marsupial,eutherian,placental mammal
106,wombat,True,tench,tench,tench,wombat,tench,Mammal,Animal,Rodent,Wombat,Vombatidae
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,animal,mollusk,marine animal,invertebrate
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,actiniaria,cnidarian,animal,invertebrate
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,Stony Coral (Scleractinia),Anthozoa,Cnidaria
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,animal,wildlife
110,flatworm,False,sea slug,tench,tench,tench,tench,sea slug,marine gastropod,mollusc,animal,creatures
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,True,tench,tench,conch,snail,tench,shell,bivalve shell,conch,sea snail,marine mollusk
113,snail,True,tench,tench,snail,tench,tench,Shell,Gastropod shell,Sea snail shell,Coiled gastropod shell,Turritella terebralis
114,slug,False,tench,tench,tench,snail,snail,Arthropod,Insect,Crawling Insect,Snail or Slug,Land Snail or Slug
115,sea slug,True,tench,tench,tench,sea slug,tench,Animal,Mollusc,Opisthobranch,Sea Slug,Nudibranch
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,living organisms
117,chambered nautilus,True,tench,chambered nautilus,chambered nautilus,tench,tench,shell,chambered nautilus,nautilus pompilius,mollusc,cephalopod
