Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,tench,animal,mammal,carnivore
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,carnivore
102,echidna,True,tench,tench,tench,tench,echidna,bird,duck,animal,mammal,echidna
103,platypus,False,tench,tench,tench,tench,tench,bird,duck,mallard duck,animal,mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropodidae,marsupial,mammal
105,koala,False,tench,tench,prairie chicken,king penguin,tench,bird,duck,chicken,penguin,parrot
106,wombat,False,stone wall,tench,desk,barber chair,dining table,wall,stool,desk,chair,table
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,none,none,none,none
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,dendrophyllia,dendrophylliidae
10,brambling,True,tench,tench,brambling,tench,tench,bird,passerine,brambling,fringilla montifringilla,animal
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,none,none,none,none
111,nematode,False,tench,fly,tench,tench,tench,insect,fly,drosophila,drosophilidae,diptera
112,conch,True,conch,tench,tench,tench,tench,conch,shell,bivalve mollusk,mollusc,animal
113,snail,True,tench,tench,tench,snail,snail,Invertebrate,Arthropod,Crawling Insect,Snail or Slug,Land Snail
114,slug,True,tench,tench,tench,tench,slug,Animal,Insect,Arthropod,Crawling Invertebrate,Slug
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,none,none,none,none
116,chiton,True,chiton,tench,tench,tench,tench,chiton,none,none,none,none
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,mollusk,edible mollusc
119,rock crab,False,Dungeness crab,rock python,tench,tench,tench,crab,rock,animal,invertebrate,arthropod
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,True,Dungeness crab,fiddler crab,tench,tench,tench,crab,fiddler,animal,invertebrate,arthropod
121,king crab,True,Dungeness crab,king crab,tench,tench,tench,crab,king crab,animal,mollusk,invertebrate
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,American lobster,tench,tench,crustacean,spiny lobster,lobster,animal,mollusc
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,Dungeness crab,hermit crab,tench,tench,tench,crab,hermit,animal,invertebrate,mollusk
126,isopod,False,tench,tench,tench,tench,tench,blank,blank,blank,blank,blank
127,white stork,True,tench,white stork,tench,tench,tench,bird,white stork,Ciconia ciconia,animal,vertebrate
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconiidae,birds of prey,animals
129,spoonbill,False,tench,tench,wooden spoon,tench,tench,bird,wading bird,spoon-billed sandpiper,animal,wildlife
12,house finch,True,tench,house finch,tench,tench,tench,bird,house finch,Passeriformes,land bird,small bird
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,bird of prey,wading bird
132,American egret,True,tench,water ouzel,tench,tench,American egret,bird,water bird,wading bird,heron,egret
133,bittern,False,brown bear,tench,tench,tench,tench,brown,beige,khaki,tan,sand
134,crane,True,tench,crane,tench,tench,feather boa,bird,crane,animal,beak,feather
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,null,null,null
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,tench,bird,coot,american coot,gallicrex cinerea,bird species
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,unknown,unknown,unknown
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,ruff,turnstone,ruddy,charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,unknown,unknown,unknown
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,charadriidae,shorebird
141,redshank,True,tench,redshank,redshank,tench,tench,bird,redshank,tricolored redshank,animal,vertebrate
142,dowitcher,True,tench,tench,tench,dowitcher,tench,bird,shorebirds,dowitchers,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus,shorebird,charadriiformes
144,pelican,True,tench,pelican,pelican,pelican,tench,bird,pelican,white pelican,white pelican (Pelecanus erythrorhynchos),animal
145,king penguin,True,tench,king penguin,king penguin,tench,tench,bird,penguin,king penguin,animal,mammal
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,no,yes,no
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Eutheria
148,killer whale,True,killer whale,tench,tench,tench,tench,killer whale,orca,cetacea,mammal,animal
149,dugong,True,dugong,tench,tench,tench,tench,dugong,sirenian,mammal,animal,vertebrate
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,Passeriformes,land bird,passerine
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,none,none,none,none
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Maltese dog,tench,Japanese spaniel,Japanese spaniel,tench,dog,breed,spaniel,Japanese,animal
