Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,perciformes,perches,tench,cyprinidae
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,large mammal
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossus aculeatus
103,platypus,True,platypus,tench,tench,tench,tench,platypus,null,null,null,null
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,True,koala,tench,tench,tench,tench,koala,animal,mammal,marsupial,eutherian
106,wombat,True,wombat,tench,tench,tench,tench,wombat,animal,mammal,marsupial,omnivore
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Animal,Invertebrate,Cnidarian,Actiniaria
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,dendrophyllia,scleractinia
10,brambling,True,tench,tench,house finch,brambling,tench,bird,passerine,finch,brambling,fringilla montifringilla
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,None,None,None,None
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animalia,Eukaryota,Metazoa,Invertebrate
112,conch,True,tench,conch,snail,tench,tench,shell,conch,sea snail,marine gastropod,mollusk
113,snail,True,snail,tench,tench,tench,tench,snail,shell,invertebrate,animal,mollusk
114,slug,True,slug,tench,tench,tench,tench,slug,null,null,null,null
115,sea slug,False,tench,tench,tench,tench,tench,Abstract,Painting,Nude,Abstract,Abstract
116,chiton,True,chiton,tench,tench,tench,tench,chiton,null,null,null,null
117,chambered nautilus,True,chambered nautilus,chambered nautilus,tench,tench,tench,nautilus,chambered,animal,mollusk,carnivore
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,mollusk,invertebrate
119,rock crab,True,Dungeness crab,rock crab,tench,tench,tench,crab,rock crab,none,none,none
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,yellow bird,small bird
120,fiddler crab,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,crustacean
121,king crab,True,tench,king crab,tench,tench,tench,crustacean,king crab,none,none,none
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,American lobster,tench,crustacean,spiny lobster,animal,lobster,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,Crayfish,Invertebrate,Arthropod,Crustacean,Decapod
125,hermit crab,True,tench,tench,tench,tench,hermit crab,Animal,Reptile,Crustacean,Decapod,Hermit Crab
126,isopod,True,tench,isopod,tench,tench,tench,crustacean,isopod,woodlouse,roly-poly,pillbug
127,white stork,True,tench,white stork,tench,white stork,tench,bird,white stork,animal,stork,bird of prey
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconiidae,animal,vertebrate
129,spoonbill,True,tench,tench,tench,spoonbill,tench,bird,wading bird,plumed wading bird,roseate spoonbill,Platalea ajaja
12,house finch,True,tench,tench,tench,house finch,house finch,bird,animal,feathered,finch,house finch
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,Aves,birds
132,American egret,True,tench,American egret,tench,tench,tench,bird,American egret,Ardea alba,bird of prey,wading bird
133,bittern,True,tench,bittern,tench,tench,tench,bird,bittern,heron family,birds of prey,animals
134,crane,True,tench,crane,tench,tench,tench,bird,crane,animal,wildlife,beak
135,limpkin,True,tench,limpkin,limpkin,limpkin,limpkin,bird,limpkin,limpkin,limpkin,limpkin
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,bustard,tench,tench,bird,bustard,common bustard,galloanserae,land bird
139,ruddy turnstone,True,tench,tench,ruddy turnstone,tench,tench,bird,animal,rudy turnstone,charadriidae,turnstones
13,junco,True,tench,junco,tench,tench,tench,bird,junco,unknown,unknown,unknown
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,tench,redshank,tench,tench,Bird,Wader,Redshank,Tringa totanus,Animal
142,dowitcher,True,tench,tench,dowitcher,dowitcher,tench,Bird,Wading Bird,Dowitcher,Long-billed Dowitcher,Calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus ostralegus,animal,mammal
144,pelican,True,tench,pelican,pelican,pelican,tench,bird,pelican,white pelican,white pelican (Pelecanus erythrorhynchos),animal
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,wildlife,feathered
146,albatross,True,tench,tench,albatross,tench,tench,Birds,Albatrosses,White-capped Albatross,Diomedea albatrus,bird
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Eutheria
