Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,perches,tench
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,True,Indian elephant,African elephant,tusker,tench,tench,Elephant,African Elephant,Tusker,Mammal,Animal
102,echidna,True,echidna,tench,tench,tench,tench,echidna,animal,mammal,vertebrate,carnivore
103,platypus,True,tench,platypus,Maltese dog,guinea pig,tench,duck,platypus,dog,pig,cow
104,wallaby,False,tench,tench,tench,tench,tench,Mammal,Animal,Rodent,Carnivore,Reptile
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,animal,marsupial,eutherian
106,wombat,True,tench,tench,tench,wombat,tench,Mammal,Animal,Rodent,Wombat,Marsupial
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,medusa,cnidarian,animal,mollusk
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,actiniaria,cnidarians,animals,vertebrates
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,Scleractinia,animalia
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,bird,passerine bird
110,flatworm,False,tench,tench,tench,fly,tench,Animal,Arthropod,Insect,Fly,Diptera
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,invertebrate,animal,organism
112,conch,True,tench,conch,snail,tench,tench,shell,conch,sea snail,marine gastropod,mollusc
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,cockroach,cockroach,Animal,Arthropod,Insect,Cockroach,American Cockroach
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,animal,mollusc,opisthobranch,nudibranch
116,chiton,True,tench,tench,chiton,tench,tench,shell,mollusc shell,chiton,animal,invertebrate
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Mollusks,Cephalopods,Shelled cephalopods,Nautiloidea
118,Dungeness crab,True,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
