Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,perches,tench
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,True,Indian elephant,African elephant,tusker,tench,tench,Elephant,African Elephant,Tusker,Mammal,Animal
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossus aculeatus
103,platypus,True,tench,tench,platypus,platypus,tench,animal,mammal,platypus,duck-billed platypus,ornithorhynchus anatinus
104,wallaby,False,tench,tench,tench,tench,tench,Macropodidae,Marsupialia,Mammalia,Animal,Vertebrate
105,koala,False,baboon,proboscis monkey,tench,tench,tench,African savanna baboon,Old World monkey,Primate,Mammal,Animal
106,wombat,False,tench,tench,mouse,tench,tench,Mammal,Rodent,Mouse,Animal,Domesticated Animal
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,actiniaria,cnidarian,animal,invertebrate
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animal
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,animal,wildlife
110,flatworm,True,flatworm,nematode,tench,tench,tench,flatworm,nematode,roundworm,platyhelminth,annelid
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,False,anemone fish,tench,tench,tench,tench,fish,shell,animal,mollusk,seafood
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,True,slug,snail,tench,tench,tench,slug,land snail,mollusc,animal,arthropod
115,sea slug,True,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug
116,chiton,True,tench,chiton,tench,tench,tench,shell,chiton,mollusc,animal,invertebrate
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Cephalopods,Molluscs,Animals,Invertebrates
