Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,carps and minnows,tench,cyprinid,animal
100,black swan,True,tench,water ouzel,black swan,black swan,tench,bird,water bird,swan,black swan,animal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Wildlife,Fauna
102,echidna,True,echidna,tench,tench,tench,amphibian,echidna,animal,mammal,vertebrate,amphibian
103,platypus,True,platypus,platypus,tench,tench,tench,platypus,duck-billed platypus,ornithorhynchus anatinus,mammal,animal
104,wallaby,False,tench,tench,tench,tench,tench,Macropus,Marsupialia,Mammalia,Animal,Animals
105,koala,True,koala,tench,tench,tench,tench,koala,animal,mammal,primate,ape
106,wombat,False,tench,tench,mouse,tench,tench,Mammal,Rodent,Mouse,Animal,Small mammal
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,animal,mollusk,marine animal,invertebrate
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Cnidaria,Anthozoa
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,Stony Coral (Scleractinia),Anthozoa,Cnidaria
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,animal,wildlife
110,flatworm,True,flatworm,sea slug,tench,tench,tench,flatworm,sea slug,marine animal,animal,mollusk
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,invertebrate,animal,organism
112,conch,False,anemone fish,tench,tench,tench,snail,fish,shellfish,mollusk,marine mollusk,sea snail
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,cockroach,cockroach,Animal,Arthropod,Insect,Cockroach,American Cockroach
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,animal,mollusc,opisthobranch,nudibranch
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,invertebrates
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Mollusks,Cephalopods,Arthropod-like molluscs,Gastropods
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,invertebrate,arthropod
119,rock crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Ecdysozoa
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,yellow bird,songbird
120,fiddler crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Decapod
121,king crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
122,American lobster,True,tench,tench,American lobster,American lobster,tench,crustacean,shellfish,lobster,American lobster,animal
123,spiny lobster,True,tench,tench,spiny lobster,tench,tench,crustacean,decapod crustacean,spiny lobster,animal,vertebrate
124,crayfish,True,tench,tench,crayfish,tench,tench,crustacean,decapod,crayfish,animal,invertebrate
125,hermit crab,True,tench,tench,tench,hermit crab,tench,Animal,Mollusc,Gastropod,Hermit Crab,Coenobita
126,isopod,False,tench,tench,tench,tench,tench,Arthropoda,Isopoda,Woodlouse,Crustacea,Malacostraca
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,white stork,black stork,tench,tench,bird,stork,black stork,Ciconia nigra,animal
129,spoonbill,True,tench,tench,tench,spoonbill,tench,bird,wading bird,ibis and allies,roseate spoonbill,Platalea ajaja
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,Passeriformes,Aves
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,mammal
131,little blue heron,True,tench,water ouzel,tench,little blue heron,tench,bird,water bird,heron,little blue heron,Ardea coerulea
132,American egret,True,tench,tench,American egret,tench,tench,Ardeidae,Egretta,American Egret,bird,animal
133,bittern,True,tench,bittern,bittern,tench,tench,bird,bittern,great bittern,ardeidae,animal
134,crane,True,crane,tench,tench,tench,tench,crane,bird,animal,wildlife,nature
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,Ardeidae,Limicola limosa,bird
136,European gallinule,False,tench,prairie chicken,tench,tench,tench,bird,chicken,rooster,fowl,domestic_fowl
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,cranes and their allies,gruiformes,animals
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,shorebird,turnstone,ruddy turnstone,Charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,passeriformes,land bird,small bird
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,tench,redshank,tench,tench,bird,shorebird,redshank,trivial,animal
142,dowitcher,True,tench,tench,tench,tench,dowitcher,bird,shorebird,sandpiper,calidris,dowitcher
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,Bird,Oystercatcher,Haematopus ostralegus,bird,animal
144,pelican,True,tench,pelican,tench,water ouzel,water ouzel,bird,pelican,pelecanus,water bird,large water bird
145,king penguin,True,king penguin,tench,tench,tench,king penguin,penguin,bird,animal,mammal,king penguin
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,seabird,animal,wildlife
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,mammal,animal,vertebrate,cetacea
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Killer Whale
149,dugong,True,tench,tench,tench,tench,dugong,Mammal,Cetacea,Odontoceti,Dugongidae,Dugong
14,indigo bunting,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,indigobunting
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,animal,mammal,carnivore,marine mammal
151,Chihuahua,True,Chihuahua,Maltese dog,tench,tench,tench,Chihuahua,Dog,Canine,Mammal,Animal
152,Japanese spaniel,True,Maltese dog,Japanese spaniel,Japanese spaniel,tench,tench,dog,spaniel,Japanese spaniel,animal,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,toy terrier,dog,breed,Maltese,small breed,toy breed
154,Pekinese,False,Maltese dog,tench,tench,tench,tench,dog,pekingese,animal,mammal,canine
155,Shih-Tzu,True,Shih-Tzu,Maltese dog,tench,tench,tench,Shih Tzu,Dog,Canine,Mammal,Animal
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,Japanese spaniel,tench,Blenheim Spaniel,Dog,Canine,Spaniel,Pet
157,papillon,True,Maltese dog,papillon,tench,tench,tench,Dog,Papillon,Canine,Pet,Animal
158,toy terrier,False,Doberman,Maltese dog,tench,tench,tench,Doberman Pinscher,Dog,Animal,Mammal,Vertebrate
159,Rhodesian ridgeback,True,Maltese dog,Rhodesian ridgeback,tench,tench,tench,Dog,Rhodesian Ridgeback,Canine,Animal,Mammal
15,robin,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,cardinalidae
160,Afghan hound,True,Afghan hound,Maltese dog,tench,tench,tench,Afghan Hound,Dog,Canine,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,canine,mammal,animal
163,bloodhound,True,Maltese dog,bloodhound,tench,tench,tench,Dog,Bloodhound,Canine,Mammal,Animal
164,bluetick,True,Maltese dog,bluetick,tench,tench,cocker spaniel,dog,bluetick coonhound,animal,mammal,cocker spaniel
165,black-and-tan coonhound,True,Maltese dog,cocker spaniel,black-and-tan coonhound,English setter,German short-haired pointer,dog,cocker spaniel,black-and-tan coonhound,english setter,german shorthaired pointer
166,Walker hound,True,Maltese dog,Afghan hound,Walker hound,beagle,tench,Dog,Hound,Walker Hound,Beagle,Coonhound
167,English foxhound,True,English foxhound,Maltese dog,tench,tench,tench,English Foxhound,Dog,Canine,Mammal,Animal
168,redbone,True,Maltese dog,tench,redbone,cocker spaniel,pug,dog,breed,redbone,cocker spaniel,pug
169,borzoi,True,Maltese dog,borzoi,tench,tench,tench,Dog,Borzoi,Canine,Mammal,Animal
16,bulbul,True,tench,bulbul,bulbul,tench,tench,bird,bulbul,common bulbul,pycnonotidae,passerine bird
170,Irish wolfhound,True,Maltese dog,tench,Irish wolfhound,tench,tench,Dog,Canine,Irish Wolfhound,Animal,Mammal
171,Italian greyhound,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
172,whippet,True,Maltese dog,whippet,tench,tench,tench,Dog,Whippet,Canine,Mammal,Animal
173,Ibizan hound,True,Maltese dog,Ibizan hound,tench,tench,tench,Dog,Ibizan Hound,Canine,Mammal,Animal
174,Norwegian elkhound,True,tench,Maltese dog,Maltese dog,Norwegian elkhound,tench,Canine,Dog,Spitz-type dog,Norwegian Elkhound,Animal
175,otterhound,True,tench,Maltese dog,otterhound,tench,tench,Canine,Dog,Otterhound,Animal,Mammal
176,Saluki,True,Maltese dog,Saluki,tench,tench,tench,Dog,Saluki,Canis lupus familiaris,Mammal,Animal
177,Scottish deerhound,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Mammal,Animal,Vertebrate
