Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,anemone fish,tench,tench,fish,tench,teleost fish,freshwater fishes,cyprinid fishes
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,Indian elephant,tench,tench,Elephant,Tusker,Asian Elephant,Elephantidae,Mammalia
102,echidna,True,tench,tench,echidna,tench,Australian terrier,Animal,Mammal,Echidna,Monotreme,Australian animal
103,platypus,True,platypus,tench,tench,tench,tench,platypus,null,null,null,null
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,False,tench,tench,tench,Maltese dog,toy terrier,Animal,Mammal,Carnivore,Dog,Terrier
106,wombat,True,wombat,tench,tench,tench,tench,wombat,animal,mammal,marsupial,omnivore
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,medusa,cnidarian,animal,mollusk
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,none,none,none,none
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animal
10,brambling,True,tench,tench,house finch,brambling,tench,bird,passerine,finch,brambling,fringilla montifringilla
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,none,none,none,none
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animalia,Eukaryota,Metazoa,Invertebrate
112,conch,True,conch,tench,tench,tench,tench,conch,shell,mollusk shell,animal,invertebrate
113,snail,True,snail,tench,tench,tench,tench,snail,null,null,null,null
114,slug,True,slug,tench,tench,tench,tench,slug,null,null,null,null
115,sea slug,True,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug
116,chiton,True,chiton,tench,tench,tench,tench,chiton,null,null,null,null
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,dungeness_crab,animal,mollusk,invertebrate
119,rock crab,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,crustacean
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,crustacean
121,king crab,True,tench,king crab,tench,tench,tench,crustacean,king crab,animal,mollusk,invertebrate
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,animal,invertebrate,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,tench,tench,tench,tench,hermit crab,crustacean,invertebrate,animal,creatures,hermit crab
126,isopod,True,isopod,tench,tench,tench,tench,isopod,crustacean,arthropod,animal,invertebrate
127,white stork,True,tench,white stork,tench,white stork,tench,bird,white stork,animal,stork,bird of prey
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
129,spoonbill,False,tench,wooden spoon,tench,tench,tench,bird,spoon-billed sandpiper,animal,sandpiper,bird
12,house finch,True,tench,house finch,tench,tench,tench,bird,house finch,Passeriformes,finches,land birds
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,bird of prey,wading bird
132,American egret,True,tench,water ouzel,American egret,tench,tench,bird,water bird,American egret,wading bird,animal
133,bittern,True,tench,bittern,tench,tench,tench,bird,bittern,heron family,wading birds,birds
134,crane,True,tench,crane,tench,tench,feather boa,bird,crane,animal,beak,feather
135,limpkin,True,tench,limpkin,limpkin,limpkin,limpkin,bird,limpkin,limpkin,limpkin,limpkin
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,unknown,unknown,unknown
139,ruddy turnstone,True,tench,ruddy turnstone,ruddy turnstone,tench,tench,bird,turnstone,ruddy,shorebird,charadriiformes
13,junco,True,tench,junco,tench,tench,tench,bird,junco,passeriformes,land bird,small land bird
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,redshank,redshank,tench,tench,bird,redshank,tricolored redshank,animal,vertebrate
142,dowitcher,True,tench,tench,dowitcher,dowitcher,tench,bird,shorebird,dowitcher,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus ostralegus,animal,mammal
144,pelican,True,tench,pelican,tench,tench,tench,bird,pelican,animal,beak,beaked bird
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,wildlife,feathered
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,none,none,none
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Eukaryota
148,killer whale,True,killer whale,tench,tench,tench,tench,killer whale,orca,cetacea,mammal,animal
149,dugong,True,dugong,tench,tench,tench,tench,dugong,sirenian,mammal,animal,vertebrate
14,indigo bunting,True,tench,tench,indigo bunting,tench,tench,bird,blue bird,indigo bunting,Passeriformes,Aves
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,animal,mammal,carnivore,marine mammal
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Japanese spaniel,Maltese dog,tench,tench,tench,spaniel,dog,canine,animal,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,tench,dog,breed,maltese,animal,mammal
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,canine,animal
155,Shih-Tzu,True,Maltese dog,tench,Shih-Tzu,tench,tench,dog,breed,shih-tzu,animal,mammal
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,tench,tench,Blenheim Spaniel,Dog,Canine,Animal,Mammal
157,papillon,True,Maltese dog,tench,papillon,tench,tench,dog,breed,papillon,animal,mammal
158,toy terrier,True,toy terrier,Maltese dog,tench,tench,tench,Toy Terrier,Dog,Canine,Animal,Mammal
159,Rhodesian ridgeback,True,tench,Maltese dog,Rhodesian ridgeback,tench,tench,Canine,Dog,Rhodesian Ridgeback,Animal,Mammal
15,robin,True,tench,tench,robin,robin,tench,bird,passerine bird,robin,American Robin,Turdus migratorius
160,Afghan hound,True,Afghan hound,tench,Maltese dog,tench,tench,Afghan Hound,Canine,Dog,Animal,Mammal
161,basset,True,Maltese dog,basset,Afghan hound,tench,tench,dog,basset,hound,canine,animal
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,animal,mammal,canine
163,bloodhound,False,tench,tench,tench,tench,Maltese dog,Canidae,Carnivora,Mammalia,Animals,Dog
164,bluetick,True,Maltese dog,bluetick,tench,tench,tench,Dog,Bluetick Coonhound,Canine,Animal,Mammal
165,black-and-tan coonhound,True,tench,Maltese dog,black-and-tan coonhound,tench,Afghan hound,Canine,Dog,Black-and-Tan Coonhound,Coonhounds,Hound dogs
