Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,carps and minnows,tench,cyprinid,animal
100,black swan,True,tench,tench,tench,black swan,tench,bird,waterfowl,swans,black swan,cygnus atratus
101,tusker,True,Indian elephant,tusker,Indian elephant,tench,tench,Elephant,Tusker,Asian Elephant,Elephantidae,Mammalia
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossus aculeatus
103,platypus,True,tench,tench,platypus,tench,tench,animal,mammal,platypus,aquatic mammal,egg-laying mammal
104,wallaby,False,tench,tench,tench,tench,tench,Macropus fuliginosus,Wallaroo,Marsupialia,Mammalia,Animal
105,koala,True,tench,tench,koala,tench,tench,Animal,Mammal,Koala,None,None
106,wombat,False,mouse,tench,tench,tench,tench,mouse,rat,small mammal,animal,mammal
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,medusa,cnidarian,animal,mollusk
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,actiniaria,cnidarian,animal,invertebrate
109,brain coral,True,brain coral,brain coral,tench,tench,tench,coral,brain coral,Stony corals,Anthozoa,Cnidaria
10,brambling,True,tench,tench,tench,brambling,tench,bird,songbird,passerine,brambling,fringilla montifringilla
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,none,none,none,none
111,nematode,False,tench,anemone fish,tench,tench,tench,bird,fish,insect,mammal,reptile
112,conch,True,anemone fish,snail,tench,tench,conch,fish,sea snail,mollusk,marine mollusc,conch
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,True,slug,tench,tench,tench,tench,slug,null,null,null,null
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,animal,mollusc,opisthobranch,nudibranch
116,chiton,True,tench,chiton,tench,tench,tench,shell,chiton,mollusc,animal,invertebrate
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Cephalopods,Molluscs,Animals,Creatures
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,animal,dungeness_crab,crustacean,animal
119,rock crab,False,Dungeness crab,tench,tench,tench,tench,crab,invertebrate,animal,arthropod,edible invertebrate
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,yellow bird,songbird
120,fiddler crab,True,tench,tench,tench,tench,fiddler crab,Arthropod,Crustacean,Decapod,Brachyuran,Fiddler Crab
121,king crab,True,tench,tench,king crab,tench,tench,crustacean,animal,king crab,decapod crustacean,invertebrate
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,spiny lobster,tench,tench,tench,tench,spiny lobster,null,null,null,null
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,crustacean,animal,invertebrate,arthropod
125,hermit crab,True,tench,tench,tench,hermit crab,tench,Animal,Reptile,Crustacean,Hermit Crab,Coenobita clypeatus
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Crustacea,Arthropoda,Animalia,Eumetazoa
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
129,spoonbill,True,tench,tench,flamingo,spoonbill,spoonbill,bird,wading bird,flamingo,spoonbill,roseate spoonbill
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,Passeriformes,Fringillidae
130,flamingo,True,flamingo,tench,tench,tench,tench,Flamingo,Bird,Animal,Wildlife,Animals
131,little blue heron,True,tench,tench,American egret,little blue heron,tench,Birds,Wading birds,Heron and Egret,Little Blue Heron,Ardea coerulea
132,American egret,False,tench,tench,tench,tench,tench,Ardeidae,Egretta americana,bird,animal,wildlife
