Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
1,,tench,nematode,0.060341835021972656,matchstick,0.01701454073190689,letter opener,0.015132942236959934,barn spider,0.012713734991848469,cleaver,0.011306117288768291,0.0,False
2,,goldfish,nematode,0.1301697939634323,barn spider,0.05237879231572151,parachute,0.02519282139837742,common newt,0.01969592086970806,tennis ball,0.01777295581996441,1.0,False
3,,great white shark,barn spider,0.09278328716754913,nematode,0.038975995033979416,spider web,0.03869090974330902,parachute,0.03527779132127762,envelope,0.032384008169174194,2.0,False
4,,tiger shark,parachute,0.1030641570687294,seashore,0.08424113690853119,spider web,0.07634370774030685,nematode,0.061281006783246994,bubble,0.056884411722421646,3.0,False
5,,hammerhead,letter opener,0.03630007803440094,nematode,0.02300868183374405,cleaver,0.0190659761428833,hatchet,0.014484011568129063,spatula,0.013626606203615665,4.0,False
6,,electric ray,nematode,0.07772096246480942,parachute,0.05302649736404419,barn spider,0.03919338434934616,switch,0.02770453505218029,tick,0.01782248169183731,5.0,False
7,,stingray,letter opener,0.03697030246257782,cleaver,0.020571378991007805,hatchet,0.016644475981593132,nematode,0.015116092748939991,spatula,0.014526527374982834,6.0,False
8,,cock,letter opener,0.03313711658120155,nematode,0.023473914712667465,cleaver,0.018504541367292404,spatula,0.015359465964138508,hatchet,0.013018044643104076,7.0,False
9,,hen,nematode,0.04824640601873398,barn spider,0.0223930012434721,switch,0.020138969644904137,parachute,0.016641613095998764,wall clock,0.015226995572447777,8.0,False
10,,ostrich,barn spider,0.06126156449317932,envelope,0.042737070471048355,nematode,0.021457580849528313,parachute,0.018704786896705627,tick,0.01819496788084507,9.0,False
11,,brambling,nematode,0.07052724808454514,barn spider,0.036246541887521744,parachute,0.024721920490264893,tick,0.023827852681279182,switch,0.022823277860879898,10.0,False
12,,goldfinch,nematode,0.10718339681625366,parachute,0.07406418025493622,envelope,0.04516339302062988,barn spider,0.021010179072618484,modem,0.019908646121621132,11.0,False
13,,house finch,letter opener,0.03263649716973305,nematode,0.0212006364017725,cleaver,0.01838640123605728,hatchet,0.014224226586520672,spatula,0.012974299490451813,12.0,False
14,,junco,letter opener,0.03697030246257782,cleaver,0.020571378991007805,hatchet,0.016644475981593132,nematode,0.015116092748939991,spatula,0.014526527374982834,13.0,False
