Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
1,,tench,handkerchief,0.24305038154125214,goldfish,0.11308611929416656,shower curtain,0.0878690853714943,jellyfish,0.041540492326021194,tray,0.03327079117298126,0.0,False
2,,goldfish,starfish,0.18483321368694305,handkerchief,0.14366203546524048,plastic bag,0.10995009541511536,bib,0.05502065271139145,apron,0.04558354616165161,1.0,False
3,,great white shark,great white shark,0.24942055344581604,handkerchief,0.21784786880016327,brain coral,0.09708403795957565,stingray,0.04362910985946655,stole,0.04209959879517555,2.0,True
4,,tiger shark,stole,0.11112446337938309,dishrag,0.05690671131014824,jean,0.03552086651325226,prayer rug,0.02653004415333271,quilt,0.020390585064888,3.0,False
5,,hammerhead,handkerchief,0.46949803829193115,pillow,0.1148798018693924,quilt,0.041209638118743896,starfish,0.039230965077877045,prayer rug,0.026176173239946365,4.0,False
6,,electric ray,electric ray,0.7166010737419128,stingray,0.12036013603210449,brain coral,0.039403174072504044,mitten,0.024982750415802002,flatworm,0.013938053511083126,5.0,True
7,,stingray,electric ray,0.23542428016662598,stingray,0.10405907034873962,sandbar,0.0447847954928875,handkerchief,0.03798772394657135,sea snake,0.031089995056390762,6.0,True
8,,cock,handkerchief,0.34326374530792236,mitten,0.13091447949409485,bonnet,0.07298946380615234,pillow,0.027108868584036827,bib,0.026525378227233887,7.0,False
9,,hen,stole,0.10420309752225876,fountain,0.08010288327932358,handkerchief,0.04961331933736801,jigsaw puzzle,0.04922626167535782,volcano,0.04590101167559624,8.0,False
10,,ostrich,lakeside,0.10643792897462845,American alligator,0.08848890662193298,African crocodile,0.08301066607236862,sandbar,0.07215242832899094,leatherback turtle,0.02462800219655037,9.0,False
11,,brambling,American alligator,0.10916942358016968,ptarmigan,0.05310242623090744,African crocodile,0.04236811026930809,handkerchief,0.03603387996554375,manhole cover,0.03362133726477623,10.0,False
12,,goldfinch,handkerchief,0.08283340930938721,leatherback turtle,0.07197686284780502,shovel,0.05250159278512001,apron,0.028249084949493408,jigsaw puzzle,0.026940392330288887,11.0,False
13,,house finch,handkerchief,0.4044196903705597,leatherback turtle,0.080782949924469,shower curtain,0.054145436733961105,stole,0.03719951584935188,envelope,0.03149201348423958,12.0,False
14,,junco,spider web,0.21148592233657837,shower curtain,0.08553984761238098,starfish,0.06659236550331116,fountain,0.0429847426712513,geyser,0.04079760983586311,13.0,False
15,,indigo bunting,prayer rug,0.06190019100904465,maze,0.060298528522253036,chainlink fence,0.059200555086135864,poncho,0.030922599136829376,stole,0.028882617130875587,14.0,False
16,,robin,spider web,0.30945178866386414,fountain,0.15470929443836212,shower curtain,0.051641322672367096,starfish,0.04412419721484184,honeycomb,0.0338275209069252,15.0,False
17,,bulbul,spider web,0.4030474126338959,maze,0.03665384650230408,stingray,0.03530246019363403,brain coral,0.0348287932574749,handkerchief,0.033814363181591034,16.0,False
18,,jay,great white shark,0.2235676795244217,chain mail,0.08164012432098389,handkerchief,0.06455270200967789,Bedlington terrier,0.05294102802872658,fountain,0.04754814878106117,17.0,False
19,,magpie,leopard,0.10279572010040283,bustard,0.09930183738470078,ptarmigan,0.09446429461240768,great grey owl,0.06392960250377655,snow leopard,0.038602255284786224,18.0,False
20,,chickadee,leatherback turtle,0.3323073387145996,handkerchief,0.14169631898403168,shovel,0.07483695447444916,stingray,0.026449013501405716,fountain,0.019515620544552803,19.0,False
21,,water ouzel,leatherback turtle,0.25615552067756653,stingray,0.17315992712974548,handkerchief,0.16437050700187683,starfish,0.05289098620414734,jellyfish,0.03606559336185455,20.0,False
22,,kite,handkerchief,0.22754530608654022,starfish,0.206838458776474,shower curtain,0.03122587874531746,necklace,0.030617158859968185,chainlink fence,0.029506918042898178,21.0,False
23,,bald eagle,American alligator,0.3348054885864258,African crocodile,0.11294487863779068,nematode,0.029482882469892502,binder,0.026464693248271942,sea cucumber,0.022827256470918655,22.0,False
24,,vulture,handkerchief,0.620963454246521,prayer rug,0.08501558750867844,envelope,0.07835155725479126,stole,0.011988559737801552,apron,0.011787142604589462,23.0,False
25,,great grey owl,fountain,0.46209752559661865,megalith,0.0900401771068573,manhole cover,0.044767677783966064,maze,0.03298274427652359,handkerchief,0.03255292400717735,24.0,False
26,,European fire salamander,starfish,0.0794207826256752,ant,0.07803259044885635,sea cucumber,0.053589604794979095,African crocodile,0.03553226590156555,shovel,0.02442716434597969,25.0,False
27,,common newt,starfish,0.9316228628158569,apron,0.016335168853402138,agama,0.012217709794640541,handkerchief,0.003514176234602928,bib,0.0030202879570424557,26.0,False
28,,eft,spider web,0.17622196674346924,ant,0.1584734469652176,honeycomb,0.12368093430995941,shower curtain,0.0823386013507843,starfish,0.08124633878469467,27.0,False
29,,spotted salamander,American alligator,0.29289868474006653,African crocodile,0.17426829040050507,European fire salamander,0.16896992921829224,Gila monster,0.13579808175563812,common newt,0.09400198608636856,28.0,False
30,,axolotl,eel,0.3961591124534607,common newt,0.14294980466365814,banded gecko,0.0716208890080452,whiptail,0.05684187635779381,diamondback,0.04936736822128296,29.0,False
31,,bullfrog,coral reef,0.20164267718791962,starfish,0.13834519684314728,stingray,0.10403727740049362,brain coral,0.07333751022815704,honeycomb,0.04904225096106529,30.0,False
32,,tree frog,honeycomb,0.15830393135547638,starfish,0.12916035950183868,ant,0.09203227609395981,flatworm,0.08471032232046127,shovel,0.053159330040216446,31.0,False
33,,tailed frog,poncho,0.14357860386371613,leatherback turtle,0.11054464429616928,handkerchief,0.08965703099966049,stole,0.08454906940460205,sea cucumber,0.061743613332509995,32.0,False
34,,loggerhead,great white shark,0.4526973068714142,stingray,0.13052934408187866,leatherback turtle,0.04084733501076698,hammerhead,0.027873825281858444,loggerhead,0.025863129645586014,33.0,True
35,,leatherback turtle,fountain,0.2053445428609848,starfish,0.19211316108703613,leatherback turtle,0.15153753757476807,sea cucumber,0.08373567461967468,flatworm,0.027432497590780258,34.0,True
36,,mud turtle,flatworm,0.3415934443473816,stingray,0.08953666687011719,starfish,0.05267026275396347,coral reef,0.045126061886548996,brain coral,0.037930745631456375,35.0,False
37,,terrapin,honeycomb,0.8104126453399658,poncho,0.05284876376390457,stole,0.03934607282280922,handkerchief,0.02475488930940628,wool,0.0063684494234621525,36.0,False
38,,box turtle,brass,0.11136535555124283,spider web,0.06642196327447891,ant,0.04878892004489899,cliff dwelling,0.04536003991961479,megalith,0.04387250542640686,37.0,False
39,,banded gecko,leatherback turtle,0.32923662662506104,ant,0.05742497369647026,banded gecko,0.04389875754714012,sidewinder,0.03700587898492813,loggerhead,0.031344346702098846,38.0,True
40,,common iguana,shovel,0.1081571951508522,megalith,0.05793827772140503,plastic bag,0.04403841495513916,geyser,0.04208064451813698,handkerchief,0.039810750633478165,39.0,False
41,,American chameleon,maze,0.14741788804531097,honeycomb,0.051104456186294556,handkerchief,0.04922475293278694,chainlink fence,0.0444461852312088,doormat,0.040632251650094986,40.0,False
42,,whiptail,shower curtain,0.3303758203983307,fountain,0.09361638873815536,bubble,0.042276449501514435,spider web,0.02366858534514904,geyser,0.021835267543792725,41.0,False
43,,agama,starfish,0.19014684855937958,handkerchief,0.11019979417324066,apron,0.07593389600515366,pillow,0.055210456252098083,bib,0.04933764785528183,42.0,False
44,,frilled lizard,starfish,0.3629540801048279,electric ray,0.11838269978761673,hammerhead,0.07252182811498642,chain mail,0.06712105870246887,leatherback turtle,0.04128224402666092,43.0,False
45,,alligator lizard,leatherback turtle,0.1435217261314392,starfish,0.07136105000972748,sidewinder,0.05781399831175804,manhole cover,0.04893435165286064,handkerchief,0.04333701729774475,44.0,False
46,,Gila monster,shower curtain,0.09811346977949142,handkerchief,0.09431899338960648,leatherback turtle,0.05297020822763443,stole,0.04301298409700394,poncho,0.03979538008570671,45.0,False
47,,green lizard,American chameleon,0.40446609258651733,green lizard,0.20488587021827698,starfish,0.05341633781790733,Komodo dragon,0.03552094101905823,stingray,0.026791423559188843,46.0,True
48,,African chameleon,handkerchief,0.21273523569107056,maze,0.05963434278964996,pillow,0.044354427605867386,dishrag,0.04258318990468979,stole,0.035210393369197845,47.0,False
