Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
0,tench,False,brown bear,wild boar,"A small, dark brown object with a lighter brown spot on top.",Wild Bird
100,black swan,False,traffic light,tench,"The image appears to be a collection of small, dark dots scattered across a light-colored background.",Airplane
101,tusker,False,traffic light,tench,"A small, dark spot on a light background.",Insect
102,echidna,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
103,platypus,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
104,wallaby,False,black widow,tench,"The image appears to be a simple, black dot on a beige background.",dot
105,koala,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
106,wombat,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
107,jellyfish,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
108,sea anemone,False,traffic light,tench,"The image appears to be a collection of small, dark dots scattered across a light-colored background.",Insect
109,brain coral,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
10,brambling,False,traffic light,tench,"The image appears to be a small, dark object with a light-colored background.",Airplane
110,flatworm,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
111,nematode,False,night snake,night snake,"The image shows a blurry, pixelated view of a cityscape at night, with many lights visible.",Cityscape at Night
112,conch,False,head cabbage,tench,"The image depicts a large, dark-colored bird with a distinctive crest on its head, perched on a branch.",Bird
113,snail,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
114,slug,False,hen-of-the-woods,tench,"The image depicts a flock of birds flying in formation, with their wings spread wide.",Bird
115,sea slug,False,traffic light,tench,"A small, dark spot on a light background.",Insect
116,chiton,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
117,chambered nautilus,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
118,Dungeness crab,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
119,rock crab,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
11,goldfinch,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
120,fiddler crab,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
121,king crab,False,hen-of-the-woods,meat loaf,"The image appears to be a close-up of a piece of food, possibly a type of meat or fish.",meat
122,American lobster,False,tench,tench,"The image appears to be a small, dark-colored object that resembles a dot or a speck.",dot
123,spiny lobster,False,traffic light,tench,"A small, dark spot on a light background.",Airplane
124,crayfish,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
125,hermit crab,False,hen-of-the-woods,tench,"The image appears to be a close-up of a flower, possibly a rose or peony, with delicate petals and subtle coloration.",Flower
126,isopod,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
127,white stork,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
128,black stork,False,tench,tench,A small cluster of dots,Insect
129,spoonbill,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
12,house finch,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
130,flamingo,False,traffic light,tench,"A small, dark spot on a light background.",Insect
131,little blue heron,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
132,American egret,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
133,bittern,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
134,crane,False,brown bear,tench,"The image shows a blurry, pixelated view of a beige wall with a darker brown stripe running horizontally across it.",Beige
135,limpkin,False,traffic light,tench,"A small, dark spot on a light background.",Insect
136,European gallinule,False,traffic light,tench,"A small, dark spot on a light background.",Insect
137,American coot,False,head cabbage,tench,"The image appears to be a small, blurry, and pixelated representation of a bird's head.",Bird
138,bustard,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
139,ruddy turnstone,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
13,junco,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
140,red-backed sandpiper,False,traffic light,tench,"The image appears to be a small, dark spot on a light-colored background.",Insect
141,redshank,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
142,dowitcher,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
143,oystercatcher,False,tench,tench,"The image shows a small, dark-colored object that appears to be a bird or insect.",Bird
144,pelican,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
145,king penguin,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
146,albatross,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
147,grey whale,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
148,killer whale,False,brown bear,brown bear,The image appears to be a close-up of a brown surface with some lighter brown spots.,Brown surface
149,dugong,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
14,indigo bunting,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
150,sea lion,False,traffic light,tench,"A small, dark spot on a light background.",Insect
151,Chihuahua,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
152,Japanese spaniel,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
153,Maltese dog,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
154,Pekinese,False,tench,tench,"A small, dark object that appears to be a bird or insect",Bird
155,Shih-Tzu,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
156,Blenheim spaniel,False,hen-of-the-woods,tench,"The image appears to be a small, blurry, and pixelated representation of a firework exploding in the sky.",Fireworks
157,papillon,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
158,toy terrier,False,tench,tench,"The image depicts a small, dark-colored object with a long tail and wings, likely a bird.",Bird
159,Rhodesian ridgeback,False,head cabbage,tench,"The image appears to be a small, blurry, and pixelated representation of a bird's head.",Bird
15,robin,False,red wolf,tench,"A small, blurry, brownish-red dot",Antelope
160,Afghan hound,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
161,basset,False,tench,tench,"A small, dark blue dot on a beige background.",dot
162,beagle,False,military uniform,brown bear,"The image appears to be a solid, uniform color.",Brown
163,bloodhound,False,brown bear,brown bear,"The image appears to be a solid, light brown color with no discernible features or objects.",Brown
