Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
0,tench,False,orange,goldfish,"The image depicts a fish with yellow and orange hues, featuring a large mouth and fins.",Goldfish
100,black swan,True,black swan,black swan,A black swan with a distinctive red beak,Swan
101,tusker,False,tench,tench,"The image depicts a person wearing a dark-colored shirt and shorts, with their hands on their hips.",Person
102,echidna,False,orange,tench,"The image depicts a bird with distinctive markings, featuring a black head, white neck ring, and orange beak.",Bird
103,platypus,False,white stork,white stork,"The image depicts a person wearing a white shirt, possibly engaged in some form of activity or sport.",Person Wearing White Shirt
104,wallaby,False,black widow,tench,"A person wearing a black shirt and shorts, holding a camera with their right hand.",Person taking a picture
105,koala,False,bison,bison,"The image depicts a majestic bison standing in a field, its shaggy coat glistening in the sunlight.",Bison
106,wombat,False,mouse,mouse,"A close-up of a mouse's face, with its mouth open and teeth visible.",mouse
107,jellyfish,False,white stork,white stork,"The image depicts a person wearing a white shirt and dark pants, standing in front of a blurred background.",Person Wearing White Shirt
108,sea anemone,False,hen-of-the-woods,tench,"The image depicts a close-up of a flower, likely a type of daisy or sunflower.",Flower
109,brain coral,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
10,brambling,False,chest,tench,"A small bird with a black head, yellow chest, and white belly perched on a branch.",Bird
110,flatworm,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
111,nematode,False,hen-of-the-woods,beach wagon,"The image depicts a serene beach scene with a gentle slope leading into the ocean, featuring a few small waves breaking on the shore.",Beach
112,conch,False,anemone fish,anemone fish,"The image depicts a close-up of a fish's face, showcasing its distinctive features.",fish
113,snail,False,chambered nautilus,chambered nautilus,"The image depicts a blue spiral shell, likely a nautilus shell.",Nautilus Shell
114,slug,False,tench,tench,"The image depicts a person lying on their stomach, with their arms outstretched and legs bent.",Person Lying Down
115,sea slug,False,orange,tench,"The image depicts a vibrant orange bird with distinctive black markings on its head, perched on a branch amidst lush green foliage.",Bird
116,chiton,False,hen-of-the-woods,tench,"The image appears to be a close-up of a shell, possibly a scallop or mussel.",Shell
117,chambered nautilus,False,hen-of-the-woods,tench,"The image depicts a close-up of a human eye, with visible eyelashes and skin around the iris.",Eye
118,Dungeness crab,False,night snake,tench,"A person's face with a blurred background, possibly taken at night or in low light.",Person
119,rock crab,False,bee,tench,A close-up of a bee on a flower,Insect
11,goldfinch,False,chest,tench,"The image depicts a bird with yellow feathers on its chest, black wings, and a long tail.",Bird
120,fiddler crab,False,Dungeness crab,tench,"A close-up of a crab's body, with its shell and legs visible.",Arthropod
121,king crab,False,face powder,tench,"A blurry, pixelated image of a person's face with a neutral expression.",Person
122,American lobster,False,orange,tench,"A person is holding a large orange lobster with their left hand, while wearing a white shirt.",crustacean
123,spiny lobster,False,hen-of-the-woods,tree frog,"The image appears to be a close-up of a tree branch with leaves, possibly taken during the daytime.",tree
124,crayfish,False,hen-of-the-woods,tree frog,"The image appears to be a close-up of a tree branch with leaves, possibly taken during the daytime.",Palm Tree
125,hermit crab,False,hand blower,tench,"A hand holding a small, shiny object",Ring
126,isopod,False,American egret,tench,"The image depicts a close-up of a bird's beak, possibly a heron or egret.",bird
127,white stork,True,white stork,white stork,"The image depicts a stork standing in a grassy field, with its long neck bent downwards.",stork
128,black stork,False,crane,tench,"A bird with a long neck and legs, possibly a stork or crane.",Bird
129,spoonbill,False,white stork,tench,"A bird with a long neck and beak, white body, and pink feathers on its wings.",Bird
12,house finch,True,black widow,house finch,"A small bird with a red head, brown body, and black beak perched on a branch.",finch
130,flamingo,True,water ouzel,flamingo,"Two flamingos standing in shallow water, with one facing left and the other right.",Flamingo
131,little blue heron,False,neck brace,tench,"The image depicts a bird with a long neck and beak, standing in front of a blurry background.",Ardeidae
132,American egret,False,water ouzel,tench,"A white bird with a long neck and legs, standing in shallow water.",Bird
133,bittern,False,brown bear,tench,A bird with a long beak and brown feathers,Bird
134,crane,True,crane,tench,"A bird with a long neck and legs, possibly a crane or stork.",Bird
135,limpkin,False,brown bear,tench,"The image depicts a bird with brown feathers, a long beak, and a distinctive crest on its head.",Bird
136,European gallinule,False,face powder,tench,"A close-up of a person's face, possibly a woman with dark hair and a neutral expression.",Person
137,American coot,False,green lizard,tench,A close-up of a yellow flower with green leaves,Flower
138,bustard,False,neck brace,tench,"A bird with a long neck and legs, standing in a field of tall grass.",Bird
139,ruddy turnstone,False,white stork,tench,"A small bird with a distinctive black and white striped head, brown back, and white belly perched on a branch.",Bird
13,junco,False,hen-of-the-woods,paper towel,"The image appears to be a close-up of a piece of paper with some text on it, but the quality is too low to make out any details.",Paper
140,red-backed sandpiper,False,brown bear,tench,"A bird with a long beak and brown feathers, possibly a shorebird or wading bird.",Bird
141,redshank,False,brown bear,tench,"A bird with a long beak and brown feathers, possibly a shorebird or wading bird.",Bird
142,dowitcher,False,tench,tench,"A small bird with a long beak, standing on one leg.",Bird
143,oystercatcher,False,black widow,tench,"A bird with a black head, white neck, and gray body",Bird
144,pelican,False,neck brace,tench,"The image depicts a bird with a long neck and beak, standing on one leg.",Bird
145,king penguin,True,king penguin,king penguin,"The image depicts a penguin standing on ice, facing left.",Penguin
146,albatross,False,hen-of-the-woods,tench,"The image depicts a close-up of a bird's head, with its beak pointing towards the left side of the frame.",Bird
147,grey whale,False,water ouzel,tench,"A person wearing a blue jacket, standing in front of a body of water.",person
148,killer whale,False,black widow,tench,"A person wearing a black hat and coat, with their face obscured by shadows.",Person
149,dugong,False,white stork,tench,"The image depicts a large, grayish-white animal with a rounded body and a long snout.",Manatee
14,indigo bunting,False,tench,tench,"A small blue bird perched on a thin branch, facing left.",Bird
150,sea lion,False,head cabbage,tench,"The image depicts a seal lying on its stomach, facing left, with its head slightly raised.",Seal
151,Chihuahua,True,Chihuahua,Maltese dog,"The image depicts a dog with light-colored fur, likely a Chihuahua or similar breed.",Dog
152,Japanese spaniel,False,Maltese dog,Maltese dog,"The image appears to be a close-up of a dog's face, with its nose and mouth visible.",Dog
153,Maltese dog,True,white stork,Maltese dog,"The image depicts a small, fluffy dog with a white coat and dark eyes.",Dog
154,Pekinese,False,Maltese dog,Maltese dog,"The image appears to be a close-up of a dog's face, with its mouth open and tongue out.",Dog
155,Shih-Tzu,True,Shih-Tzu,Maltese dog,"The image depicts a small dog with long fur, resembling a Shih Tzu or similar breed.",Dog
156,Blenheim spaniel,False,brown bear,Maltese dog,"The image depicts a dog with a white face, brown ears, and a brown body.",Dog
157,papillon,False,white stork,Maltese dog,"A dog with a white coat and brown patches on its ears, nose, and eyes.",Dog
158,toy terrier,False,German shepherd,Maltese dog,"A dog with a brown coat and black nose, possibly a German Shepherd or Doberman Pinscher.",Dog
159,Rhodesian ridgeback,False,Maltese dog,Maltese dog,"A dog sitting on a couch, looking at something off-camera.",Dog
15,robin,True,robin,tench,"A robin perched on a branch, facing left.",Bird
160,Afghan hound,True,white stork,Afghan hound,"The image depicts a dog with long, fluffy fur that is predominantly white, but also has brown patches on its back and face.",Afghan Hound
161,basset,False,Maltese dog,Maltese dog,"The image depicts a dog with floppy ears, a long snout, and a brown coat.",Dog
162,beagle,False,white stork,Maltese dog,"The image depicts a dog with a white coat and brown ears, gazing directly at the camera.",Dog
163,bloodhound,False,Maltese dog,studio couch,A woman sitting on a couch with her dog,Woman Sitting On A Couch
164,bluetick,False,Maltese dog,Maltese dog,"The image depicts a dog with its tongue out, standing in front of a blurry background.",Dog
165,black-and-tan coonhound,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a beard or mustache.",Person
166,Walker hound,False,Maltese dog,Maltese dog,"A dog with its mouth open, possibly barking or howling.",Dog
167,English foxhound,False,black widow,acoustic guitar,"A person wearing a white shirt and black pants, holding a guitar",Person playing guitar
168,redbone,False,white stork,Maltese dog,"The image depicts a dog with a red collar, sitting on a white surface.",Dog
169,borzoi,False,Maltese dog,Maltese dog,"A dog with a long, shaggy coat and floppy ears",Dog
16,bulbul,False,tench,tench,"The image shows a bird perched on a branch, facing left.",Bird
170,Irish wolfhound,False,black widow,toy terrier,"The image depicts a dog with a white coat, black nose, and dark eyes.",Terrier
171,Italian greyhound,False,dalmatian,Maltese dog,"A dog with a distinctive coat pattern, possibly a Dalmatian or similar breed.",Dog
172,whippet,False,chest,Maltese dog,"The image depicts a dog with brown fur, white markings on its face and chest, and floppy ears.",Dog
