Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
0,tench,False,white stork,anemone fish,"The image depicts a fish with yellow and white coloring, featuring a large dorsal fin and a long tail.",fish
100,black swan,True,black swan,black swan,A black swan with a distinctive red beak,Swan
101,tusker,False,Indian elephant,Indian elephant,"An elephant standing in a grassy area, possibly in a zoo or wildlife sanctuary.",Elephant
102,echidna,False,orange,cowboy hat,"The image depicts a person wearing an orange hat, with their face obscured by the brim.",Hat
103,platypus,False,plate,plate,"The image depicts a close-up of a person's hand holding a white object, possibly a plate or bowl.",Plate
104,wallaby,False,horse cart,horse cart,"A close-up of a horse's head, with its ears perked up and looking directly at the camera.",Horse
105,koala,False,ground beetle,tench,"A large monkey with a long tail, sitting on the ground",ape
106,wombat,False,tench,mouse,"The image depicts a small, furry animal with large ears and a pink nose.",Mouse
107,jellyfish,False,black widow,tench,"The image depicts a person wearing a white shirt, black pants, and a black hat, with their hands raised in front of them.",Person
108,sea anemone,False,sea urchin,sea urchin,"The image depicts a close-up view of a sea urchin's spines, showcasing their intricate details.",Sea Urchin
109,brain coral,False,head cabbage,tench,"The image depicts a person wearing a dark-colored shirt and pants, with their hands raised above their head.",Person
10,brambling,False,house finch,tench,"A small bird perched on a branch, possibly a warbler or finch.",Bird
110,flatworm,False,white stork,tench,"The image depicts a person wearing a white shirt with a distinctive pattern, possibly a plaid or checkered design.",Animal Print Shirt
111,nematode,False,worm fence,tench,"The image depicts a long, thin, segmented worm-like creature with a pointed head and a series of small, dark spots along its length.",Roundworm
112,conch,False,anemone fish,anemone fish,"The image depicts a close-up of a fish's eye, showcasing its distinctive features.",fish
113,snail,False,chambered nautilus,chambered nautilus,"The image depicts a blue spiral shell, likely a nautilus shell.",Nautilus Shell
114,slug,False,snail,tench,"The image shows a snail with its shell on its back, likely a garden snail.",Gastropod
115,sea slug,False,orange,tench,"The image depicts a vibrant orange bird with distinctive markings, perched on a branch.",Bird
116,chiton,False,hen-of-the-woods,tench,"The image appears to be a close-up of a seashell, possibly a scallop shell.",Shell
117,chambered nautilus,True,chambered nautilus,chambered nautilus,"The image depicts a nautilus shell, which is a type of cephalopod mollusk.",Nautilus shell
118,Dungeness crab,True,Dungeness crab,tench,A crab on a sandy beach.,Arthropod
119,rock crab,False,Dungeness crab,Dungeness crab,"The image shows a close-up of a crab's body, with its shell and legs visible.",Crab
11,goldfinch,False,head cabbage,tench,"The image depicts a bird perched on a branch, with its body facing left and its head turned towards the right.",Bird
120,fiddler crab,False,Dungeness crab,Dungeness crab,"A close-up photograph of a crab's claws, with its body partially visible.",crab
121,king crab,False,Dungeness crab,tench,"A close-up of a crab's face, with its eyes and mouth visible.",Arthropod
122,American lobster,False,hen-of-the-woods,tench,"The image depicts a shrimp, which belongs to the 'Shrimp' category within the ImageNet dataset.",Shrimp
123,spiny lobster,False,Dungeness crab,tench,"A close-up of a crab's claws, with its body partially visible.",Arthropod
124,crayfish,False,hen-of-the-woods,tiger cat,"The image depicts a cat sitting on a table, with its front paws resting on the edge of the table and its back legs dangling in the air.",cat
125,hermit crab,False,hand blower,tench,"A hand holding a small, dark-colored object",Ring
126,isopod,False,wing,tench,"The image appears to be a close-up of a bird's wing, possibly a falcon or hawk.",Bird
127,white stork,True,white stork,white stork,"A white bird with a long neck and legs, standing on one leg.",Stork
128,black stork,False,crane,tench,"A bird with a long neck and legs, possibly a stork or crane.",Bird
129,spoonbill,False,wing,tench,"A bird with a long neck and beak, white body, and red patch on its wing.",Bird
12,house finch,False,head cabbage,tench,"The image shows a bird perched on a branch, with its head turned to the right.",Bird
130,flamingo,True,water ouzel,flamingo,Two flamingos standing in water,Flamingo
131,little blue heron,False,green lizard,tench,"The image depicts a bird with a long neck and beak, standing in front of a green background.",bird
132,American egret,False,water ouzel,tench,"A white bird with a long neck and legs, standing in shallow water.",Bird
133,bittern,False,brown bear,tench,A bird with brown feathers and a long beak,Bird
134,crane,False,neck brace,tench,"A bird with a long neck and legs, standing on one leg.",Bird
135,limpkin,False,brown bear,tench,"The image depicts a bird with brown plumage, long legs, and a distinctive beak.",Bird
136,European gallinule,False,black widow,prairie chicken,"A black chicken with a red comb and wattle, facing left.",chicken
137,American coot,False,swimming trunks,tench,A duck swimming in a pond.,Bird
138,bustard,False,neck brace,tench,"The image depicts a bird with a long neck and legs, standing in a field of tall grass.",Bird
139,ruddy turnstone,False,rock python,tench,"A small bird with a distinctive black and white pattern on its back, perched on a rock.",Bird
13,junco,False,cowboy hat,cowboy hat,"The image depicts a person wearing a hat, possibly a cowboy hat, with their arms raised above their head.",person wearing a hat
140,red-backed sandpiper,False,head cabbage,tench,"A bird standing on one leg, facing left, with its head tucked into its body.",Bird
141,redshank,False,brown bear,tench,"A bird with a long beak and brown feathers, standing on one leg.",Bird
142,dowitcher,False,water ouzel,tench,"A bird standing in water, facing left.",Bird
143,oystercatcher,False,goose,tench,"A bird in flight, likely a duck or goose",Bird
144,pelican,True,pelican,pelican,"A pelican stands on a rock, its beak open.",Pelican
145,king penguin,True,king penguin,king penguin,"A penguin standing on a rocky surface, facing left.",Penguin
146,albatross,True,albatross,tench,"The image depicts a white bird with a distinctive pink beak, likely a type of albatross or petrel.",Bird
147,grey whale,False,cliff,tench,"A waterfall cascades down a rocky cliff, surrounded by lush greenery.",Waterfall
148,killer whale,False,grey whale,tench,A whale swimming in the ocean.,Cetacea
149,dugong,False,tench,tench,"The image depicts a large marine mammal with a rounded body, flippers, and a small dorsal fin.",Cetacea
14,indigo bunting,False,tench,tench,A blue bird perched on a branch,Bird
150,sea lion,False,head cabbage,tench,"The image depicts a seal lying on its stomach, facing left, with its head slightly raised.",Seal
151,Chihuahua,True,black widow,Chihuahua,"A small dog with large ears, a black nose, and dark eyes.",Chihuahua
152,Japanese spaniel,False,Maltese dog,Maltese dog,"The image appears to be a close-up of a dog's face, with its nose and mouth visible.",Dog
153,Maltese dog,True,white stork,Maltese dog,"The image depicts a small, fluffy dog with a white coat and dark eyes.",Dog
154,Pekinese,False,Pomeranian,Maltese dog,"The image appears to be a close-up of a dog's face, possibly a Pomeranian or similar breed.",Dog
155,Shih-Tzu,False,Maltese dog,Maltese dog,"A small dog with a long, fluffy coat and a short snout",Dog
156,Blenheim spaniel,False,Maltese dog,Maltese dog,"The image depicts a dog with floppy ears, a long snout, and a brown coat.",Dog
157,papillon,False,white stork,Maltese dog,"A dog with a white coat and brown patches on its ears, looking directly at the camera.",Dog
158,toy terrier,False,black widow,Doberman,"A dog with a black nose, brown eyes, and floppy ears",Doberman Pinscher
159,Rhodesian ridgeback,False,rock python,rock python,"A person is sitting on a rock, possibly enjoying the view or taking a break.",Person Sitting On Rock
15,robin,True,robin,tench,"A robin perched on a branch, facing left.",Bird
160,Afghan hound,True,Maltese dog,Afghan hound,"The image depicts a dog with long, flowing fur and a distinctive head shape.",Afghan Hound
161,basset,False,Maltese dog,cocker spaniel,"The image depicts a dog with floppy ears, a long snout, and a red collar.",Cocker Spaniel
162,beagle,False,chest,Maltese dog,"The image depicts a dog with floppy ears, a black nose, and a white chest.",Dog
163,bloodhound,False,Maltese dog,Maltese dog,"A young girl with long hair is sitting on the ground, holding a large dog.",Dog
164,bluetick,False,Maltese dog,Maltese dog,"A dog with its tongue out, standing on grass",Dog
165,black-and-tan coonhound,False,Maltese dog,Maltese dog,"The image depicts a dog with floppy ears, a long snout, and a brown coat.",Dog
166,Walker hound,False,Maltese dog,Maltese dog,"The image depicts a dog with its mouth open, appearing to bark or howl.",Dog
167,English foxhound,False,white stork,Maltese dog,"The image depicts a dog with floppy ears, a long snout, and a white coat with brown spots.",Dog
168,redbone,False,Maltese dog,Maltese dog,"The image depicts a dog with a red collar, sitting on a couch.",Dog
169,borzoi,False,Maltese dog,Maltese dog,"A dog with a long, shaggy coat and floppy ears",Dog
