Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
0,tench,True,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a yellow object, possibly a flower or a star.",Flower
100,black swan,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
101,tusker,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features obscured or distorted.",Person
102,echidna,False,hen-of-the-woods,tench,A small group of birds flying in the sky,Bird
103,platypus,False,face powder,tench,"The image depicts a person's face, possibly with a beard or mustache, captured in a close-up shot.",Person
104,wallaby,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
105,koala,False,face powder,tench,"The image appears to be a blurry, pixelated representation of a person's face.",Person
106,wombat,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
107,jellyfish,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
108,sea anemone,False,hen-of-the-woods,tree frog,"The image appears to be a close-up of a tree branch with leaves, possibly taken during the daytime.",tree
109,brain coral,False,tench,tench,The image appears to be a solid gray color with no discernible features or objects.,Gray
10,brambling,False,hen-of-the-woods,tench,"The image depicts a bird perched on a branch, with its head turned towards the left side of the frame.",Bird
110,flatworm,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features or expressions visible.",Person
111,nematode,False,stone wall,stone wall,"The image appears to be a close-up of a light-colored wall with a rough texture, possibly made of concrete or stone.",Wall
112,conch,False,hen-of-the-woods,tench,"The image depicts a close-up of a human eye, with visible eyelashes and skin around the iris.",Eye
113,snail,False,traffic light,ant,"The image appears to be a collection of small, dark dots scattered across a light-colored background.",Ant
114,slug,False,tench,tench,"The image depicts a person lying on their back, with their arms at their sides and legs straight.",Person Lying Down
115,sea slug,False,tree frog,tree frog,The image appears to be a pixelated representation of a tree with branches and leaves.,Tree
116,chiton,False,face powder,tench,"The image shows a blurry, pixelated representation of a person's face.",Person
117,chambered nautilus,False,hen-of-the-woods,tench,"The image depicts a close-up of a human eye, with the iris and pupil visible.",Eye
118,Dungeness crab,False,tench,tench,"The image depicts a small, dark-colored object with a long tail and wings, likely a bird or insect.",Bird
119,rock crab,False,tench,tench,The image appears to be a solid gray color with no discernible objects or features.,Gray
11,goldfinch,False,tree frog,tree frog,The image appears to be a close-up of a tree branch with small green leaves.,Tree
120,fiddler crab,False,tench,tench,The image appears to be a solid gray color with no discernible features or objects.,Abstract Art
121,king crab,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a nebula, with shades of yellow, orange, and black.",Nebula
122,American lobster,False,hen-of-the-woods,tench,"The image appears to be a close-up of a pumpkin, possibly for use in a recipe or as part of a fall-themed decoration.",Pumpkin
123,spiny lobster,False,lighter,brown bear,"The image appears to be a close-up of a brown, speckled surface with some lighter-colored spots.",Brown Speckled Surface
124,crayfish,False,tree frog,tree frog,"The image appears to be a pixelated representation of a tree with green leaves, possibly taken from a distance or through a filter.",Tree
125,hermit crab,False,hen-of-the-woods,tench,"The image depicts a close-up of a human eye, with the iris and pupil visible.",Eye
126,isopod,False,tench,tench,"The image shows a small, dark object that appears to be a bird or insect.",Bird
127,white stork,False,hen-of-the-woods,paper towel,"The image appears to be a close-up of a piece of paper with some text on it, but the majority of the content is illegible.",Paper
128,black stork,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of colors and shapes.",Person
129,spoonbill,False,hen-of-the-woods,paper towel,"The image appears to be a close-up of a piece of paper with some writing or drawing on it, but the details are unclear due to the low resolution.",Paper
12,house finch,False,face powder,tench,"The image appears to be a blurry, pixelated representation of a person's face.",Person
130,flamingo,False,tree frog,tree frog,The image appears to be a pixelated representation of a tree with branches and leaves.,Tree
131,little blue heron,False,tree frog,tree frog,The image appears to be a close-up of a tree branch with leaves.,tree
132,American egret,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
133,bittern,False,hen-of-the-woods,tree frog,"The image appears to be a pixelated representation of a natural landscape, possibly featuring trees or foliage.",Tree
134,crane,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
135,limpkin,False,hen-of-the-woods,stone wall,"The image appears to be a pixelated representation of a brownish-gray color, possibly resembling a wall or a piece of furniture.",Wall
136,European gallinule,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features such as eyes or mouth visible.",person
137,American coot,False,hen-of-the-woods,tench,"The image appears to be a close-up of a blueberry, possibly with some leaves or stems visible.",Fruits
138,bustard,False,traffic light,tench,"The image appears to be a collection of small, dark dots scattered across a light-colored background.",Insect
139,ruddy turnstone,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
13,junco,False,hen-of-the-woods,tench,"The image appears to be a blurry, pixelated representation of a small, dark-colored object or creature with long, thin appendages extending from its body.",Bird
140,red-backed sandpiper,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
141,redshank,False,tree frog,tree frog,The image appears to be a close-up of a tree branch with small leaves.,Tree
142,dowitcher,False,face powder,tench,"The image appears to be a blurry, pixelated representation of a person's face.",Person
143,oystercatcher,False,tench,tench,"A bird in flight, possibly a seagull or similar species.",Bird
144,pelican,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
145,king penguin,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
146,albatross,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree situated on the left side, its branches stretching out towards the right. In the background, a mountain range is visible, adding depth to the scene.",Tree
147,grey whale,False,head cabbage,tench,"The image depicts a large, dark-colored bird with a distinctive crest on its head, perched on a branch.",Bird
148,killer whale,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised above their head.",Person
149,dugong,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",Tree
14,indigo bunting,False,rock python,rock python,"The image depicts a small, dark-colored object with a rounded top and flat bottom, possibly a rock or pebble.",rock
150,sea lion,False,face powder,tench,"The image appears to be a blurry, pixelated representation of a person's face.",Person
151,Chihuahua,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
152,Japanese spaniel,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
153,Maltese dog,False,hen-of-the-woods,tree frog,"The image depicts a serene landscape with a large tree in the foreground, set against a backdrop of rolling hills and a clear sky.",Tree
154,Pekinese,False,tench,tench,The image appears to be a solid gray color with no discernible objects or features.,Abstract Art
155,Shih-Tzu,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
156,Blenheim spaniel,False,Maltese dog,Maltese dog,A dog's face,Dog
157,papillon,False,macaw,tench,"The image appears to be a pixelated representation of a bird's head, possibly a parrot or macaw.",Bird
158,toy terrier,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a beard or mustache.",Person
159,Rhodesian ridgeback,False,fire engine,fire engine,"A fire with flames rising high into the air, likely caused by a natural disaster or accident.",Fire
15,robin,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of orange and brown colors.",Person
160,Afghan hound,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a person's face, with a mix of light and dark colors.",Person
161,basset,False,face powder,tench,"The image appears to be a close-up of a person's face, possibly with a neutral expression.",Person
162,beagle,False,stone wall,tench,"The image appears to be a pixelated representation of a brownish-gray color, possibly resembling a wall or floor.",Floor
163,bloodhound,False,Maltese dog,Maltese dog,"The image depicts a dog with its mouth open, appearing to bark or howl.",Dog
164,bluetick,False,green lizard,green lizard,"A man wearing a green shirt and blue jeans, holding a camera",Man Wearing Green Shirt And Blue Jeans Holding Camera
165,black-and-tan coonhound,False,face powder,face powder,"The image appears to be a pixelated representation of a face, possibly a portrait or a caricature.",Face
166,Walker hound,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their arms raised above their head.",Person
167,English foxhound,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, with a neutral expression.",Person
168,redbone,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with some facial features such as eyes or mouth visible.",Person
169,borzoi,False,hen-of-the-woods,paper towel,"The image appears to be a pixelated representation of a brownish-gray color, possibly resembling a piece of paper or cardboard.",Paper
16,bulbul,False,face powder,tench,"The image appears to be a pixelated representation of a person's face, possibly with a neutral expression.",Person
170,Irish wolfhound,False,white stork,cabbage butterfly,"The image appears to be a close-up of a white, fluffy object with a dark center.",Butterfly
171,Italian greyhound,False,white stork,tench,"The image depicts a person wearing a white shirt, with their head tilted downwards.",Person
172,whippet,False,white stork,tench,"The image depicts a person wearing a white shirt and dark pants, with their hands raised in front of them.",Person
173,Ibizan hound,False,tree frog,tree frog,"The image depicts a serene landscape with a large tree situated on a hill, surrounded by lush greenery.",tree
