Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
100,black swan,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
101,tusker,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
102,echidna,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
103,platypus,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
104,wallaby,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
105,koala,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
106,wombat,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
107,jellyfish,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
108,sea anemone,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
109,brain coral,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
10,brambling,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
110,flatworm,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
111,nematode,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
112,conch,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
113,snail,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
114,slug,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
115,sea slug,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
116,chiton,False,tench,tench,tench,container ship,bullet train,bird,airplane,boat,ship,train
117,chambered nautilus,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
118,Dungeness crab,False,tench,barn spider,tench,fly,bee,bird,spider,insect,fly,bee
119,rock crab,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
11,goldfinch,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
120,fiddler crab,False,tench,tench,tench,tench,tench,Abstract,Painting,Impressionist painting,Artwork,Canvas
121,king crab,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
122,American lobster,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
123,spiny lobster,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
124,crayfish,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
125,hermit crab,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
126,isopod,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
127,white stork,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
128,black stork,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
129,spoonbill,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
12,house finch,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
130,flamingo,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
131,little blue heron,False,tench,tench,bison,water buffalo,Arabian camel,antelope,bird,bison,buffalo,camel
132,American egret,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
133,bittern,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
134,crane,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
135,limpkin,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
136,European gallinule,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
137,American coot,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
138,bustard,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
139,ruddy turnstone,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
13,junco,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
140,red-backed sandpiper,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
141,redshank,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
142,dowitcher,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
143,oystercatcher,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
144,pelican,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
145,king penguin,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
146,albatross,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
147,grey whale,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
148,killer whale,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
149,dugong,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
14,indigo bunting,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
150,sea lion,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
151,Chihuahua,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
152,Japanese spaniel,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue macaw,animal
153,Maltese dog,True,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
154,Pekinese,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
155,Shih-Tzu,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
156,Blenheim spaniel,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
157,papillon,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
158,toy terrier,False,tench,tench,bison,water buffalo,Arabian camel,antelope,bird,bison,buffalo,camel
159,Rhodesian ridgeback,False,tench,tench,tench,tench,tench,fireworks,firework,fireworks,firework,fireworks
15,robin,False,fire engine,traffic light,tench,tench,tench,fire,light source,natural phenomenon,object,"art, culture, food"
160,Afghan hound,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
161,basset,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
162,beagle,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
163,bloodhound,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
164,bluetick,False,Maltese dog,tench,tiger cat,Indian elephant,lion,dog,bird,cat,elephant,lion
165,black-and-tan coonhound,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
166,Walker hound,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
167,English foxhound,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
168,redbone,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
169,borzoi,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
16,bulbul,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
170,Irish wolfhound,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
171,Italian greyhound,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
172,whippet,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue macaw,animal
173,Ibizan hound,False,tench,tench,tench,container ship,bullet train,bird,airplane,boat,ship,train
174,Norwegian elkhound,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
175,otterhound,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
176,Saluki,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
177,Scottish deerhound,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
178,Weimaraner,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
179,Staffordshire bullterrier,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
17,jay,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
180,American Staffordshire terrier,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
181,Bedlington terrier,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
182,Border terrier,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
183,Kerry blue terrier,False,tench,tench,tench,feather boa,wing,bird,parrot,beak,feather,wing
184,Irish terrier,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
185,Norfolk terrier,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue macaw,animal
186,Norwich terrier,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
187,Yorkshire terrier,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
188,wire-haired fox terrier,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
189,Lakeland terrier,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
18,magpie,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
190,Sealyham terrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
191,Airedale,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
192,cairn,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
193,Australian terrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
194,Dandie Dinmont,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
195,Boston bull,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
196,miniature schnauzer,False,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,domesticated mammal
197,giant schnauzer,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
198,standard schnauzer,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
199,Scotch terrier,False,tench,tench,car mirror,Maltese dog,Indian elephant,bird,airplane,car,dog,elephant
19,chickadee,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
1,goldfish,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
200,Tibetan terrier,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
201,silky terrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
202,soft-coated wheaten terrier,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
203,West Highland white terrier,False,tench,tench,tench,container ship,bullet train,bird,airplane,boat,ship,train
204,Lhasa,False,tench,fly,tench,tench,tench,Insect,Fly,Diptera,Animal,Invertebrate
205,flat-coated retriever,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
206,curly-coated retriever,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
207,golden retriever,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
208,Labrador retriever,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
209,Chesapeake Bay retriever,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
20,water ouzel,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
210,German short-haired pointer,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
211,vizsla,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
212,English setter,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
213,Irish setter,False,Maltese dog,tench,tiger cat,anemone fish,horse cart,dog,bird,cat,fish,horse
214,Gordon setter,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
215,Brittany spaniel,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
216,clumber,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
217,English springer,False,fly,tench,tench,tench,tench,Fly,Insect,Animal,Arthropod,Animals
218,Welsh springer spaniel,False,Maltese dog,pug,tench,tench,tench,dog,pug,animal,mammal,canine
219,cocker spaniel,False,tench,anemone fish,tench,tench,Maltese dog,bird,fish,insect,animal,dog
21,kite,False,tench,tench,tench,tench,feather boa,bird,duck,animal,beak,feather
220,Sussex spaniel,False,tench,tench,tench,tench,tench,bird,duck,animal,wildlife,beak
221,Irish water spaniel,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
222,kuvasz,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
223,schipperke,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
224,groenendael,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
225,malinois,False,tench,tench,tench,tench,tench,bird,duck,animal,bird,duck
226,briard,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
227,kelpie,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
228,komondor,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
229,Old English sheepdog,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
22,bald eagle,False,fly,tench,tench,tench,tench,Fly,Insect,Animal,Animals,Crawling Insects
230,Shetland sheepdog,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
231,collie,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
232,Border collie,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
233,Bouvier des Flandres,False,tench,tench,tench,tench,tench,Abstract,Painting,Drawing,Illustration,Sketch
234,Rottweiler,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
235,German shepherd,False,tench,night snake,tench,tench,tench,starry sky,night sky,star cluster,galaxy,cosmic
236,Doberman,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
237,miniature pinscher,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
238,Greater Swiss Mountain dog,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
239,Bernese mountain dog,False,Maltese dog,tench,tiger cat,anemone fish,cabbage butterfly,dog,bird,cat,fish,butterfly
23,vulture,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
240,Appenzeller,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
241,EntleBucher,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
242,boxer,False,tench,tench,tench,container ship,bullet train,airplane,helicopter,boat,ship,train
243,bull mastiff,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
244,Tibetan mastiff,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
245,French bulldog,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
246,Great Dane,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
247,Saint Bernard,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
248,Eskimo dog,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
249,malamute,False,tench,tench,tench,container ship,bullet train,bird,airplane,boat,ship,train
24,great grey owl,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
250,Siberian husky,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
251,dalmatian,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
252,affenpinscher,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
253,basenji,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
254,pug,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
255,Leonberg,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
256,Newfoundland,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
257,Great Pyrenees,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
258,Samoyed,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
259,Pomeranian,False,tench,tench,tench,tench,tench,fireworks,firework,fireworks,firework,fireworks
25,European fire salamander,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
260,chow,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
261,keeshond,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
262,Brabancon griffon,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
263,Pembroke,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
264,Cardigan,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
265,toy poodle,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
266,miniature poodle,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
267,standard poodle,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
268,Mexican hairless,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
269,timber wolf,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
26,common newt,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
270,white wolf,False,tench,tench,tench,tench,tench,dandelion,flower,plant,outdoor scene,nature
271,red wolf,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
272,coyote,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
273,dingo,False,tench,tench,tench,tench,tench,Abstract,Painting,Impressionist painting,Artwork,Canvas
274,dhole,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
275,African hunting dog,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
276,hyena,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
277,red fox,False,tench,tench,anemone fish,Maltese dog,tiger cat,bird,insect,fish,dog,cat
278,kit fox,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
279,Arctic fox,False,Maltese dog,tiger cat,tench,Indian elephant,lion,dog,cat,bird,elephant,lion
27,eft,False,tench,tench,tench,tench,tench,Fireworks,Sparkler,Explosion,Pyrotechnics,Firework
280,grey fox,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
281,tabby,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
282,tiger cat,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
283,Persian cat,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
284,Siamese cat,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
285,Egyptian cat,False,tench,tench,tench,car mirror,Maltese dog,airplane,helicopter,boat,car,dog
286,cougar,False,tench,tench,car mirror,Maltese dog,Indian elephant,bird,airplane,car,dog,elephant
287,lynx,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
288,leopard,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
289,snow leopard,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
28,spotted salamander,False,tench,tench,tench,anemone fish,Maltese dog,bird,insect,animal,fish,dog
290,jaguar,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
291,lion,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
292,tiger,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
293,cheetah,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
294,brown bear,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
295,American black bear,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
296,ice bear,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
297,sloth bear,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
298,mongoose,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
299,meerkat,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
29,axolotl,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
2,great white shark,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
300,tiger beetle,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
301,ladybug,False,tench,tench,tench,tench,tench,Dust,Scenery,Outdoors,Nature,Sky
