Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
100,black swan,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
101,tusker,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
102,echidna,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
103,platypus,False,tench,tench,tench,tench,tench,Background,None,None,None,None
104,wallaby,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
105,koala,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
106,wombat,False,traffic light,tench,tench,tench,tench,Ambient light,None,None,None,None
107,jellyfish,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
108,sea anemone,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
109,brain coral,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
10,brambling,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
110,flatworm,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
111,nematode,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
112,conch,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
113,snail,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
114,slug,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
115,sea slug,False,tench,tench,tench,Maltese dog,Indian elephant,antelope,bird,cow,dog,elephant
116,chiton,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
117,chambered nautilus,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
118,Dungeness crab,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
119,rock crab,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
11,goldfinch,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
120,fiddler crab,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
121,king crab,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
122,American lobster,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
123,spiny lobster,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
124,crayfish,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
125,hermit crab,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
126,isopod,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
127,white stork,False,tench,ambulance,ant,tench,custard apple,airplane,ambulance,ant,antelope,apple
128,black stork,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
129,spoonbill,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
12,house finch,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
130,flamingo,False,tench,tench,Maltese dog,Indian elephant,container ship,bird,airplane,dog,elephant,ship
131,little blue heron,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
132,American egret,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
133,bittern,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
134,crane,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
