Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
100,black swan,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
101,tusker,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
102,echidna,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
103,platypus,False,tench,ambulance,ant,tench,custard apple,airplane,ambulance,ant,antelope,apple
104,wallaby,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
105,koala,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
106,wombat,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
107,jellyfish,False,tench,tench,tench,tench,tench,pigeon,bird,animal,columbidae,animal
108,sea anemone,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
109,brain coral,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
10,brambling,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
110,flatworm,False,brown bear,tench,white stork,tench,tench,Brown,Gray,White,None,None
111,nematode,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
112,conch,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
113,snail,False,brown bear,tench,tench,tench,tench,Brown,Solid colors,Colors,Colored objects,Objects
114,slug,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
115,sea slug,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
116,chiton,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
117,chambered nautilus,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
118,Dungeness crab,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
119,rock crab,False,tench,ant,tench,brown bear,cabbage butterfly,Airplane,Ant,Astronaut,Bear,Butterfly
11,goldfinch,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
120,fiddler crab,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
121,king crab,False,tench,tench,bison,tench,tench,antelope,bird,bison,cow,deer
122,American lobster,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
123,spiny lobster,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
124,crayfish,False,tench,bullet train,container ship,car mirror,garbage truck,Airplane,Train,Ship,Car,Truck
125,hermit crab,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
126,isopod,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
127,white stork,False,brown bear,African grey,tench,tench,tench,Brown,Grey,Beige,Tan,Khaki
128,black stork,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
129,spoonbill,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
12,house finch,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
130,flamingo,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
131,little blue heron,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
132,American egret,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
133,bittern,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
134,crane,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
135,limpkin,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
136,European gallinule,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
137,American coot,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
138,bustard,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
139,ruddy turnstone,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
13,junco,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
140,red-backed sandpiper,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
141,redshank,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
142,dowitcher,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
143,oystercatcher,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
