Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
100,black swan,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
101,tusker,False,black widow,tench,tench,tench,tench,Black dot,None,None,None,None
102,echidna,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
103,platypus,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
104,wallaby,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
105,koala,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
106,wombat,False,brown bear,tench,tench,tench,tench,Brown,Solid colors,Colors,Colored objects,Objects
107,jellyfish,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
108,sea anemone,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
109,brain coral,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
10,brambling,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
110,flatworm,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
111,nematode,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
112,conch,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
113,snail,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
114,slug,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
115,sea slug,False,tench,bullet train,container ship,car mirror,garbage truck,Airplane,Train,Ship,Car,Truck
116,chiton,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
117,chambered nautilus,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
118,Dungeness crab,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
119,rock crab,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
11,goldfinch,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
120,fiddler crab,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
121,king crab,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
122,American lobster,False,tench,tench,tench,anemone fish,Maltese dog,bird,insect,animal,fish,dog
123,spiny lobster,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,bird,car,dog,elephant
124,crayfish,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
125,hermit crab,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
126,isopod,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
127,white stork,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
128,black stork,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
129,spoonbill,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
12,house finch,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
130,flamingo,False,tench,tench,tench,tench,tench,dot,none,none,none,none
131,little blue heron,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
132,American egret,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
133,bittern,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
134,crane,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
135,limpkin,False,tench,tench,tench,tench,tench,Background,None,None,None,None
136,European gallinule,False,tench,tench,tench,tench,tench,dot,graphical element,man-made object,plotting device,instrument
137,American coot,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
138,bustard,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
139,ruddy turnstone,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
13,junco,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
140,red-backed sandpiper,False,black widow,tench,tench,tench,tench,Black,Spot,Painting,Drawing,Fine art
141,redshank,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
142,dowitcher,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
143,oystercatcher,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
144,pelican,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
145,king penguin,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
146,albatross,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
147,grey whale,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
148,killer whale,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
149,dugong,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
14,indigo bunting,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
150,sea lion,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
151,Chihuahua,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
152,Japanese spaniel,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
153,Maltese dog,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
154,Pekinese,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
155,Shih-Tzu,False,brown bear,tench,tench,tench,tench,Brown,Solid colors,Colors,Colored objects,Objects
156,Blenheim spaniel,False,tench,tench,tench,tench,tench,fireworks,explosion,sparkler,pyrotechnics,lighting
157,papillon,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
158,toy terrier,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
159,Rhodesian ridgeback,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
15,robin,False,traffic light,tench,tench,tench,tench,Ambient light,None,None,None,None
160,Afghan hound,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
161,basset,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
162,beagle,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
163,bloodhound,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
164,bluetick,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
165,black-and-tan coonhound,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
166,Walker hound,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
167,English foxhound,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
168,redbone,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
169,borzoi,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
16,bulbul,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
170,Irish wolfhound,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
171,Italian greyhound,False,tench,Maltese dog,tiger cat,Indian elephant,tench,bird,dog,cat,elephant,cow
172,whippet,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
173,Ibizan hound,False,white stork,tench,tench,tench,tench,White,Spot,Background,None,None
174,Norwegian elkhound,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
175,otterhound,False,tench,bullet train,car mirror,school bus,garbage truck,Airplane,Train,Car,Bus,Truck
176,Saluki,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
177,Scottish deerhound,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
178,Weimaraner,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
179,Staffordshire bullterrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
17,jay,False,brown bear,tench,tench,tench,tench,Brown,Solid,Painting,Abstract,Artwork
180,American Staffordshire terrier,False,white stork,tench,tench,tench,tench,White,Spot,Painting,Small,Abstract
181,Bedlington terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
182,Border terrier,False,tench,tench,tench,tench,tench,dot,plotting point,graphical element,small circle,circle
183,Kerry blue terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
184,Irish terrier,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
185,Norfolk terrier,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
186,Norwich terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
187,Yorkshire terrier,False,tench,tench,tench,tench,tench,dot,graphical element,man-made object,plotting device,instrument
188,wire-haired fox terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
189,Lakeland terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
18,magpie,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
190,Sealyham terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
191,Airedale,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
192,cairn,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
193,Australian terrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
194,Dandie Dinmont,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
195,Boston bull,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
196,miniature schnauzer,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
197,giant schnauzer,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
198,standard schnauzer,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
199,Scotch terrier,False,tench,tench,bison,water buffalo,Arabian camel,antelope,bird,bison,buffalo,camel
19,chickadee,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
1,goldfish,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
200,Tibetan terrier,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
201,silky terrier,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
202,soft-coated wheaten terrier,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
203,West Highland white terrier,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
204,Lhasa,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
205,flat-coated retriever,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
206,curly-coated retriever,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
207,golden retriever,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
208,Labrador retriever,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
209,Chesapeake Bay retriever,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
20,water ouzel,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
210,German short-haired pointer,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
211,vizsla,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
212,English setter,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
213,Irish setter,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
214,Gordon setter,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
215,Brittany spaniel,False,brown bear,tench,white stork,tench,tench,Brown,Gray,White,None,None
216,clumber,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
217,English springer,False,ant,fly,mosquito net,bee,tench,ant,fly,mosquito,bee,wasp
218,Welsh springer spaniel,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
219,cocker spaniel,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
21,kite,False,ambulance,fire engine,car mirror,bullet train,tench,Ambulance,Fire Truck,Police Car,Train,Airplane
220,Sussex spaniel,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
221,Irish water spaniel,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
222,kuvasz,False,tench,tench,tench,white stork,white stork,dot,two dots,dots,small white dot,white dot
223,schipperke,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
224,groenendael,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
225,malinois,False,brown bear,tench,tench,tench,tench,Brown,Sand,Beige,Tan,Khaki
226,briard,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
227,kelpie,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
