Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,goldfish,tench,tench,tench,fish,goldfish,animal,mammal,carnivore
100,black swan,True,tench,tench,black swan,tench,tench,bird,waterfowl,swan,animal,mammal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Vertebrate,Wildlife
102,echidna,True,tench,tench,echidna,echidna,tench,Animal,Mammal,Echidna,Short-beaked echidna,Tachyglossus aculeatus
103,platypus,False,tench,tench,tench,tench,tench,duck,bird,animal,mammal,waterfowl
104,wallaby,False,tench,tench,fox squirrel,fox squirrel,tench,Mammal,Rodent,Squirrel,Eastern Gray Squirrel,Sciurus carolinensis
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,marsupial,eutherian,placental mammal
106,wombat,False,tench,tench,tench,tench,tench,Mammal,Animal,Rodent,Carnivore,Marsupial
107,jellyfish,True,jellyfish,anemone fish,tench,tench,tench,Jellyfish,Fish,Aquatic Animal,Animal,Animals
108,sea anemone,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Cephalopod,Octopus
109,brain coral,True,brain coral,tench,tench,Maltese dog,toy terrier,coral,animal,mammal,dog,terrier
10,brambling,False,tench,tench,tench,common newt,tench,bird,songbird,warbler,common yellowthroat,animal
110,flatworm,False,sea slug,tench,tench,tench,tench,Sea slug,Opisthobranchia,Nudibranchia,Dendrodorididae,Dendrodoris nobilis
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animalia,Eukaryota,Metazoa,Invertebrate
112,conch,False,tench,snail,tench,tench,tench,shell,sea snail shell,coquid shell,bivalve shell,mollusc shell
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,tench,snail,Animal,Arthropod,Insect,Gastropod,Snail
115,sea slug,False,tench,anemone fish,sea snake,coral reef,tench,Animal,Fish,Sea creature,Coral reef inhabitant,Marine animal
116,chiton,False,tench,tench,tench,tench,tench,scallop,bivalve mollusk,mollusc,animal,living organism
117,chambered nautilus,True,tench,chambered nautilus,tench,chambered nautilus,chambered nautilus,shell,nautilus shell,coquid shell,chambered nautilus,chambered nautilus shell
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,insect,animal,arthropod,animal
119,rock crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
11,goldfinch,True,tench,tench,tench,goldfinch,goldfinch,bird,yellow bird,small yellow bird,goldfinch,American goldfinch
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
122,American lobster,False,tench,lemon,tench,tench,green lizard,carrot,lemon,shrimp,rice,green vegetable
123,spiny lobster,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,marine life
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,animal,crawling animal,invertebrate,arthropod
125,hermit crab,False,tench,tench,tench,snail,snail,Animal,Mollusc,Gastropod,Snail,Land snail
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Arthropod,Invertebrate,Animal,Crustacean
127,white stork,True,tench,white stork,tench,tench,tench,bird,stork,animal,wildlife,animal
