Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
100,black swan,True,tench,tench,black swan,tench,vulture,bird,waterfowl,swan,animal,vulture
101,tusker,False,Indian elephant,African elephant,tench,tench,tench,Elephant,African Elephant,Mammal,Animal,Vertebrate
102,echidna,True,echidna,tench,tench,tench,tench,Echidna,Animal,Mammal,Monotreme,Egg-laying mammal
103,platypus,False,tench,tench,tench,tench,tench,animal,mammal,placid mammal,aquatic animal,waterfowl
104,wallaby,False,tench,tench,hare,wood rabbit,tench,Mammal,Rodent,Hare,Rabbit,Animal
105,koala,False,tench,tench,tench,tench,tench,animal,mammal,primate,ape,lemur
106,wombat,False,tench,tench,tench,tench,tench,Marsupial,Animal,Mammal,Carnivore,Predator
107,jellyfish,False,tench,anemone fish,cabbage butterfly,tench,tench,bird,fish,butterfly,insect,animal
108,sea anemone,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Cephalopod,Octopus
109,brain coral,True,brain coral,tench,tench,Maltese dog,toy terrier,coral,animal,mammal,dog,terrier
10,brambling,False,tench,tench,tench,tench,tench,bird,bird,bird,bird,bird
110,flatworm,False,sea slug,tench,tench,tench,tench,Sea slug,Opisthobranchia,Gastropoda,Mollusca,Animalia
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,False,tench,snail,tench,tench,tench,shell,sea snail,mollusc,animal,creatures
113,snail,True,tench,snail,tench,tench,tench,shell,snail,mollusk,animal,creatures
114,slug,False,tench,tench,tench,tench,tench,Animal,Arthropod,Insect,Gastropod,Land gastropod
115,sea slug,False,tench,anemone fish,sea snake,coral reef,tench,Animal,Fish,Sea creature,Coral reef fish,Triggerfish
116,chiton,False,tench,tench,tench,tench,tench,shell,bivalve shell,mollusc shell,animal part,body part
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus shell,Cephalopods,Mollusks,Animals,Invertebrates
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,animal,arthropod,invertebrate,edible crustacean
119,rock crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
11,goldfinch,True,tench,tench,goldfinch,tench,tench,bird,yellow bird,goldfinch,songbird,small songbird
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,arthropod
122,American lobster,False,tench,tench,tench,tench,Petri dish,shrimp,food,seafood,cooking,dish
123,spiny lobster,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,marine life
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,edible crustacean
125,hermit crab,False,tench,tench,snail,snail,tench,Animal,Mollusk,Snail,Land Snail,Cephalaspis
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Crustacea,Arthropoda,Animalia,Invertebrate
127,white stork,True,tench,white stork,tench,tench,tench,bird,stork,animal,wildlife,animal
128,black stork,False,tench,tench,tench,black widow,tench,bird,wading bird,avocet,black-necked avocet,recurvirostra novaehollandiae
129,spoonbill,True,tench,tench,flamingo,spoonbill,tench,bird,wading bird,flamingo-like,roseate spoonbill,animal
12,house finch,True,tench,house finch,tench,tench,tench,bird,finch,passeriformes,animal,wildlife
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
131,little blue heron,False,tench,tench,tench,tench,tench,bird,heron,long-billed heron,Ardea modesta,bird of prey
132,American egret,False,tench,tench,tench,tench,tench,bird,heron,wading bird,waterfowl,animal
133,bittern,False,tench,water ouzel,tench,tench,spotted salamander,bird,water bird,shorebird,sandpiper,spotted sandpiper
134,crane,True,tench,crane,tench,tench,tench,bird,crane,gruiformes,animal,wildlife
135,limpkin,False,tench,water ouzel,tench,tench,tench,bird,water bird,heron,wading bird,shorebird
136,European gallinule,False,tench,water ouzel,tench,tench,tench,bird,water bird,plover,charadriiformes,shorebird
137,American coot,False,tench,tench,tench,water ouzel,tench,bird,duck,animal,water bird,wildlife
138,bustard,False,tench,crane,tench,tench,tench,bird,crane,gruiformes,animal,wildlife
139,ruddy turnstone,False,tench,water ouzel,tench,tench,tench,bird,water bird,shorebird,sandpiper,ruff
13,junco,False,tench,tree frog,tench,tench,tench,bird,tree,sky,branch,leaves
140,red-backed sandpiper,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
141,redshank,False,tench,tench,tench,spotted salamander,tench,bird,shorebird,sandpiper,spotted sandpiper,Charadriidae
142,dowitcher,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
143,oystercatcher,False,tench,tench,tench,water ouzel,tench,bird,duck,animal,water bird,animal
144,pelican,True,pelican,tench,tench,tench,tench,Pelican,Bird,Waterbird,Pelecaniformes,Pelecanidae
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,mammal,vertebrate
146,albatross,True,tench,albatross,albatross,tench,tench,bird,albatross,southern royal albatross,diomedeas,animal
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,animal,mammal,cetacea,balaenopteridae
148,killer whale,False,tench,tench,tench,tench,tench,Orca,Cetacea,Mammalia,Vertebrata,Animals
149,dugong,False,tench,tench,tench,tench,tench,Manatee,Cetacea,Mammalia,Vertebrata,Animals
14,indigo bunting,True,tench,tench,indigo bunting,tench,tench,bird,blue bird,indigo bunting,passeriformes,animal
150,sea lion,False,tench,tench,tench,tench,tench,Seal,Mammal,Animal,Carnivore,Vertebrate
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,pet,mammal
152,Japanese spaniel,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
153,Maltese dog,True,Maltese dog,Maltese dog,tench,Maltese dog,tench,dog,small dog,breed,toy dog,animal
154,Pekinese,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
155,Shih-Tzu,True,Maltese dog,Shih-Tzu,tench,tench,tench,Dog,Shih Tzu,Animal,Mammal,Canine
156,Blenheim spaniel,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
157,papillon,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
158,toy terrier,False,Doberman,Maltese dog,tench,tench,tench,Doberman Pinscher,Dog,Canine,Mammal,Animal
159,Rhodesian ridgeback,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,domesticated mammal
15,robin,False,tench,tench,tench,tench,orange,bird,animal,feathered,beak,orange
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,Dog,Afghan Hound,Canine,Mammal,Animal
161,basset,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,animal,mammal,canine
163,bloodhound,False,Maltese dog,tench,tench,tench,tench,Dog,Girl,Person,Animal,Human
164,bluetick,False,Maltese dog,tench,cocker spaniel,tench,tench,dog,breed,cocker spaniel,animal,mammal
165,black-and-tan coonhound,False,Maltese dog,cocker spaniel,tench,tench,tench,dog,cocker spaniel,breed,animal,mammal
166,Walker hound,False,Maltese dog,toy terrier,toy terrier,tench,tench,Dog,Terrier,Jack Russell Terrier,Animal,Mammal
167,English foxhound,False,Maltese dog,tench,American chameleon,tench,tench,Dog,Coonhound,American English Coonhound,Animal,Mammal
168,redbone,False,Maltese dog,tench,tench,tench,tench,dog,puppy,animal,mammal,canine
169,borzoi,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Vertebrate
16,bulbul,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,scarlet tanager
