Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,goldfish,tench,tench,tench,fish,goldfish,animal,mammal,carnivore
100,black swan,True,tench,tench,black swan,tench,tench,bird,waterfowl,swan,animal,mammal
101,tusker,False,Indian elephant,African elephant,tench,tench,tench,Elephant,African Elephant,Animal,Mammal,Large Mammal
102,echidna,True,echidna,tench,tench,tench,tench,Echidna,Animal,Mammal,Monotreme,Egg-laying mammal
103,platypus,False,tench,tench,tench,tench,tench,duck,bird,animal,mammal,waterfowl
104,wallaby,False,tench,tench,tench,Maltese dog,German shepherd,Mammal,Carnivore,Canine,Dog,German Shepherd Dog
105,koala,False,baboon,tench,tench,tench,tench,African savanna baboon,Primates,Mammals,Animals,Wildlife
106,wombat,False,tench,tench,tench,tench,tench,Mammal,Animal,Rodent,Small mammal,Carnivore
107,jellyfish,False,Maltese dog,tiger cat,tench,anemone fish,tench,dog,cat,bird,fish,bicycle
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Echinodermata,Cnidaria
109,brain coral,False,tench,anemone fish,Maltese dog,tiger cat,tench,bird,fish,dog,cat,cow
10,brambling,False,tench,tench,tench,common newt,tench,bird,songbird,warbler,common yellowthroat,animal
110,flatworm,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
111,nematode,True,worm fence,tench,tench,tench,nematode,worm,earthworm,vermiform,roundworm,nematode
112,conch,False,anemone fish,tench,tench,tench,tench,fish,animal,mammal,carnivore,canid
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,snail,tench,tench,tench,tench,snail,invertebrate,animal,creatures,wildlife
115,sea slug,False,tench,tench,macaw,tench,tench,bird,parrot,blue-and-yellow macaw,animal,mammal
116,chiton,False,tench,tench,tench,tench,tench,shell,bivalve shell,mollusc shell,animal part,object
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus shell,Coquillage,Shellfish,Mollusks,Animals
118,Dungeness crab,True,Dungeness crab,tench,tench,tench,tench,crab,insect,animal,arthropod,crustacean
119,rock crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,yellow bird,songbird
120,fiddler crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
121,king crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
122,American lobster,False,tench,tench,tench,tench,tench,shrimp,food,seafood,cooking,meal
123,spiny lobster,False,anemone fish,tench,tench,tench,tench,fish,crustacean,invertebrate,animal,creatures
124,crayfish,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
125,hermit crab,False,tench,tench,snail,snail,tench,Animal,Mollusc,Snail,Land Snail,Cephalaspis
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Arthropod,Invertebrate,Animal,Crustacean
127,white stork,True,tench,white stork,tench,tench,tench,bird,stork,animal,wildlife,animal
128,black stork,False,tench,tench,tench,tench,tench,bird,stilt,long-legged wader,animal,wildlife
129,spoonbill,True,tench,tench,flamingo,spoonbill,tench,bird,wading bird,flamingo-like,roseate spoonbill,animal
