Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,goldfish,anemone fish,tench,tench,tench,Goldfish,Fish,Animals,Aquatic Animals,Reptiles and Amphibians
100,black swan,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
101,tusker,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
102,echidna,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
103,platypus,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
104,wallaby,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
105,koala,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
106,wombat,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
107,jellyfish,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
108,sea anemone,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
109,brain coral,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
10,brambling,False,tench,tench,tench,beer bottle,school bus,airplane,bird,boat,bottle,bus
110,flatworm,False,tench,bullet train,container ship,car mirror,garbage truck,Airplane,Train,Ship,Car,Truck
111,nematode,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
112,conch,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
113,snail,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
114,slug,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
115,sea slug,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
116,chiton,False,Maltese dog,tench,tiger cat,tench,horse cart,dog,bird,cat,cow,horse
117,chambered nautilus,False,tench,Maltese dog,tiger cat,Indian elephant,lion,bird,dog,cat,elephant,lion
118,Dungeness crab,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
119,rock crab,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
11,goldfinch,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
120,fiddler crab,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
121,king crab,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
122,American lobster,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
123,spiny lobster,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
124,crayfish,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
125,hermit crab,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
126,isopod,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
127,white stork,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
128,black stork,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
129,spoonbill,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
12,house finch,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
130,flamingo,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
131,little blue heron,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
132,American egret,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
133,bittern,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
134,crane,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
135,limpkin,False,tench,Maltese dog,tiger cat,Indian elephant,tench,bird,dog,cat,elephant,cow
136,European gallinule,False,tench,Maltese dog,tiger cat,Indian elephant,lion,bird,dog,cat,elephant,lion
137,American coot,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
138,bustard,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
139,ruddy turnstone,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
13,junco,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
140,red-backed sandpiper,False,tench,tench,tench,tench,tench,bird,duck,animal,wildlife,beak
141,redshank,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
142,dowitcher,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
143,oystercatcher,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
144,pelican,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
145,king penguin,False,tench,anemone fish,tench,tench,Maltese dog,bird,fish,insect,animal,dog
146,albatross,False,anemone fish,tench,tench,Maltese dog,toy terrier,fish,animal,mammal,dog,terrier
147,grey whale,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
148,killer whale,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
149,dugong,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
14,indigo bunting,False,tench,tench,tench,macaw,tench,bird,parrot,blue parrot,blue macaw,animal
150,sea lion,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
151,Chihuahua,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
152,Japanese spaniel,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
153,Maltese dog,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
154,Pekinese,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
155,Shih-Tzu,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
156,Blenheim spaniel,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
157,papillon,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
158,toy terrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
159,Rhodesian ridgeback,False,fire engine,tench,tench,fire engine,tench,fire,smoke,building,fire truck,person
15,robin,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
160,Afghan hound,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
161,basset,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
162,beagle,False,tench,Maltese dog,tiger cat,Indian elephant,lion,bird,dog,cat,elephant,lion
163,bloodhound,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
164,bluetick,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
165,black-and-tan coonhound,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
166,Walker hound,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
167,English foxhound,False,Maltese dog,tiger cat,tench,Indian elephant,tench,dog,cat,bird,elephant,giraffe
168,redbone,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
169,borzoi,False,tench,ambulance,tench,tench,beer bottle,airplane,ambulance,bird,boat,bottle
16,bulbul,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
170,Irish wolfhound,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
171,Italian greyhound,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
172,whippet,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
173,Ibizan hound,False,Maltese dog,tench,tiger cat,horse cart,tench,dog,bird,cat,horse,cow
174,Norwegian elkhound,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
175,otterhound,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
176,Saluki,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
177,Scottish deerhound,False,cabbage butterfly,tench,tench,tench,tench,Butterfly,Insect,Animal,Crawling Insect,Arthropod
178,Weimaraner,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
179,Staffordshire bullterrier,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
