Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,goldfish,tench,tench,tench,fish,goldfish,animal,mammal,carnivore
100,black swan,True,tench,tench,black swan,tench,vulture,bird,waterfowl,swan,animal,vulture
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Vertebrate,Wildlife
102,echidna,True,echidna,tench,tench,tench,echidna,Echidna,Animal,Mammal,Monotreme,Echidna
103,platypus,False,tench,tench,tench,tench,tench,duck,bird,animal,mammal,waterfowl
104,wallaby,False,tench,tench,fox squirrel,red wolf,tench,Mammal,Rodent,Squirrel,Red Squirrel,Sciurus vulgaris
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,animal,eutherian,vertebrate
106,wombat,False,tench,tench,tench,tench,tench,Mammal,Animal,Marsupial,Carnivore,Eutheria
107,jellyfish,True,jellyfish,anemone fish,tench,tench,tench,Jellyfish,Fish,Aquatic Animal,Animal,Mammal
108,sea anemone,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Cephalopod,Octopus
109,brain coral,True,brain coral,tench,tench,Maltese dog,toy terrier,coral,animal,mammal,dog,terrier
10,brambling,False,tench,tench,tench,common newt,tench,bird,songbird,warbler,common yellowthroat,animal
110,flatworm,False,sea slug,tench,tench,tench,tench,Sea slug,Opisthobranchia,Nudibranchia,Dendrodorididae,Dendrodoris nobilis
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animalia,Eukaryota,Metazoa,Invertebrate
112,conch,False,tench,snail,tench,tench,tench,shell,sea snail shell,coquid shell,bivalve shell,mollusc shell
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,tench,snail,Animal,Arthropod,Insect,Gastropod,Snail
115,sea slug,False,tench,anemone fish,sea snake,coral reef,tench,Animal,Fish,Sea creature,Coral reef inhabitant,Marine life
116,chiton,False,tench,tench,tench,tench,tench,scallop,bivalve mollusk,mollusc,animal,living organism
117,chambered nautilus,True,tench,chambered nautilus,chambered nautilus,chambered nautilus,chambered nautilus,shell,nautilus shell,coiled nautilus shell,coiled chambered nautilus shell,coiled chambered nautilus shell with siphuncle
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,insect,animal,arthropod,crustacean
119,rock crab,False,tench,tench,tench,tench,tench,crustacean,animal,living organism,invertebrate,arthropod
11,goldfinch,True,tench,tench,goldfinch,tench,tench,bird,yellow bird,goldfinch,songbird,small songbird
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
122,American lobster,False,tench,lemon,tench,tench,green lizard,carrot,lemon,shrimp,rice,green vegetable
123,spiny lobster,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,marine life
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,arthropod
125,hermit crab,False,tench,tench,tench,snail,snail,Animal,Mollusc,Gastropod,Snail,Land snail
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Arthropod,Invertebrate,Animal,Crustacean
127,white stork,True,tench,white stork,tench,white stork,tench,bird,stork,wading bird,white stork,ciconia ciconia
128,black stork,False,tench,tench,tench,tench,tench,bird,wading bird,shorebird,long-billed shorebird,stilt
129,spoonbill,False,tench,tench,tench,tench,tench,bird,waterfowl,wading birds,flamingos,spoonbills
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,passeriformes,animal
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
131,little blue heron,False,tench,tench,tench,water ouzel,tench,bird,heron,wading bird,water bird,long billed heron
132,American egret,False,tench,tench,tench,tench,tench,bird,heron,wading bird,waterfowl,animal
133,bittern,False,tench,crane,grasshopper,tench,tench,Bird,Crane,Grasshopper,Insect,Animal
134,crane,True,tench,crane,tench,tench,tench,bird,crane,gruiformes,animal,wildlife
135,limpkin,False,tench,tench,tench,tench,tench,bird,heron,animal,wildlife,nature
136,European gallinule,True,tench,water ouzel,American coot,American coot,European gallinule,bird,water bird,coot,pied coot,gallinule
137,American coot,False,tench,tench,tench,tench,tench,bird,duck,animal,waterfowl,animal
138,bustard,False,tench,crane,tench,tench,tench,bird,crane,animal,wildlife,nature
139,ruddy turnstone,False,tench,tench,tench,rock python,tench,bird,shorebird,sandpiper,rock sandpiper,Charadriidae
13,junco,False,tench,tree frog,tench,tench,tench,bird,tree,sky,branch,leaves
140,red-backed sandpiper,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
141,redshank,False,tench,tench,tench,spotted salamander,tench,bird,shorebird,sandpiper,spotted sandpiper,Charadriidae
142,dowitcher,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
143,oystercatcher,False,tench,tench,tench,tench,tench,bird,duck,waterfowl,animal,wildlife
144,pelican,True,tench,pelican,tench,water ouzel,water ouzel,bird,pelican,pelecanus,water bird,large water bird
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,mammal,vertebrate
146,albatross,True,tench,albatross,albatross,tench,tench,bird,albatross,southern royal albatross,diomedeas,animal
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,animal,mammal,cetacea,balaenopteridae
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Killer whale
149,dugong,False,tench,tench,tench,tench,tench,Manatee,Sirenian,Mammal,Animal,Vertebrate
14,indigo bunting,True,tench,tench,indigo bunting,tench,tench,bird,blue bird,indigo bunting,passeriformes,tanager
150,sea lion,False,tench,tench,tench,tench,tench,Seal,Mammal,Animal,Vertebrate,Carnivore
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,pet,mammal
152,Japanese spaniel,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
153,Maltese dog,True,Maltese dog,Maltese dog,tench,Maltese dog,tench,dog,small dog,breed,toy dog breed,puppy
154,Pekinese,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
155,Shih-Tzu,True,Maltese dog,Shih-Tzu,tench,tench,tench,Dog,Shih Tzu,Animal,Mammal,Canine
156,Blenheim spaniel,False,Maltese dog,king snake,tench,tench,tench,dog,cavalier king charles spaniel,animal,mammal,domesticated mammal
157,papillon,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Pet,Animal,Mammal
158,toy terrier,False,Doberman,Maltese dog,tench,tench,tench,Doberman Pinscher,Dog,Canine,Mammal,Animal
159,Rhodesian ridgeback,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,domesticated mammal
15,robin,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,cardinalidae
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,Dog,Afghan Hound,Canine,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,Dog,Basset Hound,Canine,Mammal,Animal
162,beagle,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
163,bloodhound,False,Maltese dog,tench,Maltese dog,Maltese dog,Maltese dog,Dog,Person,Dog,Dog,Dog
164,bluetick,False,Maltese dog,cocker spaniel,tench,tench,tench,dog,cocker spaniel,breed,animal,mammal
165,black-and-tan coonhound,False,Maltese dog,tench,tench,basset,Doberman,Dog,Coonhound,Dachshund,Basset Hound,Doberman Pinscher
166,Walker hound,False,Maltese dog,toy terrier,toy terrier,tench,tench,Dog,Terrier,Jack Russell Terrier,Animal,Mammal
167,English foxhound,False,Maltese dog,cocker spaniel,tench,tench,tench,dog,cocker spaniel,breed,animal,mammal
168,redbone,False,Maltese dog,tench,tench,tench,tench,dog,puppy,animal,mammal,canine
169,borzoi,False,Maltese dog,tench,tench,tench,white stork,Dog,Breed,Long-haired,Large,White
16,bulbul,False,tench,tench,tench,tench,red wolf,bird,songbird,passerine,tanager,red-legged thrush
170,Irish wolfhound,True,Maltese dog,toy terrier,Irish wolfhound,tench,tench,Dog,Terrier,Irish Wolfhound,Canine,Mammal
171,Italian greyhound,False,Maltese dog,tench,tench,tench,tench,Dog,Animal,Mammal,Canine,Pet
172,whippet,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Vertebrate
173,Ibizan hound,False,Maltese dog,toy terrier,Italian greyhound,tench,tench,Dog,Terrier,Greyhound,Canine,Mammal
