Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,Maltese dog,toy terrier,fish,animal,mammal,dog,terrier
100,black swan,True,tench,tench,black swan,tench,tench,bird,waterfowl,swan,animal,duck
101,tusker,False,Indian elephant,African elephant,tench,tench,tench,Elephant,African Elephant,Mammal,Animal,Vertebrate
102,echidna,True,echidna,tench,tench,tench,tench,Echidna,Animal,Mammal,Monotreme,Egg-laying mammal
103,platypus,False,tench,tench,tench,tench,tench,animal,mammal,placental mammal,carnivore,aquatic carnivore
104,wallaby,False,tench,tench,mouse,tench,tench,Mammal,Rodent,Mouse,Animal,Mammal
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,animal,marsupial,eutherian
106,wombat,False,tench,tench,tench,tench,tench,Mammal,Animal,Rodent,Small mammal,Carnivore
107,jellyfish,False,anemone fish,tench,tench,tench,tench,fish,bass,smallmouth bass,animal,mammal
108,sea anemone,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Cephalopod,Octopus
109,brain coral,True,brain coral,tench,anemone fish,tench,coral reef,coral,animal,fish,marine life,reef
10,brambling,False,tench,tench,tench,tench,feather boa,bird,animal,wildlife,beak,feather
110,flatworm,False,sea slug,tench,tench,tench,tench,Sea slug,Opisthobranchia,Gastropoda,Mollusca,Animalia
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,organism,vertebrate
112,conch,False,tench,snail,tench,tench,tench,shell,sea snail,mollusk,animal,creatures
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,tench,snail,Animal,Arthropod,Insect,Gastropod,Snail
115,sea slug,False,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
116,chiton,False,tench,tench,tench,tench,tench,shell,bivalve shell,mollusc shell,animal part,body part
117,chambered nautilus,True,tench,chambered nautilus,tench,chambered nautilus,chambered nautilus,shell,nautilus shell,coquid shell,chambered nautilus,chambered nautilus shell
118,Dungeness crab,False,tench,tench,tench,tench,tench,crustacean,insect,animal,arthropod,crustacean
119,rock crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
11,goldfinch,True,tench,tench,goldfinch,tench,tench,bird,yellow bird,goldfinch,animal,wildlife
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,tench,tench,tench,tench,tench,crustacean,animal,crawling animal,invertebrate,arthropod
122,American lobster,False,tench,tench,tench,Petri dish,tench,shrimp,food,seafood,dish,meal
123,spiny lobster,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,marine life
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,edible crustacean
125,hermit crab,False,tench,tench,snail,snail,tench,Animal,Mollusc,Snail,Land Snail,Cephalaspis
126,isopod,False,tench,tench,tench,tench,tench,Arthropod,Insect,Diplopoda,Isopoda,Woodlouse
