Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
100,black swan,True,tench,tench,black swan,tench,vulture,bird,waterfowl,swan,animal,vulture
101,tusker,False,Indian elephant,African elephant,tench,tench,tench,Elephant,African Elephant,Mammal,Animal,Vertebrate
102,echidna,True,tench,tench,echidna,echidna,tench,Animal,Mammal,Echidna,Short-beaked echidna,Tachyglossus aculeatus
103,platypus,False,tench,tench,tench,tench,tench,duck,bird,animal,mammal,waterfowl
104,wallaby,False,tench,tench,fox squirrel,fox squirrel,tench,Mammal,Rodent,Squirrel,Eastern Gray Squirrel,Sciurus carolinensis
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,marsupial,eutherian,placental mammal
106,wombat,False,tench,tench,tench,tench,tench,Mammal,Animal,Rodent,Carnivore,Marsupial
107,jellyfish,True,jellyfish,anemone fish,tench,tench,tench,Jellyfish,Fish,Aquatic Animal,Animal,Animals
108,sea anemone,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Decapod,Anomuran
109,brain coral,True,brain coral,tench,tench,Maltese dog,toy terrier,coral,animal,mammal,dog,terrier
10,brambling,False,tench,tench,tench,tench,tench,bird,small bird,songbird,passerine,tanager
110,flatworm,False,sea slug,tench,tench,tench,tench,Sea slug,Opisthobranchia,Gastropoda,Mollusca,Animalia
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,organism,living thing
112,conch,False,tench,snail,tench,tench,tench,shell,sea snail shell,coquid shell,bivalve shell,mollusc shell
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,tench,tench,snail,Animal,Arthropod,Insect,Gastropod,Snail
115,sea slug,False,tench,anemone fish,sea snake,tench,tench,Animal,Fish,Sea creature,Marine animal,Mollusk
116,chiton,False,tench,tench,tench,tench,tench,scallop,bivalve mollusk,mollusc,animal,living organism
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus shell,Cephalopods,Mollusks,Animals,Invertebrates
118,Dungeness crab,True,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
119,rock crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
11,goldfinch,True,tench,tench,goldfinch,tench,tench,bird,yellow bird,goldfinch,animal,wildlife
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,arthropod
122,American lobster,False,tench,tench,tench,tench,tench,Shrimp,Food,Seafood,Culinary ingredient,Animal product
123,spiny lobster,False,tench,tench,tench,tench,tench,crustacean,animal,creatures,invertebrate,marine life
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,animal,living organism,invertebrate,arthropod
125,hermit crab,False,tench,tench,snail,snail,tench,Animal,Mollusk,Snail,Land Snail,Cantareus aspersus
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Arthropod,Invertebrate,Animal,Crustacean
127,white stork,True,tench,white stork,tench,tench,tench,bird,stork,animal,wildlife,animal
128,black stork,False,tench,tench,tench,tench,tench,bird,wading bird,ibis,threskiornithidae,animal
129,spoonbill,False,tench,tench,tench,tench,tench,bird,waterfowl,wading birds,flamingos and related birds,roseate spoonbills
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,passeriformes,animal
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
131,little blue heron,False,tench,tench,tench,water ouzel,tench,bird,heron,wading bird,water bird,long-billed heron
132,American egret,False,tench,tench,tench,water ouzel,tench,bird,heron,wading bird,water bird,animal
133,bittern,False,tench,water ouzel,tench,tench,tench,bird,water bird,shorebird,crake,rallidae
134,crane,True,tench,crane,tench,tench,tench,bird,crane,gruiformes,animal,wildlife
135,limpkin,False,tench,tench,tench,tench,tench,bird,heron,animal,wildlife,nature
136,European gallinule,False,tench,water ouzel,tench,black widow,tench,bird,water bird,plover,black-bellied plover,animal
137,American coot,False,tench,tench,tench,tench,tench,bird,duck,animal,waterfowl,wildlife
138,bustard,False,tench,crane,tench,tench,tench,bird,crane,animal,wildlife,nature
139,ruddy turnstone,True,tench,water ouzel,tench,tench,ruddy turnstone,bird,water bird,shorebird,sandpiper,ruddy turnstone
13,junco,False,tench,tree frog,tench,tench,tench,bird,tree,sky,branch,leaves
140,red-backed sandpiper,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
141,redshank,False,tench,tench,tench,spotted salamander,tench,bird,shorebird,sandpiper,spotted sandpiper,Charadriidae
142,dowitcher,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,semipalmated sandpiper,semipalmated sandpiper (calidris pusilla)
143,oystercatcher,False,tench,tench,tench,water ouzel,tench,bird,duck,animal,water bird,animal
144,pelican,True,pelican,tench,tench,tench,tench,Pelican,Bird,Animal,Wildlife,Animals
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,mammal,vertebrate
146,albatross,True,tench,albatross,albatross,tench,tench,bird,albatross,southern royal albatross,diomedeasuperciliosus,animal
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,animal,mammal,cetacea,balaenopteridae
148,killer whale,False,tench,tench,tench,tench,tench,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Lagenorhynchus albirostris
149,dugong,False,tench,tench,tench,tench,tench,Manatee,Mammal,Cetacea,Sirenian,Aquatic mammal
14,indigo bunting,True,tench,tench,indigo bunting,tench,tench,bird,blue bird,indigo bunting,passeriformes,animal
150,sea lion,False,tench,tench,tench,tench,tench,Seal,Mammal,Animal,Vertebrate,Carnivore
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,pet,mammal
152,Japanese spaniel,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
153,Maltese dog,True,Maltese dog,Maltese dog,tench,Maltese dog,tench,dog,small dog,breed,maltese,animal
154,Pekinese,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
155,Shih-Tzu,True,Shih-Tzu,Maltese dog,tench,tench,tench,Shih Tzu,Dog,Canine,Mammal,Animal
156,Blenheim spaniel,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
157,papillon,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
158,toy terrier,False,Doberman,Maltese dog,tench,tench,tench,Doberman Pinscher,Dog,Canine,Mammal,Animal
159,Rhodesian ridgeback,False,Maltese dog,tench,tench,tench,toy terrier,Dog,Animal,Mammal,Canine,Terrier
15,robin,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,cardinalidae
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,Dog,Afghan Hound,Canine,Mammal,Animal
161,basset,True,Maltese dog,basset,tench,tench,tench,Dog,Basset Hound,Canine,Mammal,Animal
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,breed,animal,mammal
163,bloodhound,False,Maltese dog,tench,Maltese dog,Maltese dog,Maltese dog,Dog,Person,Dog,Dog,Dog
164,bluetick,False,Maltese dog,cocker spaniel,tench,tench,tench,dog,cocker spaniel,breed,animal,mammal
165,black-and-tan coonhound,False,Maltese dog,tench,tench,tench,tench,Dog,Coonhound,Canine,Mammal,Animal
166,Walker hound,False,Maltese dog,toy terrier,toy terrier,tench,tench,Dog,Terrier,Jack Russell Terrier,Animal,Mammal
167,English foxhound,False,Maltese dog,tench,American chameleon,tench,tench,Dog,Coonhound,American English Coonhound,Animal,Mammal
168,redbone,False,Maltese dog,tench,tench,tench,tench,dog,puppy,animal,mammal,canine
169,borzoi,False,Maltese dog,tench,tench,tench,toy terrier,Dog,Breed,Long-haired,Large,Terrier
