Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,tench,tench,tench,tench,bird,parrot,animal,beak,yellow
100,black swan,False,Maltese dog,tench,tiger cat,anemone fish,tench,dog,bird,cat,fish,cow
101,tusker,False,tench,tench,bison,tench,tench,Cow,Antelope,Bison,Goat,Sheep
102,echidna,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
103,platypus,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
104,wallaby,False,tench,tench,tench,tench,tench,Abstract,Painting,Drawing,Sketch,Illustration
105,koala,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
106,wombat,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
107,jellyfish,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
108,sea anemone,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
109,brain coral,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
10,brambling,False,tench,tench,house finch,goldfinch,goldfinch,bird,songbird,finch,goldfinch,male goldfinch
110,flatworm,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
111,nematode,False,tench,tench,tench,tench,tench,bird,duck,animal,bird,duck
112,conch,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
113,snail,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
114,slug,False,anemone fish,tench,Maltese dog,tiger cat,Indian elephant,fish,bird,dog,cat,elephant
115,sea slug,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
116,chiton,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
117,chambered nautilus,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
118,Dungeness crab,False,anemone fish,tench,Maltese dog,tiger cat,tench,fish,bird,dog,cat,bicycle
119,rock crab,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
11,goldfinch,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
120,fiddler crab,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
121,king crab,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
122,American lobster,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Artwork,Wallpaper
123,spiny lobster,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
124,crayfish,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
125,hermit crab,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
126,isopod,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
127,white stork,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
128,black stork,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
129,spoonbill,False,tench,tench,red wolf,tench,tench,bird,parrot,red parrot,animal,pet
12,house finch,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
130,flamingo,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
131,little blue heron,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
132,American egret,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
133,bittern,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
134,crane,False,tench,tench,macaw,macaw,macaw,bird,parrot,macaw,blue macaw,blue and gold macaw
135,limpkin,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
136,European gallinule,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
137,American coot,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
138,bustard,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
139,ruddy turnstone,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
13,junco,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
140,red-backed sandpiper,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
141,redshank,False,tench,tench,tench,feather boa,wing,bird,animal,beak,feather,wing
142,dowitcher,False,tench,anemone fish,tench,tench,Maltese dog,bird,fish,insect,animal,dog
143,oystercatcher,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
144,pelican,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue macaw,animal
145,king penguin,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
146,albatross,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue macaw,animal
147,grey whale,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
148,killer whale,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
149,dugong,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,domesticated mammal
14,indigo bunting,False,tench,jay,tench,tench,tench,bird,blue jay,animal,feathered,beak
150,sea lion,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
