Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,goldfish,tench,tench,tench,fish,goldfish,animal,mammal,carnivore
100,black swan,False,tench,tench,tench,tench,tench,bird,duck,animal,waterfowl,animal
101,tusker,False,Indian elephant,African elephant,tench,tench,tench,Elephant,African Elephant,Mammal,Animal,Vertebrate
102,echidna,True,echidna,tench,tench,tench,amphibian,Echidna,Animal,Mammal,Reptile,Amphibian
103,platypus,False,tench,tench,tench,tench,tench,animal,mammal,placental mammal,carnivore,aquatic carnivore
104,wallaby,False,tench,tench,tench,Maltese dog,German shepherd,Mammal,Carnivore,Canine,Dog,German Shepherd Dog
105,koala,False,tench,tench,tench,proboscis monkey,tench,Animal,Primate,Mammal,Monkey,Ape
106,wombat,False,mouse,tench,tench,tench,tench,mouse,animal,mammal,rodent,small mammal
107,jellyfish,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animal,Animals,Arthropod
109,brain coral,True,anemone fish,brain coral,coral reef,tench,sea snake,fish,coral,reef,ocean,sea
10,brambling,False,tench,tench,tench,common newt,tench,bird,songbird,warbler,common yellowthroat,animal
110,flatworm,False,anemone fish,sea snake,tench,tench,tench,fish,sea creature,animal,creatures,mollusks
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,False,anemone fish,tench,tench,tench,tench,fish,animal,mammal,carnivore,canid
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,snail,tench,tench,tench,tench,snail,invertebrate,animal,creatures,wildlife
115,sea slug,False,tench,tench,tench,tench,tench,bird,parrot,animal,beak,eye
116,chiton,False,tench,tench,tench,tench,tench,shell,mollusk shell,bivalve shell,edible mollusc shell,seafood
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus shell,Mollusk,Animal,Cephalopod,Invertebrate
118,Dungeness crab,False,fly,tench,tench,tench,tench,Fly,Insect,Animal,Crawling Animal,Arthropod
119,rock crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
11,goldfinch,True,goldfinch,tench,tench,tench,tench,Goldfinch,Bird,Animal,Vertebrate,Wildlife
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
121,king crab,False,tench,tench,tench,tench,tench,crustacean,animal,invertebrate,arthropod,edible crustacean
122,American lobster,False,tench,tench,tench,tench,Petri dish,shrimp,food,seafood,cooking,dish
123,spiny lobster,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,edible crustacean
124,crayfish,False,Dungeness crab,tench,tench,tench,tench,crab,animal,invertebrate,arthropod,crustacean
125,hermit crab,False,tench,tench,snail,tench,snail,Animal,Mollusc,Snail,Gastropod,Land snail
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Arthropod,Invertebrate,Animal,Crustacean
127,white stork,True,tench,white stork,tench,tench,tench,bird,stork,animal,wildlife,animal
128,black stork,True,tench,tench,white stork,black stork,tench,bird,wading bird,stork,black stork,Ciconia nigra
129,spoonbill,True,tench,tench,flamingo,spoonbill,tench,bird,wading bird,flamingo-like wading bird,roseate spoonbill,animal
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,passeriformes,animal
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
