Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,tench,tench,tench,tench,Abstract,Painting,Impressionist painting,Pointillism,Georges Seurat
100,black swan,False,tench,tench,tench,tench,crash helmet,Astronaut,Person,Man,Spacecraft,Helmet
101,tusker,False,tench,tench,tree frog,tench,Maltese dog,Abstract,Painting,Tree,Bird,Dog
102,echidna,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
103,platypus,False,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
104,wallaby,False,tench,tench,macaw,tench,tench,Bird,Parrot,Macaw,Animal,Mammal
105,koala,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
106,wombat,False,tench,tench,tench,tench,tench,fireworks,firework,fireworks,firework,fireworks
107,jellyfish,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
108,sea anemone,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
109,brain coral,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
10,brambling,False,tench,tench,tench,tench,tench,bird,songbird,warbler,yellow-rumped warbler,animal
110,flatworm,False,tench,tench,Maltese dog,Indian elephant,tench,bird,airplane,dog,elephant,giraffe
111,nematode,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
112,conch,False,anemone fish,goldfish,tench,tench,tench,fish,goldfish,animal,mammal,carnivore
113,snail,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
114,slug,False,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
115,sea slug,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
116,chiton,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
117,chambered nautilus,False,tench,tench,tench,tench,tench,Eye,Human eye,Anatomical structure,Body part,Part of organism
118,Dungeness crab,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
119,rock crab,False,tench,ambulance,ant,custard apple,armadillo,airplane,ambulance,ant,apple,armadillo
11,goldfinch,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
120,fiddler crab,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
121,king crab,False,tench,tench,tench,digital clock,tench,Abstract,Painting,Artwork,Digital Art,Illustration
122,American lobster,False,orange,tench,tench,tench,tench,Orange,Fruit,Citrus fruit,Tangerine,Food
123,spiny lobster,False,tench,tench,tench,tench,tench,Abstract,Painting,Artwork,Canvas,Wallpaper
124,crayfish,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
125,hermit crab,False,tench,tench,tench,tench,tench,Eye,Nose,Mouth,Lip,Tongue
126,isopod,False,tench,ambulance,tench,car mirror,fire engine,airplane,ambulance,boat,car,fire truck
127,white stork,False,tench,tench,tench,car mirror,Maltese dog,bird,airplane,boat,car,dog
128,black stork,False,tench,tench,tench,tench,tench,Abstract,Painting,Impressionist painting,Pointillism,Georges Seurat
129,spoonbill,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
12,house finch,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
130,flamingo,False,tree frog,tench,Maltese dog,tiger cat,Indian elephant,tree,bird,dog,cat,elephant
131,little blue heron,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
132,American egret,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
133,bittern,False,tench,tench,tench,anemone fish,Maltese dog,bird,insect,animal,fish,dog
134,crane,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
135,limpkin,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Wallpaper
136,European gallinule,False,tench,tench,tench,tench,tench,Abstract,Painting,Drawing,Illustration,Sketch
137,American coot,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
138,bustard,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
139,ruddy turnstone,False,tench,tench,tench,tench,feather boa,bird,parrot,animal,beak,feather
13,junco,False,goldfish,anemone fish,tench,tench,tench,Goldfish,Fish,Animals,Aquatic Animals,Cichlids
140,red-backed sandpiper,False,tench,tench,tench,tench,tench,bird,parrot,animal,pet,beak
141,redshank,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
142,dowitcher,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
143,oystercatcher,False,tench,tench,tench,tench,tench,bird,duck,animal,waterfowl,animal
144,pelican,False,tench,tench,Maltese dog,tiger cat,Indian elephant,bird,airplane,dog,cat,elephant
145,king penguin,False,tench,tench,tench,tench,tench,Abstract,Painting,Canvas,Background,Texture
146,albatross,False,tench,tench,tench,beer bottle,car mirror,bird,airplane,boat,bottle,car
147,grey whale,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
148,killer whale,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
149,dugong,False,tench,tench,car mirror,Maltese dog,Indian elephant,airplane,boat,car,dog,elephant
14,indigo bunting,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
150,sea lion,False,tench,tench,macaw,macaw,tench,bird,parrot,macaw,blue-and-yellow macaw,animal
151,Chihuahua,False,tench,tench,tench,tench,car mirror,bird,airplane,boat,bicycle,car
152,Japanese spaniel,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
153,Maltese dog,False,tench,tench,macaw,tench,tench,bird,parrot,macaw,animal,pet
154,Pekinese,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
155,Shih-Tzu,False,tench,anemone fish,Maltese dog,tiger cat,Indian elephant,bird,fish,dog,cat,elephant
156,Blenheim spaniel,False,Maltese dog,beagle,tench,tench,tench,Dog,Beagle,Animal,Mammal,Canine
157,papillon,False,tench,tench,tench,beer bottle,school bus,bird,airplane,boat,bottle,bus
158,toy terrier,False,Maltese dog,tench,tiger cat,tench,cabbage butterfly,Dog,Cow,Cat,Bird,Butterfly
159,Rhodesian ridgeback,False,fire engine,tench,tench,tench,tench,fire,campfire,blaze,flame,ember
