Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,tench,cyprinid,teleost
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Vertebrate,Wildlife
102,echidna,True,echidna,tench,tench,tench,amphibian,echidna,animal,mammal,vertebrate,amphibian
103,platypus,True,platypus,tench,tench,tench,tench,platypus,animal,mammal,aquatic mammal,egg-laying mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,mammal,animal,marsupial,kangaroo
105,koala,True,koala,tench,tench,tench,tench,koala,animal,mammal,primate,ape
106,wombat,True,tench,tench,tench,wombat,tench,Mammal,Animal,Rodent,Wombat,Macropodidae
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,aquatic animal,animal,mollusk,marine animal
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Echinodermata,Cnidaria
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,Stony Coral (Scleractinia),Anthozoa,Cnidaria
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,bird,passerine bird
110,flatworm,True,flatworm,flatworm,sea slug,tench,tench,flatworm,marine flatworm,sea slug,nudibranch,mollusc
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,False,anemone fish,snail,tench,tench,snail,fish,sea snail,mollusk,marine mollusc,snail
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,True,slug,snail,tench,tench,tench,slug,land snail,mollusc,animal,invertebrate
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,animal,mollusc,opisthobranch,nudibranch
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,invertebrates
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Mollusks,Cephalopods,Shelled cephalopods,Nautiloidea
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,invertebrate,arthropod
119,rock crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Ecdysozoa
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Decapod
121,king crab,True,tench,tench,tench,tench,king crab,Arthropod,Crustacean,Decapod,Brachyuran,King Crab
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,tench,spiny lobster,tench,tench,crustacean,decapod crustacean,spiny lobster,animal,vertebrate
124,crayfish,True,crayfish,tench,tench,tench,tench,Crayfish,Crustaceans,Arthropods,Animals,Invertebrates
125,hermit crab,False,tench,tench,tench,tench,tench,crustacean,invertebrate,animal,creatures,wildlife
126,isopod,True,isopod,tench,tench,tench,tench,isopod,crustacean,arthropod,invertebrate,animal
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,white stork,black stork,tench,tench,bird,stork,black stork,Ciconia nigra,animal
129,spoonbill,True,tench,tench,tench,spoonbill,spoonbill,bird,wading bird,ibis,spoonbill,roseate spoonbill
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,Passeriformes,animal
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
131,little blue heron,True,tench,tench,little blue heron,tench,tench,bird,heron,little blue heron,Ardea coerulea,Aves
132,American egret,False,tench,water ouzel,tench,tench,white stork,bird,water bird,heron,wading bird,white heron
133,bittern,True,tench,bittern,tench,crane,white stork,bird,bittern,heron,crane,stork
134,crane,True,tench,crane,tench,tench,tench,bird,crane,gruiformes,grus,brolga
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,animal,wildlife,nature
136,European gallinule,False,tench,water ouzel,tench,prairie chicken,tench,bird,water bird,poultry,chicken,domestic fowl
137,American coot,True,tench,American coot,American coot,water ouzel,tench,bird,coot,american coot,water bird,shorebird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,cranes and their allies,gruiformes,animals
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,shorebird,turnstone,ruddy turnstone,Charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,Passeriformes,land bird,small land bird
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,tench,redshank,tench,tench,bird,shorebird,redshank,Tringa totanus,animal
142,dowitcher,True,tench,tench,dowitcher,spotted salamander,tench,bird,shorebird,dowitcher,spotted sandpiper,sandpiper
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,Bird,Oystercatcher,Haematopus ostralegus,Charadriiformes,Aves
144,pelican,True,tench,pelican,tench,water ouzel,water ouzel,bird,pelican,pelecanus,water bird,large water bird
145,king penguin,True,king penguin,tench,tench,tench,king penguin,penguin,bird,animal,mammal,king penguin
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,seabird,animal,wildlife
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,mammal,animal,vertebrate,cetacea
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Killer Whale
149,dugong,True,tench,tench,tench,tench,dugong,Mammal,Cetacea,Sirenian,Dugongidae,Dugong
14,indigo bunting,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,indigobunting
150,sea lion,False,tench,tench,tench,tench,tench,Seal,Mammal,Animal,Vertebrate,Carnivore
151,Chihuahua,True,Chihuahua,Maltese dog,tench,tench,tench,Chihuahua,Dog,Canine,Mammal,Animal
152,Japanese spaniel,True,Maltese dog,Japanese spaniel,Japanese spaniel,tench,tench,dog,spaniel,Japanese spaniel,animal,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,white stork,dog,breed,Maltese,small breed,white
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
156,Blenheim spaniel,True,Maltese dog,Blenheim spaniel,Japanese spaniel,tench,tench,dog,Blenheim spaniel,spaniel,breed,pet
157,papillon,True,Maltese dog,tench,papillon,Maltese dog,Maltese dog,Dog,Canine,Papillon,Pet dog,Small dog breed
158,toy terrier,True,tench,Maltese dog,tench,tench,toy terrier,Dachshund,Dog,Animal,Mammal,Terrier
159,Rhodesian ridgeback,True,Maltese dog,tench,Rhodesian ridgeback,tench,tench,dog,breed,Rhodesian ridgeback,animal,mammal
15,robin,True,tench,tench,tench,robin,robin,bird,songbird,passerine,robin,American Robin
160,Afghan hound,True,Afghan hound,Maltese dog,tench,tench,tench,Afghan Hound,Dog,Canine,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,canine,mammal,animal
163,bloodhound,True,Maltese dog,bloodhound,tench,tench,tench,dog,bloodhound,animal,mammal,canine
164,bluetick,True,Maltese dog,bluetick,tench,tench,cocker spaniel,dog,bluetick coonhound,animal,mammal,cocker spaniel
165,black-and-tan coonhound,True,Maltese dog,tench,black-and-tan coonhound,tench,tench,Dog,Coonhound,Black-and-Tan Coonhound,Canine,Mammal
166,Walker hound,True,Maltese dog,toy terrier,Walker hound,English foxhound,Afghan hound,Dog,Terrier,Walker Hound,Foxhound,Hound
167,English foxhound,True,Maltese dog,English foxhound,tench,tench,tench,dog,English Foxhound,Canis lupus familiaris,mammal,animal
168,redbone,False,Maltese dog,golden retriever,cocker spaniel,toy poodle,toy terrier,dog,retriever,cocker spaniel,poodle,terrier
169,borzoi,True,Maltese dog,borzoi,tench,tench,tench,Dog,Borzoi,Canine,Mammal,Animal
16,bulbul,True,tench,bulbul,bulbul,tench,tench,bird,bulbul,common bulbul,pycnonotidae,passeriformes
170,Irish wolfhound,True,Maltese dog,tench,Irish wolfhound,tench,tench,Dog,Canine,Irish Wolfhound,Mammal,Animal
171,Italian greyhound,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
172,whippet,True,Maltese dog,whippet,tench,tench,tench,Dog,Whippet,Canine,Mammal,Animal
173,Ibizan hound,True,Maltese dog,Ibizan hound,tench,tench,tench,Dog,Ibizan Hound,Canine,Mammal,Animal
174,Norwegian elkhound,True,tench,Maltese dog,Norwegian elkhound,tench,African hunting dog,Canine,Dog,Norwegian Elkhound,Spitz,Hunting Dog
175,otterhound,True,tench,Maltese dog,otterhound,tench,tench,Canine,Dog,Otterhound,Animal,Mammal
176,Saluki,True,Maltese dog,Saluki,tench,tench,tench,Dog,Saluki,Canine,Animal,Mammal
177,Scottish deerhound,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Mammal,Animal,Vertebrate
178,Weimaraner,True,Maltese dog,Weimaraner,tench,tench,tench,dog,Weimaraner,animal,mammal,canine
179,Staffordshire bullterrier,False,American Staffordshire terrier,Maltese dog,tench,Maltese dog,tench,Staffordshire Bull Terrier,Breed of dog,Canine,Dog,Mammal
17,jay,True,tench,jay,tench,tench,tench,bird,blue jay,Corvidae,Passeriformes,animal
180,American Staffordshire terrier,True,American Staffordshire terrier,toy terrier,tench,Maltese dog,tench,American Staffordshire Terrier,Terrier,Canine,Dog,Mammal
181,Bedlington terrier,True,Bedlington terrier,toy terrier,Maltese dog,tench,tench,Bedlington Terrier,Terrier,Dog,Mammal,Animal
182,Border terrier,True,Maltese dog,toy terrier,Border terrier,tench,tench,Dog,Terrier,Border Terrier,Canine,Mammal
183,Kerry blue terrier,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Animal,Mammal,Vertebrate
184,Irish terrier,True,Maltese dog,Irish terrier,toy terrier,tench,tench,dog,Irish Terrier,Terrier,Canine,Mammal
185,Norfolk terrier,True,Norfolk terrier,toy terrier,Maltese dog,tench,tench,Norfolk Terrier,Terrier,Dog,Canine,Mammal
186,Norwich terrier,True,toy terrier,Norwich terrier,Maltese dog,tench,tench,Terrier,Norwich Terrier,Dog,Canine,Mammal
187,Yorkshire terrier,True,Yorkshire terrier,Maltese dog,tench,tench,tench,Yorkshire Terrier,Dog,Canine,Mammal,Animal
