Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,anemone fish,tench,tench,fish,tench,teleost fish,freshwater fishes,cyprinid fishes
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,large mammal
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossus aculeatus
103,platypus,True,platypus,tench,tench,tench,tench,platypus,null,null,null,null
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,null,null,null,null
105,koala,True,koala,tench,tench,tench,tench,koala,null,null,null,null
106,wombat,False,tench,tench,tench,tench,tench,Abstract,Painting,Artwork,Canvas,Wallpaper
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,None,None,None,None
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animal
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,bird,passerine bird
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,None,None,None,None
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Nematodes,Animalia,Animals,Invertebrates
112,conch,True,conch,tench,tench,tench,tench,conch,shell,bivalve mollusk,mollusc,animal
113,snail,True,snail,tench,tench,tench,tench,snail,null,null,null,null
114,slug,True,slug,tench,tench,tench,tench,slug,null,null,null,null
115,sea slug,False,tench,tench,tench,tench,tench,Abstract,Painting,Nude,Abstract,Abstract
116,chiton,True,chiton,tench,tench,tench,tench,chiton,null,null,null,null
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,mollusk,invertebrate
119,rock crab,True,tench,rock crab,tench,tench,tench,crustacean,rock crab,animal,mollusk,invertebrate
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,True,Dungeness crab,fiddler crab,tench,tench,tench,crab,fiddler,animal,invertebrate,arthropod
121,king crab,True,tench,king crab,tench,tench,tench,crustacean,king crab,animal,mollusk,invertebrate
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,null,null,null
124,crayfish,False,tench,tench,tench,tench,tench,crustacean,invertebrate,animal,organism,object
125,hermit crab,True,tench,tench,tench,tench,hermit crab,crustacean,invertebrate,animal,creatures,hermit crab
126,isopod,False,tench,tench,tench,tench,tench,Invertebrate,Arthropod,Crustacean,Isopoda,Asellidae
127,white stork,True,tench,tench,tench,white stork,tench,Birds,Ciconiiformes,Ciconiidae,White Stork,Ciconia ciconia
128,black stork,True,tench,tench,tench,black stork,tench,Birds,Ciconiiformes,Ciconiidae,Black Stork,Ciconia nigra
129,spoonbill,False,tench,tench,wooden spoon,tench,tench,bird,platalea-landau,spoon-billed-sandpiper,sandpiper,charadriiformes
12,house finch,True,tench,house finch,tench,tench,tench,bird,house finch,Passeriformes,finches,land birds
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,Aves,birds
132,American egret,True,tench,water ouzel,tench,American egret,American egret,bird,water bird,wading bird,egret,American egret
133,bittern,True,tench,bittern,Arctic fox,Great Dane,tench,bird,bittern,arctic loon,great crested grebe,little grebe
134,crane,True,tench,crane,tench,tench,tench,bird,crane,animal,vertebrate,mammal
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,null,null,null
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,bustard,tench,tench,bird,bustard,common bustard,galloanserae,land bird
139,ruddy turnstone,True,tench,tench,tench,ruddy turnstone,ruddy turnstone,Bird,Charadriiformes,Scolopacidae,Ruddy Turnstone,Turnstone
13,junco,True,tench,junco,tench,tench,tench,bird,junco,unknown,unknown,unknown
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,Bird,Sandpiper,Red-backed Sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,redshank,tench,tench,tench,bird,redshank,tripping bird,bird standing on one leg,bird with long beak
142,dowitcher,True,tench,dowitcher,dowitcher,tench,tench,Bird,Dowitcher,Long-billed Dowitcher,Charadriidae,Scolopacidae
143,oystercatcher,True,tench,tench,tench,oystercatcher,tench,Birds,Waders,Oystercatchers,Black Oystercatcher,Haematopus bachmani
144,pelican,True,tench,pelican,pelican,pelican,tench,bird,pelican,white pelican,white pelican (Pelecanus erythrorhynchos),animal
145,king penguin,True,tench,king penguin,tench,king penguin,king penguin,bird,king penguin,animal,penguin,king penguin
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,no,yes,no
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Eukaryota
148,killer whale,True,killer whale,killer whale,killer whale,killer whale,killer whale,killer whale,false killer whale,killer whales,killer whale,killer whale
149,dugong,True,dugong,tench,tench,tench,tench,Dugong,Sirenia,Mammalia,Vertebrata,Animalia
14,indigo bunting,True,tench,tench,indigo bunting,tench,tench,bird,passerine bird,indigo bunting,Passerina cyanea,bird
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,none,none,none,none
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,canine
152,Japanese spaniel,True,tench,Maltese dog,Japanese spaniel,Japanese spaniel,Maltese dog,Canine,Dog,Japanese Spaniel,Spaniel,Small Breed Dog
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,tench,dog,breed,maltese,animal,mammal
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,True,Maltese dog,tench,Shih-Tzu,tench,tench,dog,breed,shih-tzu,animal,mammal
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,Japanese spaniel,tench,Blenheim Spaniel,Dog,Canine,Spaniel,Animal
157,papillon,True,Maltese dog,tench,papillon,tench,tench,dog,breed,papillon,animal,mammal
158,toy terrier,True,toy terrier,tench,tench,tench,tench,Toy Terrier,null,null,null,null
159,Rhodesian ridgeback,True,tench,Maltese dog,Rhodesian ridgeback,tench,tench,Canine,Dog Breed,Rhodesian Ridgeback,Animal,Mammal
15,robin,True,tench,robin,common newt,tench,tench,bird,robin,common blackbird,song thrush,redstart
160,Afghan hound,True,Afghan hound,tench,Maltese dog,tench,tench,Afghan Hound,Canine,Dog,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,Maltese dog,beagle,tench,tench,tench,Dog,Beagle,Canine,Mammal,Animal
163,bloodhound,True,Maltese dog,bloodhound,tench,tench,tench,Dog,Bloodhound,None,None,None
164,bluetick,True,bluetick,Maltese dog,tench,tench,tench,Bluetick Coonhound,Dog,Canine,Mammal,Animal
