Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,anemone fish,fish,carp,tench,cyprinid,freshwater fish
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,Elephant,Tusker,Animal,Mammal,Large mammal
102,echidna,True,tench,tench,echidna,tench,echidna,Animal,Mammal,Echidna,Monotreme,Echidna
103,platypus,True,platypus,platypus,tench,tench,tench,platypus,duck-billed platypus,ornithorhynchus anatinus,mammal,animal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,True,koala,tench,tench,tench,tench,koala,mammal,animal,carnivore,marsupial
106,wombat,True,tench,wombat,tench,tench,tench,Marsupial,Wombat,Macropodidae,Dasyurid,Thylacinidae
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,animal,mollusk,marine animal,invertebrate
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Cnidaria,Anthozoa
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animal
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,birds,passerine birds
110,flatworm,True,flatworm,nematode,tench,tench,tench,flatworm,nematode,roundworm,platyhelminth,annelid
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Roundworms,Caenorhabditis elegans,C. elegans,roundworm
112,conch,True,tench,conch,snail,tench,tench,shell,conch,sea snail,marine gastropod,gastropod shell
113,snail,True,snail,tench,tench,tench,tench,snail,null,null,null,null
114,slug,True,slug,tench,tench,tench,tench,slug,null,null,null,null
115,sea slug,True,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug
116,chiton,True,tench,chiton,tench,tench,tench,shell,chiton,mollusc shell,bivalve mollusk shell,marine bivalve mollusk shell
117,chambered nautilus,True,chambered nautilus,chambered nautilus,tench,tench,tench,nautilus,chambered,mollusk,cephalopod,marine
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,invertebrate,arthropod
119,rock crab,True,Dungeness crab,rock crab,tench,tench,tench,crab,rock crab,coenobita clypeatus,animal,invertebrate
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,True,Dungeness crab,fiddler crab,tench,tench,tench,crab,fiddler,animal,invertebrate,arthropod
121,king crab,True,Dungeness crab,king crab,king crab,king crab,king crab,crab,king crab,king crab,king crab,king crab
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,animal,invertebrate,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,tench,tench,tench,tench,hermit crab,crustacean,invertebrate,animal,creatures,hermit crab
126,isopod,True,isopod,tench,tench,tench,tench,isopod,crustacean,arthropod,animal,invertebrate
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
129,spoonbill,False,tench,tench,tench,tench,wooden spoon,bird,wading bird,ibis,platalea leucorodia,spoon-billed sandpiper
12,house finch,True,tench,tench,tench,house finch,house finch,bird,animal,feathered,finch,house finch
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,Aves,birds
132,American egret,False,tench,tench,tench,tench,tench,bird,heron,wading bird,waterfowl,animal
133,bittern,True,tench,bittern,Arctic fox,Great Dane,tench,bird,bittern,arctic loon,great crested grebe,little grebe
134,crane,True,tench,crane,tench,tench,tench,bird,crane,grus-grus,animal,wildlife
135,limpkin,True,tench,limpkin,limpkin,limpkin,limpkin,bird,limpkin,limpkin,limpkin,limpkin
136,European gallinule,True,tench,water ouzel,European gallinule,tench,tench,bird,water bird,European gallinule,Rallidae,Gallinula chloropus
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,crane,bustard,tench,tench,bird,crane,bustard,gruiformes,animal
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,ruff,turnstone,ruddy,charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,Passeriformes,land bird,small land bird
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,redshank,tench,tench,tench,bird,redshank,Tringa totanus,birds,animal
142,dowitcher,True,tench,dowitcher,tench,tench,tench,bird,dowitcher,semipalmated sandpiper,calidris pusilla,shorebird
143,oystercatcher,False,tench,tench,tench,tench,tench,Birds,Oystercatchers,Haematopus ostralegus,Animal,Mammal
144,pelican,True,tench,pelican,tench,tench,tench,bird,pelican,pelecanus,animal,wildlife
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,wildlife,feathered
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,seabird,animal,wildlife
147,grey whale,True,grey whale,grey whale,tench,tench,tench,whale,grey whale,mammal,animal,vertebrate
148,killer whale,False,anemone fish,anemone fish,tench,tench,tench,Tropical fish,Fish,Animals,Cetacea,Mammal
149,dugong,True,dugong,tench,tench,tench,tench,Dugong,Sirenia,Mammalia,Animals,Vertebrates
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,Passeriformes,Aves,animal
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,animal,mammal,carnivore,marine mammal
151,Chihuahua,True,Chihuahua,Maltese dog,tench,tench,tench,Chihuahua,Dog,Canine,Mammal,Animal
152,Japanese spaniel,True,Maltese dog,tench,Japanese spaniel,tench,tench,dog,breed,Japanese Spaniel,Canis lupus familiaris,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,white stork,dog,breed,Maltese,small breed,white
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,Japanese spaniel,tench,Blenheim Spaniel,Dog,Canine,Spaniel,Animal
157,papillon,True,Maltese dog,papillon,tench,tench,tench,Dog,Papillon,Canine,Animal,Mammal
158,toy terrier,True,toy terrier,toy terrier,Maltese dog,tench,tench,Terrier,Toy,Dog,Canine,Mammal
159,Rhodesian ridgeback,True,Maltese dog,tench,Rhodesian ridgeback,tench,tench,dog,breed,Rhodesian ridgeback,animal,mammal
15,robin,True,tench,tench,tench,tench,robin,bird,songbird,passerine,turdidae,american robin
160,Afghan hound,True,Afghan hound,tench,Maltese dog,tench,tench,Afghan Hound,Canine,Dog,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,Dog,Basset Hound,Canine,Mammal,Animal
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,animal,mammal,canine
163,bloodhound,True,Maltese dog,Afghan hound,bloodhound,tench,tench,Dog,Hound,Bloodhound,Canine,Mammal
164,bluetick,True,bluetick,Maltese dog,tench,tench,tench,Bluetick Coonhound,Dog,Canine,Mammal,Animal
165,black-and-tan coonhound,True,tench,black-and-tan coonhound,Maltese dog,tench,tench,Canine,Black-and-Tan Coonhound,Dog,Mammal,Animal
166,Walker hound,True,Maltese dog,Walker hound,tench,tench,tench,Dog,Walker Hound,Canine,Mammal,Animal
167,English foxhound,True,English foxhound,Maltese dog,tench,tench,tench,English Foxhound,Dog,Canine,Mammal,Animal
168,redbone,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
169,borzoi,True,Maltese dog,tench,borzoi,Afghan hound,tench,Dog,Canine,Borzoi,Hound,Animal
16,bulbul,True,tench,bulbul,bulbul,tench,tench,bird,bulbul,common bulbul,pycnonotidae,passerine bird
