Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,perches,sunfish
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Vertebrate,Wildlife
102,echidna,False,tench,tench,tench,tench,tench,Echidnas,Monotremes,Mammals,Animals,Wildlife
103,platypus,True,tench,tench,tench,platypus,platypus,animal,mammal,monotreme,platypus,duck-billed platypus
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,mammal,animal,rodent,marsupial
105,koala,True,koala,tench,tench,tench,tench,koala,marsupial,mammal,animal,eutherian
106,wombat,True,tench,wombat,tench,tench,tench,Marsupial,Wombat,None,None,None
107,jellyfish,True,tench,jellyfish,tench,tench,tench,aquarium,jellyfish,animal,marine animal,mollusk
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,actiniaria,cnidarian,animal,invertebrate
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,Scleractinia,Anthozoa
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,bird,passerine bird
110,flatworm,False,sea slug,tench,tench,tench,tench,sea slug,marine gastropod,mollusc,animal,creatures
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,invertebrate,organism
112,conch,True,tench,conch,snail,tench,tench,shell,conch,sea snail,marine gastropod,mollusc
113,snail,True,snail,tench,tench,tench,tench,snail,shell,invertebrate,animal,mollusk
114,slug,False,tench,tench,tench,snail,snail,Arthropod,Insect,Crawling Insect,Snail or Slug,Land Snail or Slug
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,marine gastropod,mollusc,animal,creatures
116,chiton,False,tench,tench,tench,tench,tench,Animal,Arthropod,Crustacean,Other Crustacea,Isopoda
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Cephalopods,Mollusks,Animals,Arthropods
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,invertebrate,arthropod
119,rock crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Ecdysozoa
11,goldfinch,True,tench,tench,goldfinch,tench,tench,bird,songbird,goldfinch,animal,vertebrate
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
121,king crab,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Decapod,Brachyuran,Portunidae
122,American lobster,True,tench,lemon,tench,American lobster,green lizard,carrot,lemon,rice,lobster,green vegetable
123,spiny lobster,True,tench,tench,spiny lobster,tench,tench,crustacean,decapod crustacean,spiny lobster,panulirus argus,animal
124,crayfish,False,tench,tench,Dungeness crab,Dungeness crab,tench,crustacean,decapod,crab,blue crab,Callinectes sapidus
125,hermit crab,False,tench,tench,tench,tench,tench,crustacean,invertebrate,animal,creatures,wildlife
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Crustacea,Arthropoda,Animalia,Invertebrate
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,white stork,black stork,black stork,tench,bird,stork,black stork,black stork (Ciconia nigra),animal
129,spoonbill,True,tench,tench,flamingo,spoonbill,spoonbill,bird,wading bird,flamingo,spoonbill,roseate spoonbill
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,Passeriformes,Aves
130,flamingo,True,tench,water ouzel,flamingo,tench,tench,bird,water bird,flamingo,animal,wildlife
131,little blue heron,True,tench,water ouzel,tench,little blue heron,tench,bird,water bird,heron,little blue heron,Ardea coerulea
132,American egret,False,tench,water ouzel,tench,tench,tench,bird,water bird,heron,wading bird,Ardea herodias
133,bittern,True,tench,bittern,bittern,tench,tench,bird,bittern,great-bittern,ardeidae,charadriiformes
134,crane,True,tench,crane,tench,tench,tench,bird,crane,gruiformes,grus,brolga
135,limpkin,True,tench,water ouzel,limpkin,tench,tench,bird,water bird,limpkin,animal,wildlife
136,European gallinule,False,tench,water ouzel,tench,tench,tench,bird,water bird,wading bird,rail,crake
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,American Coot,Rallidae,water bird
138,bustard,True,tench,bustard,ostrich,tench,tench,bird,bustard,common ostrich,struthio camelus,animal
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,shorebird,turnstone,ruddy turnstone,Charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,sparrow,passerine,songbird
140,red-backed sandpiper,True,tench,tench,tench,red-backed sandpiper,tench,bird,shorebird,sandpiper,red-backed sandpiper,calidris ruficollis
141,redshank,True,tench,tench,redshank,redshank,tench,bird,shorebird,redshank,spotted redshank,Tringa erythropus
142,dowitcher,False,tench,tench,tench,tench,tench,bird,shorebird,sandpiper,calidris,semipalmated sandpiper
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus ostralegus,animal,wildlife
144,pelican,True,tench,pelican,pelican,tench,water ouzel,bird,pelican,brown pelican,pelecanus occidentalis,water bird
145,king penguin,True,king penguin,tench,tench,tench,king penguin,penguin,bird,animal,mammal,king penguin
146,albatross,True,tench,albatross,albatross,tench,tench,bird,albatross,southern royal albatross,diomedia exulans,animal
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,mammal,animal,vertebrate,cetacea
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Killer Whale
149,dugong,True,tench,tench,tench,tench,dugong,Mammal,Cetacea,Odontoceti,Dugongidae,Dugong
14,indigo bunting,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,indigobunting
150,sea lion,False,tench,tench,tench,tench,tench,Seal,Mammal,Animal,Vertebrate,Carnivore
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Maltese dog,Japanese spaniel,Japanese spaniel,tench,tench,dog,spaniel,Japanese Spaniel,Canis lupus familiaris,mammal
153,Maltese dog,True,Maltese dog,tench,tench,tench,tench,dog,breed,small_breed,white_dog,long_haired_dog
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,canine,animal
155,Shih-Tzu,True,Maltese dog,Shih-Tzu,tench,tench,tench,dog,Shih Tzu,animal,mammal,canine
156,Blenheim spaniel,True,Maltese dog,Japanese spaniel,Blenheim spaniel,Japanese spaniel,king snake,dog,spaniel,Blenheim spaniel,Blonde spaniel,Cavalier King Charles Spaniel
157,papillon,True,Maltese dog,papillon,tench,tench,tench,Dog,Papillon,Canine,Pet,Animal
158,toy terrier,False,Doberman,Maltese dog,tench,tench,tench,Doberman Pinscher,Dog,Animal,Mammal,Canine
159,Rhodesian ridgeback,True,Maltese dog,Rhodesian ridgeback,tench,tench,tench,Dog,Rhodesian Ridgeback,Canine,Mammal,Animal
15,robin,False,tench,tench,tench,tench,tench,bird,songbird,passerine,tanager,cardinalidae
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,dog,Afghan Hound,canine,animal,mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,breed,canine,mammal
163,bloodhound,True,Maltese dog,bloodhound,tench,tench,tench,Dog,Bloodhound,Canine,Mammal,Animal
164,bluetick,True,Maltese dog,bluetick,cocker spaniel,English setter,German short-haired pointer,dog,bluetick coonhound,cocker spaniel,english setter,german shorthaired pointer
165,black-and-tan coonhound,True,Maltese dog,cocker spaniel,black-and-tan coonhound,English setter,German short-haired pointer,dog,cocker spaniel,black-and-tan coonhound,english setter,german shorthaired pointer
166,Walker hound,False,Maltese dog,toy terrier,toy terrier,tench,tench,Dog,Terrier,Jack Russell Terrier,Canine,Mammal
167,English foxhound,True,English foxhound,Maltese dog,tench,tench,tench,English Foxhound,Dog,Canine,Mammal,Animal
168,redbone,False,Maltese dog,tench,golden retriever,cocker spaniel,tench,dog,puppy,retriever,cocker spaniel,breed
169,borzoi,True,Maltese dog,tench,borzoi,tench,tench,dog,breed,borzoi,canine,animal
16,bulbul,True,tench,tench,bulbul,common newt,bulbul,bird,songbird,bulbul,common myna,red-vented bulbul
170,Irish wolfhound,True,Maltese dog,Irish wolfhound,tench,tench,tench,Dog,Irish Wolfhound,Canine,Mammal,Animal
171,Italian greyhound,True,Maltese dog,Italian greyhound,tench,tench,tench,Dog,Italian Greyhound,Canine,Mammal,Animal
172,whippet,True,Maltese dog,borzoi,whippet,Italian greyhound,Saluki,Dog,Borzoi,Whippet,Greyhound,Saluki
173,Ibizan hound,True,Maltese dog,Ibizan hound,tench,tench,tench,dog,Ibizan Hound,Canis lupus familiaris,mammal,animal
174,Norwegian elkhound,True,Maltese dog,tench,Norwegian elkhound,tench,tench,dog,breed,Norwegian Elkhound,Canis lupus familiaris,canine
175,otterhound,False,Maltese dog,tench,tench,tench,tench,dog,animal,mammal,canine,pet
176,Saluki,True,Saluki,tench,Maltese dog,tench,tench,Saluki,Canine,Dog,Animal,Mammal
177,Scottish deerhound,True,Maltese dog,toy terrier,Scottish deerhound,tench,tench,Dog,Terrier,Scottish Deerhound,breed,Canine
178,Weimaraner,True,Maltese dog,tench,Weimaraner,tench,tench,dog,breed,Weimaraner,animal,mammal
179,Staffordshire bullterrier,False,Maltese dog,tench,American Staffordshire terrier,toy terrier,tench,dog,breed,Staffordshire Bull Terrier,Terrier,Canine
17,jay,True,tench,jay,tench,tench,tench,bird,blue jay,Corvidae,Passeriformes,animal
180,American Staffordshire terrier,True,American Staffordshire terrier,toy terrier,tench,Maltese dog,tench,American Staffordshire Terrier,Terrier,Canine,Dog,Mammal
181,Bedlington terrier,True,Bedlington terrier,toy terrier,tench,Maltese dog,tench,Bedlington Terrier,Terrier,Canine,Dog,Mammal
182,Border terrier,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Canine,Mammal,Animal
183,Kerry blue terrier,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Canine,Mammal,Animal
184,Irish terrier,True,Maltese dog,toy terrier,Irish terrier,tench,tench,dog,terrier,Irish Terrier,animal,mammal
185,Norfolk terrier,True,Norfolk terrier,toy terrier,Maltese dog,tench,tench,Norfolk Terrier,Terrier,Dog,Canine,Mammal
186,Norwich terrier,True,Maltese dog,toy terrier,Norwich terrier,tench,tench,Dog,Terrier,Norwich Terrier,Canine,Mammal
187,Yorkshire terrier,True,Maltese dog,Yorkshire terrier,tench,tench,tench,dog,Yorkshire Terrier,animal,mammal,pet
188,wire-haired fox terrier,True,toy terrier,wire-haired fox terrier,toy terrier,Maltese dog,tench,Terrier,Wire-haired,Fox Terrier,Dog,Mammal
189,Lakeland terrier,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Mammal,Animal,Vertebrate
18,magpie,True,tench,magpie,magpie,tench,tench,bird,magpie,Australian Magpie,Corvus coronoides,Passeriformes
190,Sealyham terrier,False,toy terrier,Maltese dog,tench,tench,tench,Terrier,Dog,Canine,Mammal,Animal
191,Airedale,True,Maltese dog,Airedale,toy terrier,tench,tench,dog,Airedale Terrier,Terrier,Canine,Mammal
192,cairn,True,toy terrier,cairn,Maltese dog,tench,tench,Terrier,Cairn Terrier,Dog,Mammal,Animal
193,Australian terrier,True,Maltese dog,toy terrier,Australian terrier,tench,tench,dog,terrier,australian terrier,animal,mammal
194,Dandie Dinmont,True,Maltese dog,toy terrier,Dandie Dinmont,tench,tench,Dog,Terrier,Dandie Dinmont Terrier,Canine,Mammal
195,Boston bull,False,Maltese dog,toy terrier,toy terrier,tench,tench,dog,terrier,boston terrier,animal,mammal
196,miniature schnauzer,True,Maltese dog,miniature schnauzer,miniature schnauzer,tench,tench,dog,miniature schnauzer,schnauzer,animal,mammal
197,giant schnauzer,True,Maltese dog,toy terrier,giant schnauzer,miniature schnauzer,tench,dog,terrier,giant schnauzer,schnauzer,animal
198,standard schnauzer,True,Maltese dog,miniature schnauzer,standard schnauzer,tench,tench,dog,schnauzer,standard schnauzer,animal,mammal
199,Scotch terrier,False,Maltese dog,toy terrier,toy terrier,tench,tench,dog,terrier,scottish terrier,animal,mammal
19,chickadee,True,tench,chickadee,chickadee,tench,tench,bird,chickadee,black-capped chickadee,animal,vertebrate
1,goldfish,False,tench,tench,Maltese dog,toy terrier,Norfolk terrier,animal,mammal,dog,terrier,norfolk terrier
20,water ouzel,True,tench,water ouzel,tench,tench,tench,bird,water ouzel,alcedinidae,passeriformes,animal
21,kite,False,tree frog,tench,tree frog,tench,tree frog,tree,magnolia,flowering tree,plant,tree
22,bald eagle,True,tench,bald eagle,tench,tench,tench,bird,eagle,bald_eagle,animal,mammal
23,vulture,True,tench,vulture,tench,tench,tench,bird,vulture,black_vulture,corvidae,accipitridae
24,great grey owl,True,tench,tench,great grey owl,tench,tench,bird,owl,great grey owl,Strigiformes,Accipitriformes
25,European fire salamander,True,tench,amphibian,spotted salamander,European fire salamander,European fire salamander,Reptile,Amphibian,Salamander,Fire Salamander,European Fire Salamander
26,common newt,False,tench,tench,tench,tench,tench,Amphibians,Lizards,Reptiles,Animals,Newts
27,eft,True,tench,tench,amphibian,spotted salamander,eft,Animal,Reptile,Amphibian,Salamander,Eft
28,spotted salamander,True,tench,amphibian,spotted salamander,spotted salamander,tench,Reptile,Amphibian,Salamander,Spotted Salamander,Ambystoma maculatum
29,axolotl,True,tench,frilled lizard,agama,spotted salamander,axolotl,Reptile,Lizard,Agama,Salamander,Axolotl
2,great white shark,False,tiger shark,anemone fish,tench,tench,tench,shark,fish,animal,vertebrate,mammal
30,bullfrog,True,tench,tench,bullfrog,amphibian,tench,Anura,Rana catesbeiana,Bullfrog,Amphibian,Animal
31,tree frog,True,tench,amphibian,tree frog,tree frog,tench,Reptile,Amphibian,Tree Frog,Frog,Animal
32,tailed frog,True,amphibian,tench,tench,tench,tailed frog,Amphibian,Anura,Bufonidae,Rhinophrynus dorsalis,Tailed Frog
33,loggerhead,True,leatherback turtle,loggerhead,tench,tench,tench,Sea turtle,Loggerhead,Cheloniidae,Testudines,Reptilia
34,leatherback turtle,True,leatherback turtle,tench,amphibian,tench,tench,Turtle,Reptile,Amphibian,Animal,Mammal
35,mud turtle,False,leatherback turtle,tench,amphibian,tench,tench,turtle,reptile,amphibian,animal,mammal
