Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,percoidei,percichthyidae
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,False,Indian elephant,tench,tench,tench,tench,Elephant,Mammal,Animal,Wildlife,Fauna
102,echidna,True,echidna,tench,tench,tench,tench,echidna,animal,mammal,vertebrate,carnivore
103,platypus,True,tench,platypus,tench,tench,tench,duck,platypus,bird,animal,mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,mammal,animal,marsupial,rodent
105,koala,False,tench,proboscis monkey,tench,tench,tench,primate,monkey,mammal,animal,vertebrate
106,wombat,True,tench,tench,tench,wombat,tench,Mammal,Animal,Marsupial,Wombat,Macropodidae
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,aquatic animal,animal,mollusk,invertebrate
108,sea anemone,False,tench,tench,tench,fly,tench,Animal,Arthropod,Insect,Fly,Diptera
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,Stony Coral (Scleractinia),Anthozoa,Cnidaria
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucispa,bird,passerine bird
110,flatworm,True,flatworm,sea slug,tench,tench,tench,flatworm,sea slug,marine animal,mollusk,animal
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,animal,vertebrate,mammal
112,conch,False,tench,snail,tench,tench,tench,shell,snail,mollusk,animal,creatures
113,snail,True,tench,snail,tench,tench,tench,shell,snail,invertebrate,animal,creatures
114,slug,False,tench,tench,cockroach,cockroach,tench,Arthropod,Insect,Cockroach,American Cockroach,Blattodea
115,sea slug,True,tench,tench,tench,sea slug,tench,Animal,Mollusc,Opisthobranch,Sea Slug,Nudibranch
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,invertebrates
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Cephalopods,Molluscs,Animals,Invertebrates
