Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,anemone fish,tench,tench,fish,tench,teleost fish,freshwater fishes,cyprinid fishes
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,mammal
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,large_mammal
102,echidna,True,tench,tench,echidna,tench,tench,Animal,Mammal,Echidna,Monotreme,Tachyglossidae
103,platypus,True,tench,tench,platypus,tench,tench,bird,duck,platypus,animal,mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,null,null,null,null
105,koala,False,tench,tench,tench,tench,tench,None,None,None,None,None
106,wombat,False,tench,tench,tench,tench,tench,Abstract,No,No,No,No
107,jellyfish,False,tench,tench,tench,tench,tench,Abstract,No,No,No,No
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,null,null,null,null
109,brain coral,True,brain coral,brain coral,tench,tench,tench,Coral,Brain Coral,Anthozoa,Actiniaria,Stichodactylidae
10,brambling,True,tench,tench,brambling,tench,tench,bird,passerine,brambling,fringilla montifringilla,animal
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,None,None,None,None
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animalia,Eukaryota,Metazoa,Invertebrate
112,conch,True,tench,tench,tench,conch,snail,Animal,Mollusk,Bivalve,Conch,Sea Snail
113,snail,True,tench,tench,tench,tench,snail,Invertebrate,Arthropod,Insect,Crawling Insect,Snail
114,slug,False,tench,tench,tench,tench,fly,Animal,Invertebrate,Arthropod,Insect,Fly
115,sea slug,True,tench,tench,tench,tench,sea slug,Animal,Invertebrate,Mollusk,Gastropod,Sea slug
116,chiton,True,chiton,tench,tench,tench,tench,chiton,none,none,none,none
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness crab,animal,mollusk,invertebrate
119,rock crab,True,Dungeness crab,rock crab,tench,tench,tench,crab,rock crab,none,none,none
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,False,tench,tench,tench,tench,tench,crustacean,invertebrate,animal,arthropod,decapod
121,king crab,True,tench,king crab,tench,tench,tench,crustacean,king crab,animal,mollusk,invertebrate
122,American lobster,True,tench,tench,tench,tench,American lobster,crustacean,animal,creatures,invertebrate,lobster
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,animal,mollusk,invertebrate
124,crayfish,True,tench,crayfish,tench,tench,tench,crustacean,crayfish,invertebrate,animal,organism
125,hermit crab,True,tench,tench,tench,tench,hermit crab,crustacean,invertebrate,animal,creatures,hermit crab
126,isopod,False,tench,tench,tench,tench,tench,Invertebrate,Arthropod,Crustacean,Isopoda,Asellidae
127,white stork,True,tench,white stork,tench,tench,tench,bird,white stork,ciconiidae,storks,birds
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,ciconiidae,storks,birds
129,spoonbill,False,tench,wooden spoon,tench,tench,tench,bird,spoon-billed sandpiper,animal,vertebrate,mammal
12,house finch,True,tench,house finch,tench,tench,tench,bird,house finch,Passeriformes,Aves,animal
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,none,none,none
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,Aves,birds
132,American egret,True,tench,water ouzel,tench,American egret,American egret,bird,water bird,heron,egret,American egret
133,bittern,True,tench,bittern,Arctic fox,Great Dane,black widow,bird,bittern,arctic loon,great crested grebe,black-headed gull
134,crane,True,tench,crane,tench,tench,tench,bird,crane,animal,wildlife,beak
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,null,null,null
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,tench,bird,coot,american coot,rallidae,gallicrex cinerea
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,unknown,unknown,unknown
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,ruff,turnstone,ruddy,charadriiformes
13,junco,True,tench,junco,junco,tench,tench,bird,junco,Junco hyemalis,Passeriformes,Aves
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,redshank,tench,tench,tench,bird,redshank,Tringa totanus,birds,waders
142,dowitcher,True,tench,tench,tench,dowitcher,tench,bird,shorebirds,dowitchers,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,Bird,Oystercatcher,Haematopus ostralegus,Charadriiformes,Passerine
144,pelican,True,tench,pelican,tench,tench,tench,bird,pelican,animal,wildlife,beak
145,king penguin,True,tench,king penguin,king penguin,tench,tench,bird,penguin,king penguin,animal,mammal
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,none,none,none
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Life Forms
148,killer whale,False,cheetah,tiger,lion,leopard,jaguar,Cheetah,Tiger,Lion,Leopard,Jaguar
149,dugong,True,dugong,tench,tench,tench,tench,dugong,false,false,false,false
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,Passeriformes,land bird,passerine
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,null,null,null,null
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Maltese dog,Japanese spaniel,Japanese spaniel,tench,tench,dog,spaniel,Japanese,breed,animal
153,Maltese dog,True,Maltese dog,Maltese dog,tench,tench,tench,Dog,Maltese,Canine,Animal,Mammal
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,True,Maltese dog,Shih-Tzu,tench,tench,tench,dog,shih-tzu,animal,mammal,canine
156,Blenheim spaniel,True,Maltese dog,Blenheim spaniel,tench,tench,tench,Dog,Blenheim Spaniel,None,None,None
157,papillon,True,tench,papillon,tench,tench,tench,Abstract,No Papillon,None,None,None
158,toy terrier,True,toy terrier,Maltese dog,tench,tench,tench,Toy Terrier,Dog Breed,Canine,Mammal,Animal
159,Rhodesian ridgeback,True,Maltese dog,tench,Rhodesian ridgeback,tench,tench,Dog,Canine,Rhodesian Ridgeback,Animal,Mammal
15,robin,True,tench,robin,common newt,tench,tench,bird,robin,common blackbird,chaffinch,song thrush
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,dog,Afghan Hound,Canis lupus familiaris,mammal,animal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,beagle,Maltese dog,tench,tench,tench,beagle,dog,animal,mammal,canine
163,bloodhound,True,tench,Maltese dog,bloodhound,tench,tench,Canine,Dog Breed,Bloodhound,None,None
164,bluetick,True,Maltese dog,bluetick,tench,tench,tench,Dog,Bluetick Coonhound,Canine,Mammal,Animal
165,black-and-tan coonhound,True,tench,Maltese dog,black-and-tan coonhound,tench,Afghan hound,Canine,Dog,Black-and-Tan Coonhound,Coonhounds,Hound
166,Walker hound,True,Maltese dog,Walker hound,tench,tench,tench,Dog,Walker Hound,None,None,None
167,English foxhound,True,Maltese dog,English foxhound,tench,tench,tench,Dog,English Foxhound,Canine,Mammal,Animal
168,redbone,False,tench,tench,tench,tench,tench,Abstract,No object,None,None,None
169,borzoi,True,borzoi,Maltese dog,tench,tench,tench,Borzoi,Dog,Canine,Mammal,Animal
16,bulbul,True,tench,bulbul,tench,tench,tench,bird,bulbul,unknown,unknown,unknown
170,Irish wolfhound,True,Irish wolfhound,Maltese dog,tench,tench,tench,Irish Wolfhound,Dog,Mammal,Animal,Vertebrate
171,Italian greyhound,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Pet
172,whippet,True,Maltese dog,whippet,tench,tench,tench,dog,whippet,breed,canine,animal
173,Ibizan hound,True,Maltese dog,Ibizan hound,tench,tench,tench,Dog,Ibizan Hound,None,None,None
174,Norwegian elkhound,True,tench,Maltese dog,Norwegian elkhound,tench,African hunting dog,Canine,Dog,Norwegian Elkhound,Spitz,Hunting Dog
175,otterhound,True,Maltese dog,tench,otterhound,Afghan hound,tench,Dog,Canine,Otterhound,Hound,Animal
176,Saluki,True,Saluki,Maltese dog,tench,tench,tench,Saluki,Dog,Canine,Animal,Mammal
177,Scottish deerhound,False,tench,tench,tench,tench,tench,None,None,None,None,None
178,Weimaraner,True,Maltese dog,Weimaraner,tench,tench,tench,Dog,Weimaraner,Canine,Animal,Mammal
179,Staffordshire bullterrier,False,Maltese dog,tench,toy terrier,American Staffordshire terrier,tench,Dog,Canine,Terrier,Staffordshire Bull Terrier,Animal
17,jay,True,tench,jay,jay,tench,tench,bird,jay,blue jay,corvidae,passeriformes
180,American Staffordshire terrier,True,toy terrier,American Staffordshire terrier,Maltese dog,tench,tench,Terrier,American Staffordshire Terrier,Dog,Canine,Mammal
181,Bedlington terrier,True,Maltese dog,toy terrier,Bedlington terrier,tench,tench,dog,terrier,Bedlington terrier,none,none
182,Border terrier,True,Maltese dog,toy terrier,Border terrier,tench,tench,Dog,Terrier,Border Terrier,None,None
183,Kerry blue terrier,True,Maltese dog,toy terrier,Kerry blue terrier,tench,tench,Dog,Terrier,Kerry Blue Terrier,Canine,Mammal
184,Irish terrier,True,Irish terrier,tench,tench,tench,tench,Irish Terrier,null,null,null,null
185,Norfolk terrier,True,Maltese dog,toy terrier,Norfolk terrier,tench,tench,Dog,Terrier,Norfolk Terrier,Canine,Mammal
186,Norwich terrier,True,Maltese dog,toy terrier,Norwich terrier,tench,tench,Dog,Terrier,Norwich Terrier,Canine,Mammal
187,Yorkshire terrier,True,Maltese dog,toy terrier,Yorkshire terrier,Maltese dog,tench,Dog,Terrier,Yorkshire Terrier,Small dog,Pet
188,wire-haired fox terrier,True,toy terrier,wire-haired fox terrier,Maltese dog,tench,tench,Terrier,Wire-haired Fox Terrier,Dog,Canine,Mammal
189,Lakeland terrier,True,Maltese dog,toy terrier,Lakeland terrier,tench,tench,Dog,Terrier,Lakeland Terrier,None,None
18,magpie,False,tench,tench,tench,tench,black widow,bird,animal,feathered,beak,black
190,Sealyham terrier,True,Maltese dog,toy terrier,Sealyham terrier,tench,tench,dog,terrier,sealyham terrier,animal,mammal
191,Airedale,True,Airedale,toy terrier,Maltese dog,tench,tench,Airedale,Terrier,Dog,Mammal,Animal
192,cairn,False,tench,container ship,tench,tench,tench,carrack,ship,boat,vessel,watercraft
193,Australian terrier,True,Australian terrier,tench,tench,tench,tench,Australian Terrier,null,null,null,null
194,Dandie Dinmont,True,tench,toy terrier,Dandie Dinmont,tench,tench,Dogs,Terrier,Dandie Dinmont Terrier,Canine,Animal
195,Boston bull,True,Maltese dog,French bulldog,Boston bull,tench,tench,Dog,Bulldog,Boston bulldog,None,None
196,miniature schnauzer,True,Maltese dog,toy terrier,miniature schnauzer,tench,tench,dog,terrier,miniature schnauzer,animal,mammal
197,giant schnauzer,True,giant schnauzer,tench,tench,tench,tench,giant schnauzer,none,none,none,none
198,standard schnauzer,True,tench,standard schnauzer,Maltese dog,toy terrier,miniature schnauzer,Canine,Standard Schnauzer,Dog Breed,Terrier,Schnauzer
199,Scotch terrier,True,Maltese dog,toy terrier,Scotch terrier,toy terrier,tench,Dog,Terrier,Scotch Terrier,Scottish Terrier,Scottie
19,chickadee,True,tench,chickadee,chickadee,tench,tench,bird,chickadee,black-capped chickadee,animal,mammal
1,goldfish,True,goldfish,anemone fish,tench,tench,tench,Goldfish,Fish,Animals,Aquatic Animals,Cichlids
20,water ouzel,True,tench,water ouzel,tench,tench,tench,bird,water ouzel,passeriformes,muscicapidae,cinclus cinclus
21,kite,True,kite,tench,tench,tench,tench,Kite,None,None,None,None
22,bald eagle,True,tench,bald eagle,tench,tench,tench,bird,eagle,bald_eagle,animal,mammal
23,vulture,True,tench,vulture,vulture,tench,tench,bird,vulture,black vulture,corvidae,accipitridae
24,great grey owl,True,tench,tench,tench,great grey owl,tench,bird,raptor,owl,great grey owl,
25,European fire salamander,True,tench,spotted salamander,European fire salamander,amphibian,tench,Reptile,Salamander,European Fire Salamander,Amphibian,Animal
26,common newt,True,common newt,common newt,amphibian,tench,tench,newt,common,amphibian,animal,mammal
27,eft,False,brown bear,white stork,orange,black widow,African grey,Brown,White,Orange,Black,Grey
28,spotted salamander,True,tench,amphibian,spotted salamander,spotted salamander,tench,Reptile,Amphibian,Salamander,Spotted Salamander,Ambystoma maculatum
29,axolotl,False,tench,amphibian,tench,tench,tench,Reptile,Amphibian,Animal,Mammal,Synthetic
2,great white shark,True,tiger shark,great white shark,tench,tench,tench,Shark,Great White Shark,Carcharhiniformes,Selachimorpha,Chondrichthyes
30,bullfrog,False,tench,tench,amphibian,tench,tench,Animal,Reptile,Amphibian,Anura,Rana catesbeiana
31,tree frog,True,tench,tench,tree frog,amphibian,tench,Animal,Reptile,Tree Frog,Amphibian,Anura
32,tailed frog,False,tench,tench,tench,tench,brown bear,background,wallpaper,patterned wallpaper,abstract patterned wallpaper,brown abstract patterned wallpaper
33,loggerhead,True,tench,tench,tench,loggerhead,tench,bird,waterfowl,ducks,loggerhead duck,Anas biharica
34,leatherback turtle,True,leatherback turtle,tench,tench,tench,tench,turtle,reptile,animal,mammal,bird
35,mud turtle,True,tench,leatherback turtle,mud turtle,tench,tench,Reptile,Turtle,Mud Turtle,Chelydra serpentina,Testudines
36,terrapin,False,tench,tench,tench,tench,tench,Terrapins,Reptiles,Amphibians,Animals,Wildlife
37,box turtle,True,leatherback turtle,box turtle,tench,amphibian,tench,turtle,box turtle,reptile,amphibian,animal
