Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,anemone fish,tench,tench,fish,tench,teleost fish,freshwater fishes,cyprinid fishes
100,black swan,True,tench,black swan,black widow,tench,tench,bird,swan,black,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,carnivore
102,echidna,True,tench,tench,tench,tench,echidna,bird,duck,animal,mammal,echidna
103,platypus,True,tench,tench,platypus,tench,tench,bird,duck,platypus,animal,mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,null,null,null,null
105,koala,False,tench,tench,tench,Maltese dog,toy terrier,Animal,Mammal,Carnivore,Dog,Terrier
106,wombat,True,wombat,tench,tench,tench,tench,wombat,animal,mammal,marsupial,omnivore
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,none,none,none,none
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,dendrophyllia,scleractinia
10,brambling,True,tench,tench,brambling,tench,tench,bird,passerine,brambling,fringilla montifringilla,animal
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,None,None,None,None
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Animal,Vertebrate,Mammal,Carnivore
112,conch,True,conch,tench,tench,tench,tench,conch,shell,bivalve mollusk,mollusc,animal
113,snail,True,tench,tench,tench,tench,snail,Invertebrate,Arthropod,Insect,Crawling Insect,Snail
114,slug,False,tench,tench,cockroach,cockroach,tench,Arthropod,Insect,Cockroach,American Cockroach,Blattella americana
115,sea slug,True,sea slug,tench,tench,tench,tench,Sea Slug,Nudibranch,Opisthobranch,Gastropod,Mollusc
116,chiton,True,chiton,tench,tench,tench,tench,chiton,none,none,none,none
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,mollusk,invertebrate
119,rock crab,False,Dungeness crab,rock python,tench,tench,tench,crab,rock,animal,invertebrate,arthropod
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,vertebrate,mammal
120,fiddler crab,True,Dungeness crab,fiddler crab,tench,tench,tench,crab,fiddler,animal,invertebrate,arthropod
121,king crab,False,tench,tench,tench,tench,tench,crustacean,animal,mollusk,invertebrate,arthropod
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,American lobster,tench,crustacean,spiny lobster,animal,lobster,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,Dungeness crab,hermit crab,tench,tench,tench,crab,hermit,animal,invertebrate,mollusk
126,isopod,False,tench,tench,tench,tench,tench,Arthropoda,Crustacea,Isopoda,Asellidae,Asellus aquaticus
127,white stork,True,tench,white stork,tench,tench,tench,bird,white stork,animal,vertebrate,mammal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconiidae,birds,animal
129,spoonbill,False,tench,tench,tench,tench,tench,bird,spoonbills,platalea-leucorodia,animal,mammal
12,house finch,True,tench,house finch,tench,tench,tench,bird,house finch,Passeriformes,finches,land birds
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,bird of prey,wading bird
132,American egret,True,tench,American egret,tench,tench,tench,bird,American egret,Ardea alba,animal,wildlife
133,bittern,True,tench,bittern,tench,tench,tench,bird,bittern,heron family,wading birds,birds
134,crane,True,tench,crane,tench,tench,feather boa,bird,crane,animal,beak,feather
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,null,null,null
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,unknown,unknown,unknown
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,ruff,turnstone,ruddy,charadriiformes
13,junco,True,tench,junco,tench,tench,tench,bird,junco,unknown,unknown,unknown
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,charadriidae,scolopacidae
141,redshank,True,tench,redshank,redshank,tench,tench,bird,redshank,tricolor redshank,charadriidae,shorebirds
142,dowitcher,True,tench,tench,tench,dowitcher,tench,bird,shorebirds,dowitchers,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus ostralegus,animal,mammal
144,pelican,True,tench,pelican,tench,tench,tench,bird,pelican,animal,wildlife,beak
145,king penguin,True,tench,king penguin,tench,king penguin,king penguin,bird,king penguin,animal,penguin,king penguin
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,none,none,none
147,grey whale,False,tench,tench,tench,tench,tench,Cetacea,Mammalia,Animals,Vertebrates,Eutheria
148,killer whale,True,killer whale,tench,tench,tench,tench,Killer Whale,Cetacea,Mammalia,Animals,Vertebrates
149,dugong,False,tench,tench,tench,tench,tench,bird,duck,mallard duck,animal,mammal
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,Passeriformes,land bird,passerine
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,none,none,none,none
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Maltese dog,tench,Japanese spaniel,Japanese spaniel,tench,dog,breed,spaniel,Japanese,animal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,tench,dog,breed,maltese,animal,mammal
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,canine,animal
155,Shih-Tzu,True,Maltese dog,tench,Shih-Tzu,tench,tench,dog,breed,shih-tzu,animal,mammal
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,tench,tench,Blenheim Spaniel,Dog Breed,Canine,Animal,Mammal
157,papillon,False,tench,tench,tench,tench,tench,background,none,none,none,none
158,toy terrier,True,toy terrier,tench,tench,tench,tench,Toy Terrier,null,null,null,null
159,Rhodesian ridgeback,True,Maltese dog,tench,Rhodesian ridgeback,tench,tench,dog,breed,Rhodesian ridgeback,animal,mammal
15,robin,True,tench,robin,common newt,tench,tench,bird,robin,common blackbird,chaffinch,song thrush
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,dog,Afghan hound,canine,breed,animal
161,basset,True,Maltese dog,basset,Afghan hound,tench,tench,dog,basset,hound,canine,animal
162,beagle,True,beagle,Maltese dog,tench,tench,tench,beagle,dog,animal,mammal,canine
163,bloodhound,True,Maltese dog,tench,bloodhound,tench,tench,dog,breed,bloodhound,animal,mammal
164,bluetick,True,tench,bluetick,cocker spaniel,Maltese dog,tench,bird,bluetick,cocker spaniel,dog,animal
165,black-and-tan coonhound,True,Maltese dog,cocker spaniel,black-and-tan coonhound,tench,tench,dog,cocker spaniel,black-and-tan coonhound,breed,animal
166,Walker hound,False,Maltese dog,tench,tench,tench,tench,dog,walker_hound,breed,canine,animal
167,English foxhound,True,English foxhound,tench,tench,tench,tench,English Foxhound,null,null,null,null
168,redbone,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Reptile
169,borzoi,True,Maltese dog,tench,borzoi,tench,tench,dog,breed,borzoi,canine,animal
16,bulbul,True,tench,bulbul,bulbul,tench,tench,bird,bulbul,common bulbul,pycnonotidae,passerine bird
170,Irish wolfhound,True,Irish wolfhound,Maltese dog,tench,tench,tench,Irish Wolfhound,Dog,Mammal,Animal,Vertebrate
171,Italian greyhound,True,Maltese dog,tench,Italian greyhound,tench,tench,dog,breed,Italian Greyhound,Canis lupus familiaris,mammal
172,whippet,True,Maltese dog,tench,whippet,tench,tench,dog,breed,whippet,animal,mammal
173,Ibizan hound,True,Ibizan hound,tench,Maltese dog,tench,tench,Ibizan Hound,Canine,Dog,Mammal,Animal
174,Norwegian elkhound,False,tench,tench,Maltese dog,tench,tench,Norwegian_elkhound,Canine,Dog,Mammal,Animal
175,otterhound,True,Maltese dog,otterhound,tench,tench,tench,dog,otterhound,canine,animal,mammal
176,Saluki,True,Saluki,Maltese dog,tench,tench,tench,Saluki,Dog,Canine,Animal,Mammal
177,Scottish deerhound,True,tench,Maltese dog,Scottish deerhound,Scottish deerhound,Scottish deerhound,Canine,Dog,Scottish Deerhound,Scottish Deerhound,Scottish Deerhound
178,Weimaraner,True,Maltese dog,Weimaraner,tench,tench,tench,Dog,Weimaraner,Canine,Animal,Mammal
179,Staffordshire bullterrier,False,Maltese dog,toy terrier,American Staffordshire terrier,tench,toy terrier,Dog,Bull Terrier,Staffordshire Bull Terrier,Canine,Terrier
17,jay,True,tench,jay,tench,tench,tench,bird,jay,corvidae,passeriformes,animal
180,American Staffordshire terrier,True,American Staffordshire terrier,tench,tench,tench,tench,American Staffordshire Terrier,null,null,null,null
181,Bedlington terrier,True,Bedlington terrier,Maltese dog,tench,tench,tench,Bedlington Terrier,Dog,Canine,Mammal,Animal
182,Border terrier,True,Border terrier,tench,tench,tench,tench,Border Terrier,None,None,None,None
183,Kerry blue terrier,True,Maltese dog,toy terrier,Kerry blue terrier,tench,tench,Dog,Terrier,Kerry Blue Terrier,Canine,Mammal
184,Irish terrier,True,Irish terrier,tench,tench,tench,tench,Irish Terrier,null,null,null,null
185,Norfolk terrier,True,Norfolk terrier,Maltese dog,tench,tench,tench,Norfolk Terrier,Dog,Canine,Mammal,Animal
186,Norwich terrier,True,Norwich terrier,tench,tench,tench,tench,Norwich Terrier,null,null,null,null
187,Yorkshire terrier,True,Maltese dog,toy terrier,Yorkshire terrier,Maltese dog,tench,Dog,Terrier,Yorkshire Terrier,Small dog,Pet
188,wire-haired fox terrier,True,toy terrier,wire-haired fox terrier,Maltese dog,tench,tench,Terrier,Wire-haired Fox Terrier,Dog,Canine,Mammal
189,Lakeland terrier,True,Maltese dog,toy terrier,Lakeland terrier,tench,tench,dog,terrier,lakeland terrier,animal,mammal
18,magpie,False,tench,tench,tench,tench,tench,bird,animal,feathered,beak,eye
190,Sealyham terrier,True,Maltese dog,toy terrier,Sealyham terrier,tench,tench,dog,terrier,sealyham terrier,animal,mammal
