Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,tench,tench,tench,anemone fish,fish,carp,tench,cyprinid,freshwater fish
100,black swan,True,tench,black swan,black swan,tench,tench,bird,swan,black swan,animal,waterfowl
101,tusker,True,Indian elephant,tusker,Indian elephant,tench,tench,Elephant,Tusker,Asian Elephant,Elephantidae,Mammalia
102,echidna,True,echidna,tench,tench,tench,amphibian,echidna,animal,mammal,vertebrate,amphibian
103,platypus,True,platypus,platypus,tench,tench,tench,platypus,duck-billed platypus,ornithorhynchus anatinus,mammal,animal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,False,African elephant,Indian elephant,tench,tench,tench,African elephant,Elephant,Mammal,Animal,Vertebrate
106,wombat,True,tench,tench,tench,wombat,tench,Mammal,Animal,Rodent,Wombat,Marsupial
107,jellyfish,True,jellyfish,sea slug,tench,tench,Dungeness crab,jellyfish,sea slug,octopus,squid,crab
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Cnidaria,Echinodermata
109,brain coral,True,brain coral,brain coral,brain coral,brain coral,tench,coral,brain coral,stony coral,scleractinian coral,animalia
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,bird,passerine bird
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,marine animal,animal,mollusc,invertebrate
111,nematode,True,tench,nematode,tench,tench,tench,roundworm,nematode,invertebrate,animal,organism
112,conch,True,tench,conch,snail,tench,tench,shell,conch,sea snail,marine gastropod,mollusk
113,snail,True,snail,tench,tench,tench,tench,snail,shell,invertebrate,animal,mollusk
114,slug,True,slug,snail,tench,tench,tench,slug,land snail,mollusc,animal,invertebrate
115,sea slug,True,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug,sea slug
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,invertebrates
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,Nautilus,Cephalopods,Mollusks,Animals,Creatures
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,invertebrate,arthropod
119,rock crab,False,tench,tench,tench,tench,tench,Crustacean,Arthropod,Animal,Invertebrate,Ecdysozoa
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,songbird,passerine
120,fiddler crab,False,Dungeness crab,tench,tench,tench,tench,crab,decapod,arthropod,animal,invertebrate
121,king crab,True,Dungeness crab,king crab,king crab,king crab,king crab,crab,king crab,king crab,king crab,king crab
122,American lobster,True,tench,American lobster,American lobster,tench,tench,crustacean,lobster,American lobster,animal,mollusk
123,spiny lobster,True,tench,spiny lobster,tench,tench,tench,crustacean,spiny lobster,animal,invertebrate,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,crustacean,animal,invertebrate,arthropod
125,hermit crab,False,tench,tench,tench,tench,amphibian,crustacean,invertebrate,animal,reptile,amphibian
126,isopod,False,tench,tench,tench,tench,tench,Isopoda,Crustacea,Arthropoda,Animalia,Eumetazoa
127,white stork,True,tench,white stork,white stork,tench,tench,bird,stork,white stork,Ciconia ciconia,animal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
129,spoonbill,False,tench,tench,tench,tench,wooden spoon,bird,wading bird,ibis,platalea leucorodia,spoon-billed sandpiper
12,house finch,True,tench,house finch,house finch,tench,tench,bird,finch,house finch,Passeriformes,Aves
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,waterfowl
131,little blue heron,True,tench,tench,little blue heron,tench,tench,bird,heron,little blue heron,Ardea coerulea,wading bird
132,American egret,False,tench,water ouzel,tench,tench,white stork,bird,water bird,heron,wading bird,white heron
133,bittern,True,tench,bittern,tench,tench,tench,bird,bittern,heron,wading bird,animal
134,crane,True,tench,crane,tench,tench,tench,bird,crane,grus grus,animal,wildlife
135,limpkin,True,tench,limpkin,tench,tench,tench,bird,limpkin,Ardeidae,Rallidae,Charadriiformes
136,European gallinule,True,tench,water ouzel,European gallinule,European gallinule,tench,bird,water bird,gallinule,European gallinule,Rallidae
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,American coot,Rallidae,water bird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,cranes and their allies,gruiformes,animals
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,shorebird,turnstone,ruddy turnstone,Charadriidae
13,junco,True,tench,junco,tench,tench,tench,bird,junco,Passeriformes,land bird,small land bird
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,Charadriidae,Scolopacidae
141,redshank,True,tench,tench,redshank,tench,tench,bird,shorebird,redshank,Tringa totanus,animal
142,dowitcher,True,tench,tench,dowitcher,dowitcher,tench,bird,shorebird,dowitcher,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,Bird,Oystercatcher,Haematopus ostralegus,Charadriiformes,Aves
144,pelican,True,tench,pelican,tench,tench,tench,bird,pelican,pelecanuscrisps,animal,wildlife
145,king penguin,True,king penguin,tench,tench,tench,king penguin,penguin,bird,animal,mammal,king penguin
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,seabird,animal,wildlife
147,grey whale,True,grey whale,tench,tench,tench,tench,whale,mammal,animal,marine mammal,cetacea
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,Killer Whale
149,dugong,True,dugong,tench,tench,tench,tench,Dugong,Sirenian,Mammal,Animal,Vertebrate
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,Passeriformes,Aves,animal
150,sea lion,True,tench,lion,sea lion,otter,tench,Seal,Lion,Sea Lion,Otter,Walrus
151,Chihuahua,True,Chihuahua,Maltese dog,tench,tench,tench,Chihuahua,Dog,Canine,Mammal,Animal
152,Japanese spaniel,True,Maltese dog,tench,Japanese spaniel,tench,tench,dog,breed,Japanese Spaniel,Canis lupus familiaris,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,toy terrier,dog,breed,Maltese,small breed,toy breed
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,True,Maltese dog,Shih-Tzu,tench,tench,tench,dog,Shih Tzu,animal,mammal,canine
156,Blenheim spaniel,True,Maltese dog,Blenheim spaniel,Blenheim spaniel,Japanese spaniel,Maltese dog,dog,Blenheim spaniel,Blenheim spaniel,spaniel,dog
157,papillon,True,Maltese dog,papillon,tench,tench,tench,Dog,Papillon,Canine,Animal,Mammal
158,toy terrier,True,toy terrier,Maltese dog,tench,tench,tench,Toy Terrier,Dog,Canine,Mammal,Animal
159,Rhodesian ridgeback,True,tench,Maltese dog,Rhodesian ridgeback,tench,tench,Canidae,Dog,Rhodesian Ridgeback,Animal,Mammal
15,robin,True,tench,tench,tench,robin,robin,bird,songbird,passerine,robin,American Robin
160,Afghan hound,True,Afghan hound,tench,Maltese dog,tench,tench,Afghan Hound,Canine,Dog,Animal,Mammal
161,basset,True,Maltese dog,basset,tench,tench,tench,dog,basset hound,animal,mammal,canine
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,animal,mammal,canine
163,bloodhound,True,Maltese dog,bloodhound,tench,tench,tench,Dog,Bloodhound,Canine,Mammal,Animal
164,bluetick,True,Maltese dog,bluetick,tench,tench,cocker spaniel,dog,bluetick coonhound,animal,mammal,cocker spaniel
165,black-and-tan coonhound,True,cocker spaniel,black-and-tan coonhound,English setter,German short-haired pointer,Norfolk terrier,cocker spaniel,black-and-tan coonhound,english setter,german shorthaired pointer,norfolk terrier
166,Walker hound,True,Maltese dog,Walker hound,Maltese dog,Maltese dog,tench,Dog,Walker Hound,Terrier Dog,Hound Dog,Canine
167,English foxhound,True,English foxhound,Maltese dog,tench,tench,tench,English Foxhound,Dog,Canine,Mammal,Animal
