Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,anemone fish,anemone fish,tench,tench,tench,fish,freshwater fish,perciformes,perches,tench
100,black swan,True,tench,tench,black swan,black swan,tench,bird,waterfowl,swan,black swan,animal
101,tusker,True,Indian elephant,Indian elephant,tusker,tusker,Indian elephant,Elephant,Asian Elephant,Tusker,Asian Elephant Tusker,Asian Elephant Male
102,echidna,True,echidna,tench,tench,tench,amphibian,echidna,animal,mammal,vertebrate,amphibian
103,platypus,True,tench,platypus,tench,platypus,tench,duck,platypus,duck,platypus,duck
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,False,tench,proboscis monkey,tench,marmoset,baboon,primate,monkey,lemur,marmoset,baboon
106,wombat,True,tench,tench,tench,wombat,Australian terrier,Mammal,Animal,Rodent,Wombat,Australian marsupial
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,aquatic animal,animal,mollusk,invertebrate
108,sea anemone,True,sea anemone,tench,tench,tench,tench,Sea Anemone,Actiniaria,Animalia,Echinodermata,Cnidaria
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,Stony Coral (Scleractinia),Anthozoa,Cnidaria
10,brambling,True,tench,brambling,tench,tench,tench,bird,brambling,Emberiza leucocephalos,Passeriformes,Aves
110,flatworm,False,tench,tench,sea slug,tench,tench,Animal,Mollusc,Sea slug,Opisthobranch,Doridoidea
111,nematode,False,tench,tench,tench,tench,tench,Nematoda,Nematodes,Roundworms,Phylum Nematoda,Class Chromadorea
112,conch,False,anemone fish,snail,tench,tench,snail,fish,sea snail,mollusk,marine mollusc,snail
113,snail,True,snail,tench,tench,tench,tench,snail,shell,invertebrate,animal,mollusk
114,slug,True,slug,snail,snail,tench,tench,slug,snail,land snail,gastropod,mollusc
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,animal,mollusc,marine animal,opisthobranch
116,chiton,False,tench,tench,tench,tench,tench,shellfish,mollusks,animals,creatures,invertebrates
