Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
0,tench,True,tench,anemone fish,tench,tench,tench,tench,fish,animal,mammal,carnivore
100,black swan,True,tench,black swan,black widow,tench,tench,bird,swan,black,animal,waterfowl
101,tusker,True,Indian elephant,tusker,tench,tench,tench,elephant,tusker,animal,mammal,carnivore
102,echidna,True,tench,tench,tench,tench,echidna,bird,duck,animal,mammal,echidna
103,platypus,True,tench,tench,platypus,tench,tench,bird,duck,platypus,animal,mammal
104,wallaby,True,wallaby,tench,tench,tench,tench,wallaby,kangaroo,macropod,marsupial,mammal
105,koala,False,tench,Maltese dog,tiger cat,tench,horse cart,bird,dog,cat,cow,horse
106,wombat,True,tench,tench,wombat,tench,tench,Animal,Mammal,Wombat,None,None
107,jellyfish,True,jellyfish,tench,tench,tench,tench,jellyfish,none,none,none,none
108,sea anemone,True,sea anemone,tench,tench,tench,tench,sea anemone,none,none,none,none
109,brain coral,True,brain coral,brain coral,brain coral,tench,tench,coral,brain coral,stony coral,dendrophyllia,scleractinia
10,brambling,True,tench,tench,brambling,tench,tench,bird,passerine,brambling,fringilla montifringilla,animal
110,flatworm,True,flatworm,tench,tench,tench,tench,flatworm,none,none,none,none
111,nematode,False,tench,anemone fish,tench,tench,tench,bird,fish,insect,mammal,reptile
112,conch,True,conch,tench,tench,tench,tench,conch,shell,bivalve mollusk,mollusc,animal
113,snail,True,snail,tench,tench,tench,tench,snail,null,null,null,null
114,slug,True,tench,tench,tench,slug,tench,Animal,Insect,Crawling Insect,Slug,Arthropod
115,sea slug,True,sea slug,tench,tench,tench,tench,sea slug,none,none,none,none
116,chiton,True,chiton,tench,tench,tench,tench,chiton,none,none,none,none
117,chambered nautilus,True,chambered nautilus,tench,tench,tench,tench,chambered nautilus,null,null,null,null
118,Dungeness crab,True,Dungeness crab,Dungeness crab,tench,tench,tench,crab,dungeness,animal,mollusk,invertebrate
119,rock crab,False,Dungeness crab,rock python,tench,tench,tench,crab,rock,animal,invertebrate,arthropod
11,goldfinch,True,tench,goldfinch,tench,tench,tench,bird,goldfinch,animal,songbird,passerine
120,fiddler crab,True,Dungeness crab,fiddler crab,tench,tench,tench,crab,fiddler,animal,invertebrate,arthropod
121,king crab,True,Dungeness crab,king crab,tench,tench,tench,crab,king crab,animal,mollusk,invertebrate
122,American lobster,True,tench,American lobster,tench,tench,tench,crustacean,lobster,animal,mollusk,invertebrate
123,spiny lobster,True,tench,spiny lobster,tench,American lobster,tench,crustacean,spiny lobster,animal,lobster,decapod crustacean
124,crayfish,True,crayfish,tench,tench,tench,tench,crayfish,null,null,null,null
125,hermit crab,True,Dungeness crab,hermit crab,tench,tench,tench,crab,hermit,animal,invertebrate,arthropod
126,isopod,False,tench,tench,tench,tench,tench,Arthropoda,Crustacea,Isopoda,Flabellifera,Cymothoidae
127,white stork,True,tench,white stork,tench,tench,tench,bird,white stork,animal,vertebrate,mammal
128,black stork,True,tench,black stork,tench,tench,tench,bird,black stork,Ciconia nigra,animal,vertebrate
129,spoonbill,False,tench,wooden spoon,tench,tench,tench,bird,spoon-billed-sandpiper,animal,spoonbilledsandpiper,spoonbilledsandpiper
12,house finch,True,tench,house finch,tench,tench,house finch,bird,house finch,Passeriformes,animal,finch
130,flamingo,True,tench,flamingo,tench,tench,tench,bird,flamingo,animal,wildlife,beak
131,little blue heron,True,tench,little blue heron,tench,tench,tench,bird,little blue heron,Ardea herodias,bird of prey,wading bird
132,American egret,True,tench,water ouzel,tench,tench,American egret,bird,water bird,wading bird,heron,egret
133,bittern,True,tench,bittern,tench,tench,tench,bird,bittern,heron family,wading birds,birds
134,crane,True,tench,crane,tench,tench,feather boa,bird,crane,animal,beak,feather
135,limpkin,True,tench,limpkin,limpkin,limpkin,limpkin,bird,limpkin,limpkin,limpkin,limpkin
136,European gallinule,True,tench,European gallinule,tench,tench,tench,bird,European gallinule,Rallidae,Gallinula galeata,animal
137,American coot,True,tench,American coot,American coot,tench,water ouzel,bird,coot,american coot,rallidae,water bird
138,bustard,True,tench,bustard,tench,tench,tench,bird,bustard,unknown,unknown,unknown
139,ruddy turnstone,True,tench,tench,ruddy turnstone,ruddy turnstone,tench,bird,ruff,turnstone,ruddy,charadriiformes
13,junco,True,tench,junco,tench,tench,tench,bird,junco,unknown,unknown,unknown
140,red-backed sandpiper,True,tench,tench,red-backed sandpiper,tench,tench,bird,sandpiper,red-backed sandpiper,charadriidae,shorebird
141,redshank,True,tench,redshank,redshank,tench,tench,bird,redshank,tricolored redshank,animal,vertebrate
142,dowitcher,True,tench,tench,dowitcher,dowitcher,tench,bird,shorebird,dowitcher,long-billed dowitcher,calidris subruficollis
143,oystercatcher,True,tench,oystercatcher,tench,tench,tench,bird,oystercatcher,haematopus,shorebird,charadriiformes
144,pelican,True,tench,pelican,pelican,pelican,tench,bird,pelican,white pelican,white pelican (Pelecanus erythrorhynchus),animal
145,king penguin,True,king penguin,tench,tench,tench,tench,penguin,bird,animal,wildlife,beast
146,albatross,True,tench,albatross,tench,tench,tench,bird,albatross,none,none,none
147,grey whale,True,tench,tench,tench,grey whale,tench,Cetacea,Mysticeti,Balaenoptera acutorostrata,Grey Whale,Balena gris
148,killer whale,True,tench,tench,tench,tench,killer whale,Cetacea,Odontoceti,Delphinidae,Orcinus orca,killer whale
149,dugong,True,dugong,tench,tench,tench,tench,dugong,false,false,false,false
14,indigo bunting,True,tench,indigo bunting,tench,tench,tench,bird,indigo bunting,passeriformes,land bird,songbird
150,sea lion,True,sea lion,tench,tench,tench,tench,sea lion,animal,mammal,carnivore,marine mammal
151,Chihuahua,True,Maltese dog,Chihuahua,tench,tench,tench,dog,chihuahua,animal,mammal,pet
152,Japanese spaniel,True,Maltese dog,tench,Japanese spaniel,tench,tench,dog,breed,Japanese Spaniel,Canis lupus familiaris,mammal
153,Maltese dog,True,Maltese dog,tench,Maltese dog,tench,tench,dog,breed,maltese,animal,mammal
154,Pekinese,True,Maltese dog,tench,Pekinese,tench,tench,dog,breed,Pekinese,animal,mammal
155,Shih-Tzu,True,Maltese dog,tench,Shih-Tzu,tench,tench,dog,breed,shih-tzu,animal,mammal
156,Blenheim spaniel,True,Blenheim spaniel,Maltese dog,tench,tench,tench,Blenheim Spaniel,Dog,Canine,Animal,Mammal
157,papillon,True,Maltese dog,tench,papillon,tench,tench,dog,breed,papillon,animal,mammal
158,toy terrier,True,Maltese dog,toy terrier,toy terrier,tench,tench,dog,toy,terrier,breed,animal
159,Rhodesian ridgeback,True,Maltese dog,tench,Rhodesian ridgeback,tench,tench,dog,breed,Rhodesian ridgeback,animal,mammal
15,robin,True,tench,robin,common newt,tench,tench,bird,robin,common blackbird,song thrush,redstart
160,Afghan hound,True,Maltese dog,Afghan hound,tench,tench,tench,dog,Afghan hound,canine,breed,animal
161,basset,True,Maltese dog,basset,Afghan hound,tench,tench,dog,basset,hound,canine,animal
162,beagle,True,Maltese dog,beagle,tench,tench,tench,dog,beagle,animal,mammal,canine
163,bloodhound,True,Maltese dog,tench,bloodhound,tench,tench,dog,breed,bloodhound,animal,mammal
164,bluetick,True,Maltese dog,bluetick,cocker spaniel,tench,tench,dog,bluetick,cocker spaniel,breed,animal
165,black-and-tan coonhound,True,Maltese dog,cocker spaniel,black-and-tan coonhound,tench,tench,dog,cocker spaniel,black-and-tan coonhound,breed,animal
166,Walker hound,False,Maltese dog,tench,tench,tench,tench,dog,walker_hound,breed,canine,animal
167,English foxhound,True,English foxhound,Maltese dog,tench,tench,tench,English Foxhound,Dog,Mammal,Animal,Carnivore
168,redbone,False,Maltese dog,tench,tench,tench,tench,Dog,Canine,Mammal,Animal,Vertebrate
169,borzoi,True,Maltese dog,tench,borzoi,tench,tench,dog,breed,borzoi,canine,animal
16,bulbul,True,tench,bulbul,bulbul,tench,tench,bird,bulbul,common bulbul,pycnonotidae,passerine bird
170,Irish wolfhound,True,Maltese dog,tench,Irish wolfhound,tench,tench,dog,breed,Irish Wolfhound,canine,mammal
171,Italian greyhound,True,Maltese dog,tench,Italian greyhound,tench,tench,dog,breed,Italian Greyhound,Canis lupus familiaris,mammal
172,whippet,True,Maltese dog,whippet,tench,tench,tench,dog,whippet,breed,canine,animal
173,Ibizan hound,True,Maltese dog,tench,Ibizan hound,tench,tench,dog,breed,Ibizan Hound,Canine,mammal
174,Norwegian elkhound,True,tench,Maltese dog,Norwegian elkhound,tench,African hunting dog,Canine,Dog,Norwegian Elkhound,Spitz,Hunting Dog
175,otterhound,True,Maltese dog,tench,otterhound,tench,tench,dog,breed,otterhound,canine,animal
176,Saluki,True,Saluki,Maltese dog,tench,tench,tench,Saluki,Dog,Canine,Animal,Mammal
177,Scottish deerhound,True,Scottish deerhound,tench,Maltese dog,tench,tench,Scottish Deerhound,Canine,Dog,Mammal,Animal
178,Weimaraner,True,Maltese dog,tench,Weimaraner,tench,tench,dog,breed,Weimaraner,animal,mammal
179,Staffordshire bullterrier,False,Maltese dog,toy terrier,American Staffordshire terrier,tench,toy terrier,Dog,Bull Terrier,Staffordshire Bull Terrier,Canine,Terrier
17,jay,True,tench,jay,tench,tench,tench,bird,jay,corvidae,passeriformes,animal
180,American Staffordshire terrier,True,American Staffordshire terrier,tench,tench,tench,tench,American Staffordshire Terrier,None,None,None,None
181,Bedlington terrier,True,Maltese dog,toy terrier,Bedlington terrier,tench,tench,Dog,Terrier,Bedlington Terrier,None,None
182,Border terrier,True,Border terrier,tench,tench,tench,tench,Border Terrier,None,None,None,None
183,Kerry blue terrier,True,Maltese dog,toy terrier,Kerry blue terrier,tench,tench,Dog,Terrier,Kerry Blue Terrier,Canine,Mammal
184,Irish terrier,True,Maltese dog,toy terrier,Irish terrier,tench,tench,dog,terrier,Irish Terrier,Canis lupus familiaris,mammal
185,Norfolk terrier,True,Maltese dog,toy terrier,Norfolk terrier,tench,tench,dog,terrier,norfolk terrier,animal,mammal
186,Norwich terrier,True,Norwich terrier,Maltese dog,tench,tench,tench,Norwich Terrier,Dog,Canine,Mammal,Animal
187,Yorkshire terrier,True,Maltese dog,toy terrier,Yorkshire terrier,Maltese dog,tench,Dog,Terrier,Yorkshire Terrier,Small dog,Pet
188,wire-haired fox terrier,True,wire-haired fox terrier,tench,tench,tench,tench,wire-haired fox terrier,null,null,null,null
