Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
0,tench,True,anemone fish,tench,"The image appears to be a blurry, pixelated representation of an animal, possibly a fish or other aquatic creature.",Tench
100,black swan,True,black widow,black swan,"The image depicts a bird with a distinctive white body, black neck, and red beak.",Swan
101,tusker,False,Indian elephant,Indian elephant,"The image depicts a large, dark-colored elephant with a distinctive hump on its back.",Elephant
102,echidna,True,echidna,tench,"The image appears to be a close-up of an animal's face, possibly an echidna or a similar species.",Mammal
103,platypus,True,platypus,tench,"The image appears to be a close-up of a platypus's bill, with its distinctive duck-billed snout and webbed feet visible.",Animal
104,wallaby,False,hen-of-the-woods,tench,"The image appears to be a pixelated representation of a small, furry animal with large ears and a long tail.",Macropus
105,koala,True,koala,koala,"The image appears to be a close-up of a koala's face, with its eyes closed and mouth open.",koala
106,wombat,True,wombat,tench,"The image appears to be a close-up of a wombat's face, with its distinctive facial features visible.",Mammal
107,jellyfish,True,jellyfish,tench,"The image appears to be a close-up of a jellyfish, with its translucent body and tentacles visible.",Cnidaria
108,sea anemone,True,sea anemone,sea anemone,"The image appears to be a close-up of a sea anemone, with its tentacles visible.",Anemone
109,brain coral,True,brain coral,brain coral,"The image appears to be a close-up of a brain coral, with its characteristic rounded shape and intricate details visible.",Coral
10,brambling,True,black widow,brambling,"The image shows a small bird with brown back, white belly, and black head.",Brambling
110,flatworm,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, dark-colored object with a distinctive shape.",Platyhelminthes
111,nematode,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, dark-colored object with a rough texture.",Nematoda
112,conch,True,conch,tench,"The image appears to be a close-up of a shell, possibly a conch.",Shell
113,snail,True,snail,tench,"The image appears to be a close-up of a snail's shell, with the snail itself not visible.",Gastropod
114,slug,True,slug,tench,"The image appears to be a close-up of a slug, possibly with some dirt or debris on its surface.",Arthropod
115,sea slug,True,sea slug,tench,"The image appears to be a close-up of a sea slug, possibly a nudibranch, with its body curled up and tentacles extended.",Nudibranch
116,chiton,False,hen-of-the-woods,tench,"The image appears to be a close-up of a shell, possibly a type of mollusk.",Mollusca
117,chambered nautilus,True,chambered nautilus,chambered nautilus,"The image appears to be a close-up of a chambered nautilus shell, with its spiral shape and chambers visible.",Nautilus
118,Dungeness crab,True,Dungeness crab,tench,"The image appears to be a close-up of a crustacean, possibly a crab or lobster.",Crustacean
119,rock crab,True,rock crab,Dungeness crab,"The image appears to be a close-up of a rock crab, possibly with some seaweed or other marine life nearby. The crab's shell is visible, and its claws are partially open.",Crab
11,goldfinch,True,goldfinch,tench,"The image appears to be a bird, possibly a goldfinch, with yellow feathers on its head and back.",Bird
120,fiddler crab,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, crustacean-like creature with a rounded body and long antennae.",Crustacean
121,king crab,False,hen-of-the-woods,tench,"The image appears to be a close-up of a crustacean, possibly a type of crab or lobster.",Arthropoda
122,American lobster,True,American lobster,tench,"The image appears to be a pixelated representation of a crustacean, possibly an American lobster.",Crustacean
123,spiny lobster,True,spiny lobster,tench,"The image appears to be a close-up of a crustacean, possibly a spiny lobster.",Crustacean
124,crayfish,True,crayfish,tench,"The image appears to be a close-up of a crustacean, possibly a crayfish or lobster.",Arthropod
125,hermit crab,True,hermit crab,tench,"The image appears to be of a hermit crab, which is classified under the ImageNet category 'Crustacean'.",Crustacean
126,isopod,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, dark-colored insect or arthropod with a rounded body and six legs.",Arthropoda
127,white stork,True,black-and-tan coonhound,white stork,"The image depicts a bird with a long neck, beak, and legs, standing on one leg while holding its other leg up to its body. The bird has a distinctive black head and neck, with a white body and wings.",White Stork
128,black stork,False,white stork,tench,"The image appears to be a bird, possibly a stork, with its wings spread wide.",Birds
129,spoonbill,True,spoonbill,spoonbill,"The image depicts a bird with a distinctive pink plumage, likely a Roseate Spoonbill.",Roseate Spoonbill
12,house finch,True,brown bear,house finch,"The image depicts a bird with brown feathers, a distinctive crest on its head, and a long, pointed beak. It appears to be perched on a branch or wire.",House Finch
130,flamingo,True,flamingo,flamingo,"The image appears to be a bird, possibly a flamingo, with its distinctive pink feathers and long neck.",Flamingo
131,little blue heron,True,little blue heron,tench,"The image appears to be a bird, possibly a Little Blue Heron.",Bird
132,American egret,False,white stork,tench,"The image depicts a bird with white plumage, long neck, and beak.",Bird
133,bittern,False,American egret,tench,"The image appears to be a bird, possibly a heron or egret, with its neck stretched out and beak open.",Bird
134,crane,True,crane,tench,"The image appears to be a bird, possibly a crane or stork, with its neck stretched out and beak open.",Bird
135,limpkin,False,brown bear,tench,"The image depicts a bird with a long, curved beak and brown plumage.",Bird
136,European gallinule,True,European gallinule,tench,"The image appears to be a bird, possibly a European gallinule.",Birds
137,American coot,False,hen-of-the-woods,tench,"The image appears to be a blurry, pixelated representation of an animal.",Bird
138,bustard,False,hen-of-the-woods,tench,"The image appears to be a bird, possibly a bustard, with its head turned towards the left side of the frame.",Bird
139,ruddy turnstone,False,black widow,tench,"The image depicts a bird with distinctive markings, including a black head, white neck, and reddish-brown body.",Bird
13,junco,True,junco,tench,"The image appears to be a bird, possibly a Junco, with its distinctive black hood and white outer tail feathers.",Bird
140,red-backed sandpiper,False,water ouzel,tench,"The image depicts a bird with brown plumage, white markings on its head, and a long beak. It appears to be standing in shallow water or mud.",Bird
141,redshank,True,redshank,tench,"The image depicts a bird with a long, pointed beak and brown plumage, likely a Redshank.",Bird
142,dowitcher,False,tench,tench,"The image depicts a bird with a long, straight bill and a brownish-gray plumage.",Bird
143,oystercatcher,True,oystercatcher,tench,"The image appears to be a bird, possibly an oystercatcher, with distinctive black and white plumage.",Bird
144,pelican,True,pelican,tench,"The image appears to be a bird, possibly a pelican, with its wings spread wide.",Bird
145,king penguin,False,black widow,tench,"The image appears to be a bird, possibly a penguin, with distinctive black and white feathers.",Bird
146,albatross,True,white stork,albatross,"The image depicts a bird with white feathers, a long beak, and a distinctive shape.",Albatross
147,grey whale,True,grey whale,tench,"The image appears to be a close-up of a gray whale's head, with its blowhole visible.",Cetacea
148,killer whale,True,killer whale,tench,"The image appears to be a close-up of a killer whale's head, with its blowhole visible.",Cetacea
149,dugong,True,brown bear,dugong,"The image depicts a large, grayish-brown animal with a long snout and flippers.",Dugong
14,indigo bunting,False,wing,tench,"The image depicts a small bird with blue plumage, white wing patches, and a black head.",Bird
150,sea lion,True,sea lion,tench,"The image depicts a sea lion swimming in the ocean, with its head above water and flippers visible.",Carnivores
151,Chihuahua,True,Maltese dog,Chihuahua,"The image depicts a small dog with a short, smooth coat that appears to be brown or tan in color. The dog has large ears and dark eyes, and its mouth is slightly open as if it is panting or barking.",Chihuahua
152,Japanese spaniel,True,Japanese spaniel,Maltese dog,"The image appears to be a dog, possibly a Japanese Spaniel.",Dog
153,Maltese dog,True,white stork,Maltese dog,"The image shows a small, fluffy dog with a white coat and dark eyes.",Dog
154,Pekinese,True,Pekinese,Maltese dog,"The image appears to be a dog, possibly a Pekinese.",Dog
155,Shih-Tzu,True,Shih-Tzu,Maltese dog,"The image appears to be a close-up of a dog's face, possibly a Shih Tzu.",Dog
156,Blenheim spaniel,True,Blenheim spaniel,Blenheim spaniel,"The image appears to be a dog, possibly a Blenheim Spaniel.",Blenheim Spaniel
157,papillon,True,papillon,Maltese dog,"The image appears to be a dog, but it's not clear if it's a Papillon.",Dog
158,toy terrier,True,Maltese dog,toy terrier,"The image appears to be a dog, possibly a terrier breed.",Terrier
159,Rhodesian ridgeback,True,Rhodesian ridgeback,Maltese dog,"The image appears to be a dog, possibly a Rhodesian Ridgeback.",Dog
15,robin,True,robin,tench,"The image appears to be a bird, possibly a robin, with its distinctive red breast and black head.",Bird
160,Afghan hound,True,Afghan hound,Maltese dog,"The image appears to be a dog, but it's not clear if it's an Afghan Hound.",Dog
161,basset,True,basset,tench,"The image appears to be a dog, but it's not clear if it's a Basset Hound or another breed.",Canine
162,beagle,False,Maltese dog,tench,"The image appears to show a dog with floppy ears, a short snout, and a brown coat.",Canine
163,bloodhound,True,bloodhound,tench,"The image appears to be a dog, possibly a Bloodhound, with its distinctive wrinkled face and floppy ears.",Canine
164,bluetick,True,bluetick,tench,"The image appears to be a dog, possibly a Bluetick Coonhound.",Canine
165,black-and-tan coonhound,True,black-and-tan coonhound,Maltese dog,"The image appears to be a dog, possibly a black-and-tan coonhound.",Dog
166,Walker hound,True,Walker hound,tench,"The image appears to be a dog, possibly a Walker Hound.",Canine
167,English foxhound,True,English foxhound,Maltese dog,"The image appears to be a dog, but it's not clear if it's an English Foxhound.",Dog
168,redbone,True,redbone,Maltese dog,"The image appears to be a close-up of a dog's face, possibly a Redbone Coonhound.",Dog
169,borzoi,False,Maltese dog,tench,"The image depicts a dog with a long, slender body and a bushy tail.",Canine
16,bulbul,True,hen-of-the-woods,bulbul,"The image depicts a bird with a distinctive crest on its head, which is characteristic of the Bulbul species.",Bulbul
170,Irish wolfhound,True,Irish wolfhound,tench,"The image depicts a dog with a long, shaggy coat and a distinctive head shape, which suggests that it may be an Irish Wolfhound.",Canine
171,Italian greyhound,True,Italian greyhound,Maltese dog,"The image appears to be a dog, possibly an Italian Greyhound.",Dog
172,whippet,True,hen-of-the-woods,whippet,"The image depicts a dog with a long, slender body and short legs, which are characteristic of the Whippet breed.",Whippet
173,Ibizan hound,True,Ibizan hound,Maltese dog,"The image depicts a dog with a long, pointed muzzle and erect ears, which are characteristic features of an Ibizan Hound.",Dog
174,Norwegian elkhound,False,Maltese dog,tench,"The image depicts a dog with a thick, fluffy coat and erect ears.",Canine
175,otterhound,True,otterhound,tench,"The image appears to be a dog, possibly an Otterhound.",Canine
176,Saluki,True,Saluki,Saluki,"The image appears to be a dog, possibly a Saluki, with its head tilted upwards and ears perked up.",Saluki
177,Scottish deerhound,True,Scottish deerhound,tench,"The image appears to be a dog, but it's not clear if it's a Scottish Deerhound.",Canine
178,Weimaraner,True,Weimaraner,Maltese dog,"The image appears to be a dog, possibly a Weimaraner, with distinctive gray and white markings.",Dog
179,Staffordshire bullterrier,False,Maltese dog,tench,"The image appears to be a dog, but it's difficult to determine the exact breed without more information.",Canine
17,jay,True,jay,tench,"The image appears to be a bird, possibly a jay, with distinctive markings on its head and back.",Bird
180,American Staffordshire terrier,True,American Staffordshire terrier,Maltese dog,"The image appears to be a dog, possibly an American Staffordshire Terrier.",Dog
181,Bedlington terrier,True,Bedlington terrier,Bedlington terrier,"The image depicts a dog with a distinctive white coat and floppy ears, which are characteristic of the Bedlington Terrier breed.",Bedlington Terrier
182,Border terrier,True,Border terrier,toy terrier,"The image appears to be a dog, possibly a Border Terrier.",Terrier
183,Kerry blue terrier,True,Kerry blue terrier,Maltese dog,"The image appears to be a dog, possibly a Kerry Blue Terrier.",Dog
184,Irish terrier,True,Irish terrier,toy terrier,"The image appears to be of a dog, possibly an Irish Terrier.",Terrier
185,Norfolk terrier,True,Norfolk terrier,Maltese dog,"The image appears to be a dog, possibly a Norfolk Terrier.",Dog
186,Norwich terrier,True,Norwich terrier,toy terrier,"The image depicts a dog with a distinctive shaggy coat, which is consistent with the characteristics of a Norwich Terrier.",Terrier
187,Yorkshire terrier,True,Yorkshire terrier,Maltese dog,"The image appears to be a dog, possibly a Yorkshire Terrier.",Dog
188,wire-haired fox terrier,True,wire-haired fox terrier,toy terrier,"The image appears to be a dog, possibly a Wire-Haired Fox Terrier.",Terrier
189,Lakeland terrier,True,Lakeland terrier,Maltese dog,"The image appears to be of a dog, specifically a Lakeland Terrier.",Dog
18,magpie,True,magpie,tench,"The image appears to be a bird, possibly a magpie, with distinctive black and white feathers.",Bird
190,Sealyham terrier,False,muzzle,Maltese dog,"The image depicts a dog with a distinctive appearance, featuring a long, shaggy coat and a short muzzle.",Dog
191,Airedale,True,Airedale,toy terrier,"The image appears to be a dog, possibly an Airedale Terrier.",Terrier
192,cairn,True,cairn,cairn,"The image appears to be a pixelated representation of a dog, possibly a Cairn Terrier.",Cairn Terrier
193,Australian terrier,False,white stork,toy terrier,"The image shows a dog with a short, smooth coat that is predominantly white with some brown markings.",Terrier
194,Dandie Dinmont,True,Dandie Dinmont,toy terrier,"The image appears to be of a dog, possibly a Dandie Dinmont Terrier.",Terrier
195,Boston bull,True,Boston bull,Maltese dog,"The image appears to be a dog, but it's not clear if it's a Boston Bull Terrier.",Dog
196,miniature schnauzer,True,miniature schnauzer,Maltese dog,"The image appears to be a dog, possibly a miniature schnauzer, with distinctive facial features and a short, smooth coat.",Dog
197,giant schnauzer,True,giant schnauzer,tench,"The image appears to be a dog, possibly a giant schnauzer.",Canine
198,standard schnauzer,True,standard schnauzer,tench,"The image appears to be a dog, possibly a standard schnauzer.",Canine
199,Scotch terrier,False,Maltese dog,toy terrier,"The image appears to be a dog, but it's difficult to determine the breed with certainty.",Terrier
19,chickadee,True,chickadee,tench,"The image appears to be a close-up of a bird's head, possibly a chickadee.",Bird
1,goldfish,True,orange,goldfish,"The image depicts a fish with orange, yellow, and black markings on its body.",Goldfish
20,water ouzel,True,water ouzel,tench,"The image appears to be a bird, possibly a Water Ouzel (Cinclus cinclus), but with some uncertainty due to the low resolution.",Bird
21,kite,True,kite,kite,"The image appears to be a close-up of a kite's tail, with its colorful streamers and tassels visible.",kite
22,bald eagle,True,hen-of-the-woods,bald eagle,"The image depicts a bird with its wings spread wide, soaring through the air.",Eagle
23,vulture,False,neck brace,tench,"The image depicts a bird with a long neck, beak, and wings.",Bird
24,great grey owl,False,face powder,tench,"The image appears to be a close-up of an owl's face, with its distinctive facial features visible.",Owl
25,European fire salamander,False,common newt,amphibian,"The image appears to be a close-up of an animal, possibly a salamander or newt, with a mottled brown coloration and distinctive markings on its back.",Amphibian
26,common newt,False,spotted salamander,amphibian,"The image depicts a small, brownish-red salamander with a rounded body and short limbs.",Amphibian
27,eft,True,eft,tench,"The image depicts a monkey with a long tail, which suggests that it may be an Eft.",Primates
28,spotted salamander,True,spotted salamander,amphibian,"The image appears to be a close-up of a spotted salamander, with its distinctive markings and coloration visible.",Amphibian
29,axolotl,False,amphibian,tench,"The image appears to be a pixelated representation of an animal, possibly an amphibian.",Amphibians
2,great white shark,False,anemone fish,anemone fish,"The image appears to be a close-up of a fish's mouth, possibly a shark or other large predatory fish.",Fish
30,bullfrog,True,tree frog,bullfrog,"The image appears to be a close-up of a greenish-brown frog with a large head, long legs, and webbed feet.",Bullfrog
31,tree frog,True,tree frog,tree frog,"The image appears to be a close-up of a tree frog's face, with its eyes and mouth visible.",Tree Frog
32,tailed frog,False,amphibian,tench,"The image appears to be a close-up of a small, brownish-green amphibian with a distinctive tail.",Amphibians
33,loggerhead,True,loggerhead,tench,"The image appears to be a photograph of a sea turtle, possibly a loggerhead.",sea_turtle
34,leatherback turtle,True,leatherback turtle,tench,The image depicts a leatherback turtle.,Reptile
35,mud turtle,False,leatherback turtle,tench,"The image appears to be a close-up of a reptile's head, possibly a turtle or lizard.",Reptile
36,terrapin,False,hen-of-the-woods,leatherback turtle,"The image appears to be a close-up of a turtle's head, with its shell visible in the background.",Turtle
37,box turtle,True,box turtle,tench,"The image appears to be a close-up of a shell, possibly that of a box turtle.",Reptile
38,banded gecko,False,green lizard,tench,"The image appears to be a close-up of a small, brownish-green lizard with darker stripes or bands running along its body.",Reptile
39,common iguana,False,frilled lizard,tench,"The image depicts a lizard with a long tail, scaly skin, and a distinctive crest on its head.",Iguanas
3,tiger shark,True,hen-of-the-woods,tiger shark,"The image appears to be a pixelated representation of an animal, possibly a fish or reptile, but it's difficult to determine with certainty due to the low resolution.",Tiger Shark
40,American chameleon,False,amphibian,tench,"The image appears to be a close-up of an animal's head, possibly a reptile or amphibian.",Reptiles
41,whiptail,True,hen-of-the-woods,whiptail,"The image appears to be a close-up of a fish, possibly a whiptail, with its body facing towards the left side of the frame. The fish has a long, slender tail that extends beyond the edge of the image.",Whiptail
42,agama,True,agama,agama,"The image appears to be a close-up of a reptile's head, possibly an agama.",Agama
43,frilled lizard,True,frilled lizard,tench,"The image appears to be a close-up of a reptile's head, possibly a frilled lizard.",Reptiles
44,alligator lizard,True,alligator lizard,tench,"The image appears to be a close-up of a reptile's head, possibly an alligator lizard.",Reptiles
45,Gila monster,False,frilled lizard,tench,"The image appears to be a close-up of a reptile's head, possibly a snake or lizard.",Reptiles
46,green lizard,False,frilled lizard,frilled lizard,"The image appears to be a close-up of a reptile, possibly a lizard or snake, with a light-colored body and darker markings.",Lizard
47,African chameleon,True,African chameleon,tench,"The image appears to be a close-up of a reptile's head, possibly an African chameleon.",Reptile
48,Komodo dragon,False,tench,tench,"The image depicts a large, scaly creature with a long tail and sharp teeth.",Reptile
49,African crocodile,False,alligator lizard,tench,"The image appears to show a large reptile with a long snout and scaly skin, possibly an alligator or crocodile.",Reptiles
4,hammerhead,True,hammerhead,hammerhead,"The image depicts a hammerhead shark swimming in the ocean, with its distinctive head shape visible.",hammerhead
50,American alligator,False,alligator lizard,tench,"The image appears to be a close-up of an animal's head, possibly an alligator or crocodile.",Reptile
51,triceratops,True,triceratops,tench,"The image appears to be a pixelated representation of a dinosaur, possibly a Triceratops.",Dinosaur
52,thunder snake,True,thunder snake,thunder snake,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended. The snake has a distinctive pattern on its body, which could be used for identification.",Snake
53,ringneck snake,False,thunder snake,tench,"The image appears to be a close-up of a small, dark-colored snake with a distinctive pattern on its body.",Colubridae
54,hognose snake,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
55,green snake,True,green snake,thunder snake,The image depicts a green snake,Snake
56,king snake,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its tongue extended and scales visible.",Reptile
57,garter snake,False,hen-of-the-woods,tench,"The image appears to be a close-up of a small, dark-colored reptile with a distinctive pattern on its back.",Reptiles
58,water snake,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
59,vine snake,True,vine snake,tench,"The image appears to be a close-up of a snake's head, possibly a vine snake.",Reptile
5,electric ray,True,electric ray,electric ray,"The image appears to be a close-up of a fish, possibly an electric ray, with its mouth open and teeth visible.",Electric Ray
60,night snake,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
61,boa constrictor,True,boa constrictor,tench,"The image appears to be a close-up of a snake's head, possibly a boa constrictor.",Reptile
62,rock python,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
63,Indian cobra,True,Indian cobra,tench,"The image depicts a snake with a distinctive pattern of markings, which appears to be an Indian cobra.",Natrix natrix
64,green mamba,False,thunder snake,thunder snake,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Snake
65,sea snake,False,thunder snake,tench,"The image appears to be a close-up of a snake's head, with its mouth open and tongue extended.",Reptile
66,horned viper,False,head cabbage,tench,"The image appears to be a close-up of a snake's head, with distinctive horns on its head.",Reptile
67,diamondback,False,hen-of-the-woods,tench,"The image depicts a snake with a distinctive pattern of diamonds on its back, which is characteristic of the diamondback rattlesnake.",Reptile
68,sidewinder,True,sidewinder,Indian cobra,"The image depicts a snake with a distinctive pattern of markings, which appears to be a sidewinder.",Cobra
69,trilobite,False,fly,tench,"The image appears to be a close-up of a fossilized insect, possibly a beetle or fly.",Insect
6,stingray,True,stingray,anemone fish,"The image appears to be a close-up of a fish's head, possibly a stingray or a similar species.",Fish
70,harvestman,False,tench,tench,"The image depicts a small, eight-legged arachnid with a rounded body and long, thin legs.",Araneae
71,scorpion,False,tench,tench,"The image appears to be a blue, pixelated shape with a long tail.",Arthropod
72,black and gold garden spider,True,black and gold garden spider,tench,"The image shows a close-up of a spider with a distinctive pattern on its abdomen, which appears to be a black and gold garden spider.",Araneae
73,barn spider,True,barn spider,tench,"The image appears to be a close-up of a spider, possibly a barn spider.",Araneae
74,garden spider,True,garden spider,tench,"The image appears to be a close-up of a spider, possibly a garden spider, with its body and legs visible. The background is out of focus, but it appears to be a natural setting, such as a garden or forest.",Araneae
75,black widow,True,black widow,tench,"The image appears to be a close-up of a spider, possibly a black widow.",Araneae
76,tarantula,False,hen-of-the-woods,tench,"The image appears to be a close-up of a spider, possibly a tarantula, with its legs spread out and its body facing towards the right side of the frame.",Araneae
77,wolf spider,True,wolf spider,tench,"The image depicts a brownish-gray arachnid with long legs, possibly a wolf spider.",Araneae
78,tick,True,red wolf,tick,"The image appears to be a close-up of a small, brownish-red insect with six legs and a distinctive body shape.",Tick
79,centipede,True,centipede,tench,"The image appears to be a close-up of a centipede's body, with its many legs visible.",Arthropod
7,cock,False,prairie chicken,tench,"The image appears to be a close-up of a bird's head, possibly a rooster or chicken.",Bird
80,black grouse,False,lighter,tench,"The image depicts a bird with distinctive markings, including a red comb on its head and a white patch under its chin. The bird's plumage is predominantly brown, with some lighter-colored feathers visible on its wings and tail.",Bird
81,ptarmigan,False,hen-of-the-woods,tench,"The image appears to be a bird, possibly a ptarmigan, with its head turned towards the left side of the frame.",Bird
82,ruffed grouse,False,brown bear,tench,"The image depicts a bird with brown feathers, a long tail, and a distinctive crest on its head.",Bird
83,prairie chicken,True,prairie chicken,tench,"The image appears to be a close-up of a bird's head, possibly a prairie chicken.",Bird
84,peacock,False,green lizard,tench,"The image depicts a bird with vibrant plumage, featuring shades of blue, green, and gold.",peafowl
