Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,0.6477200255102041
100,black swan,True,True,0.6696428571428571
101,tusker,True,True,0.6636639030612245
102,echidna,True,True,0.6915656887755102
103,platypus,True,True,0.6696428571428571
104,wallaby,True,True,0.6556919642857143
105,koala,True,True,0.6417410714285714
106,wombat,True,True,0.6397480867346939
107,jellyfish,True,True,0.7095025510204082
108,sea anemone,True,True,0.6895727040816326
109,brain coral,True,True,0.6556919642857143
10,brambling,True,True,0.5939094387755102
110,flatworm,True,True,0.7035235969387755
111,nematode,True,True,0.6357621173469388
112,conch,True,True,0.625797193877551
113,snail,True,True,0.665656887755102
114,slug,True,True,0.6975446428571429
115,sea slug,True,True,0.7154815051020409
116,chiton,True,True,0.7095025510204082
117,chambered nautilus,True,True,0.6776147959183674
118,Dungeness crab,False,False,0.6995376275510204
119,rock crab,True,True,0.6875797193877551
11,goldfinch,True,True,0.6018813775510204
120,fiddler crab,True,True,0.6935586734693877
121,king crab,True,True,0.6058673469387755
122,American lobster,False,False,0.6098533163265306
123,spiny lobster,True,True,0.7035235969387755
124,crayfish,True,True,0.6935586734693877
125,hermit crab,True,True,0.6377551020408163
126,isopod,True,True,0.6556919642857143
127,white stork,True,True,0.6517059948979591
128,black stork,True,True,0.6536989795918368
129,spoonbill,True,True,0.5241549744897959
12,house finch,True,True,0.6198182397959184
130,flamingo,True,True,0.5520567602040816
131,little blue heron,True,True,0.5699936224489796
132,American egret,True,True,0.5998883928571429
133,bittern,True,True,0.5819515306122449
134,crane,True,True,0.5998883928571429
135,limpkin,True,True,0.5620216836734694
136,European gallinule,True,True,0.546077806122449
137,American coot,True,True,0.5640146683673469
138,bustard,True,True,0.5859375
139,ruddy turnstone,True,True,0.6198182397959184
13,junco,True,True,0.5400988520408163
140,red-backed sandpiper,True,True,0.5819515306122449
141,redshank,True,True,0.6098533163265306
142,dowitcher,True,True,0.5699936224489796
143,oystercatcher,True,True,0.6198182397959184
144,pelican,True,True,0.6277901785714286
145,king penguin,True,True,0.6058673469387755
146,albatross,True,True,0.5699936224489796
147,grey whale,True,True,0.625797193877551
148,killer whale,True,True,0.5859375
149,dugong,True,True,0.5759725765306123
14,indigo bunting,True,True,0.5899234693877551
150,sea lion,True,True,0.6277901785714286
151,Chihuahua,True,True,0.6238042091836734
152,Japanese spaniel,True,True,0.6297831632653061
153,Maltese dog,True,True,0.5440848214285714
154,Pekinese,True,True,0.6198182397959184
155,Shih-Tzu,True,True,0.5640146683673469
156,Blenheim spaniel,True,True,0.5580357142857143
157,papillon,True,True,0.6337691326530612
158,toy terrier,True,True,0.6935586734693877
159,Rhodesian ridgeback,True,True,0.665656887755102
15,robin,True,True,0.68359375
160,Afghan hound,True,True,0.6915656887755102
161,basset,True,True,0.6477200255102041
162,beagle,True,True,0.6497130102040816
163,bloodhound,True,True,0.6915656887755102
164,bluetick,True,True,0.6736288265306123
165,black-and-tan coonhound,True,True,0.6855867346938775
166,Walker hound,False,False,0.7154815051020409
167,English foxhound,True,True,0.6676498724489796
168,redbone,True,True,0.7354113520408163
169,borzoi,True,True,0.7692920918367347
16,bulbul,True,True,0.6576849489795918
170,Irish wolfhound,True,True,0.6796077806122449
171,Italian greyhound,True,True,0.6397480867346939
172,whippet,True,True,0.7493622448979591
173,Ibizan hound,True,True,0.6477200255102041
174,Norwegian elkhound,True,True,0.7154815051020409
175,otterhound,False,False,0.7513552295918368
176,Saluki,True,True,0.763313137755102
177,Scottish deerhound,True,True,0.6995376275510204
178,Weimaraner,True,True,0.6875797193877551
179,Staffordshire bullterrier,True,True,0.6596779336734694
17,jay,True,True,0.7393973214285714
180,American Staffordshire terrier,True,True,0.7254464285714286
181,Bedlington terrier,True,True,0.7653061224489796
182,Border terrier,True,True,0.6915656887755102
183,Kerry blue terrier,True,True,0.701530612244898
184,Irish terrier,False,False,0.6596779336734694
185,Norfolk terrier,True,True,0.7035235969387755
186,Norwich terrier,True,True,0.7214604591836734
187,Yorkshire terrier,True,True,0.3946109693877551
188,wire-haired fox terrier,True,True,0.4902742346938775
189,Lakeland terrier,True,True,0.4743303571428571
18,magpie,True,True,0.4065688775510204
190,Sealyham terrier,True,True,0.4723373724489795
191,Airedale,True,True,0.4444355867346938
192,cairn,True,True,0.4723373724489795
193,Australian terrier,False,False,0.4583864795918367
194,Dandie Dinmont,True,True,0.4723373724489795
195,Boston bull,True,True,0.4105548469387755
196,miniature schnauzer,True,True,0.4504145408163265
197,giant schnauzer,True,True,0.4583864795918367
198,standard schnauzer,True,True,0.4424426020408163
199,Scotch terrier,True,True,0.4364636479591837
19,chickadee,True,True,0.4823022959183673
1,goldfish,True,True,0.4165338010204081
200,Tibetan terrier,True,True,0.4563934948979591
201,silky terrier,True,True,0.4563934948979591
202,soft-coated wheaten terrier,True,True,0.4583864795918367
203,West Highland white terrier,True,True,0.4544005102040816
204,Lhasa,False,False,0.4185267857142857
205,flat-coated retriever,True,True,0.4344706632653061
206,curly-coated retriever,True,True,0.3866390306122449
207,golden retriever,True,True,0.4823022959183673
208,Labrador retriever,True,True,0.4683514030612245
209,Chesapeake Bay retriever,True,True,0.4743303571428571
20,water ouzel,True,True,0.4444355867346938
210,German short-haired pointer,True,True,0.4643654336734694
211,vizsla,True,True,0.448421556122449
212,English setter,True,True,0.4085618622448979
213,Irish setter,True,True,0.4862882653061224
214,Gordon setter,True,True,0.412547831632653
215,Brittany spaniel,True,True,0.8569834183673469
216,clumber,True,True,0.7692920918367347
217,English springer,True,True,0.839046556122449
218,Welsh springer spaniel,True,True,0.821109693877551
219,cocker spaniel,True,True,0.8011798469387755
21,kite,False,False,0.7772640306122449
220,Sussex spaniel,True,True,0.8031728316326531
221,Irish water spaniel,False,False,0.8669483418367346
222,kuvasz,True,True,0.8370535714285714
223,schipperke,True,True,0.839046556122449
224,groenendael,True,True,0.8111447704081632
225,malinois,True,True,0.8968431122448981
226,briard,True,True,0.8609693877551019
227,kelpie,False,False,0.7613201530612245
228,komondor,True,True,0.8051658163265305
229,Old English sheepdog,True,True,0.8091517857142858
22,bald eagle,True,True,0.8828922193877551
230,Shetland sheepdog,True,True,0.7553411989795918
231,collie,True,True,0.8091517857142858
232,Border collie,True,True,0.835060586734694
233,Bouvier des Flandres,True,True,0.8131377551020409
234,Rottweiler,True,True,0.8031728316326531
235,German shepherd,True,True,0.7932079081632654
236,Doberman,True,True,0.8828922193877551
237,miniature pinscher,True,True,0.9307238520408164
238,Greater Swiss Mountain dog,True,True,0.8151307397959183
239,Bernese mountain dog,True,True,0.8051658163265305
23,vulture,True,True,0.835060586734694
240,Appenzeller,True,True,0.7912149234693877
241,EntleBucher,True,True,0.78125
242,boxer,True,True,0.8011798469387755
243,bull mastiff,True,True,0.8270886479591837
244,Tibetan mastiff,True,True,0.5520567602040816
245,French bulldog,True,True,0.5560427295918368
246,Great Dane,True,True,0.5181760204081632
