Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,26.259566326530614
100,black swan,True,True,26.331313775510207
101,tusker,True,True,26.050302933673468
102,echidna,True,True,25.950653698979597
103,platypus,True,True,25.843032525510207
104,wallaby,True,True,25.83107461734694
105,koala,True,True,26.45886479591837
106,wombat,True,True,25.99848533163265
107,jellyfish,True,True,26.04432397959184
108,sea anemone,True,True,26.18383290816326
109,brain coral,True,True,26.191804846938776
10,brambling,True,True,26.2874681122449
110,flatworm,True,True,26.23764349489796
111,nematode,True,True,26.19579081632653
112,conch,True,True,26.23963647959184
113,snail,True,True,26.102120535714285
114,slug,True,True,25.912786989795915
115,sea slug,True,True,26.112085459183675
116,chiton,True,True,26.209741709183675
117,chambered nautilus,True,True,26.27351721938776
118,Dungeness crab,True,True,26.249601403061224
119,rock crab,True,True,26.114078443877556
11,goldfinch,True,True,25.9944993622449
120,fiddler crab,True,True,25.92275191326531
121,king crab,True,True,25.954639668367346
122,American lobster,True,True,25.96859056122449
123,spiny lobster,True,True,26.309390943877556
124,crayfish,True,True,26.205755739795915
125,hermit crab,True,True,26.403061224489797
126,isopod,True,True,26.012436224489797
127,white stork,True,True,26.36519451530612
128,black stork,True,True,26.187818877551024
129,spoonbill,True,True,28.12300701530612
12,house finch,True,True,27.869897959183675
130,flamingo,True,True,27.88783482142857
131,little blue heron,True,True,28.047273596938776
132,American egret,True,True,27.99545599489796
133,bittern,True,True,28.25454400510204
134,crane,True,True,27.999441964285715
135,limpkin,False,False,28.0094068877551
136,European gallinule,True,True,27.762276785714285
137,American coot,True,True,28.340242346938776
138,bustard,True,True,27.891820790816325
139,ruddy turnstone,True,True,28.284438775510207
13,junco,True,True,27.987484056122447
140,red-backed sandpiper,True,True,28.17881058673469
141,redshank,True,True,28.184789540816325
142,dowitcher,True,True,28.08314732142857
143,oystercatcher,True,True,28.499681122448976
144,pelican,True,True,27.93765943877551
145,king penguin,True,True,27.939652423469383
146,albatross,True,True,28.121014030612244
147,grey whale,True,True,28.31234056122449
148,killer whale,True,True,27.959582270408163
149,dugong,True,True,28.336256377551024
14,indigo bunting,True,True,28.13097895408163
150,sea lion,True,True,28.011399872448976
151,Chihuahua,True,True,27.99545599489796
152,Japanese spaniel,True,True,27.69252232142857
153,Maltese dog,True,True,27.92370854591837
154,Pekinese,True,True,28.12898596938776
155,Shih-Tzu,True,True,27.87587691326531
156,Blenheim spaniel,True,True,28.13695790816326
157,papillon,True,True,28.01538584183674
158,toy terrier,True,True,26.090162627551024
159,Rhodesian ridgeback,False,False,26.407047193877556
15,robin,True,True,26.36120854591837
160,Afghan hound,True,True,26.694036989795915
161,basset,True,True,26.7578125
162,beagle,True,True,26.636240433673468
163,bloodhound,True,True,26.75581951530612
164,bluetick,True,True,26.12205038265306
165,black-and-tan coonhound,True,True,26.27551020408163
166,Walker hound,True,True,26.341278698979597
167,English foxhound,True,True,26.588408801020407
168,redbone,True,True,26.721938775510207
169,borzoi,True,True,26.52064732142857
16,bulbul,True,True,26.63026147959184
170,Irish wolfhound,True,True,26.21970663265306
171,Italian greyhound,True,True,26.448899872448976
172,whippet,True,True,26.39907525510204
173,Ibizan hound,True,True,26.528619260204085
174,Norwegian elkhound,True,True,26.602359693877556
175,otterhound,True,True,26.51267538265306
176,Saluki,True,True,26.41701211734694
177,Scottish deerhound,True,True,26.588408801020407
178,Weimaraner,True,True,26.676100127551024
179,Staffordshire bullterrier,True,True,26.46484375
17,jay,True,True,26.650191326530614
180,American Staffordshire terrier,True,True,26.650191326530614
181,Bedlington terrier,True,True,26.528619260204085
182,Border terrier,True,True,26.3492506377551
183,Kerry blue terrier,True,True,26.45288584183674
184,Irish terrier,True,True,26.674107142857142
185,Norfolk terrier,True,True,26.25757334183674
186,Norwich terrier,True,True,26.674107142857142
187,Yorkshire terrier,True,True,24.129065688775512
188,wire-haired fox terrier,True,True,24.1390306122449
189,Lakeland terrier,True,True,24.232700892857142
18,magpie,True,True,23.99354272959184
190,Sealyham terrier,True,True,24.5296556122449
191,Airedale,False,False,24.37420280612245
192,cairn,True,True,24.260602678571427
193,Australian terrier,False,False,24.581473214285715
194,Dandie Dinmont,True,True,24.079241071428573
195,Boston bull,True,True,24.280532525510203
196,miniature schnauzer,True,True,24.487802933673468
197,giant schnauzer,True,True,24.11910076530612
