Index,True_Label,Match,llm_1,Removed_Percentage
0,tench,True,True,0.2272002551020408
100,black swan,True,True,0.2431441326530612
101,tusker,True,True,0.2311862244897959
102,echidna,True,True,0.253109056122449
103,platypus,True,True,0.2451371173469387
104,wallaby,True,True,0.2491230867346938
105,koala,True,True,0.2291932397959183
106,wombat,True,True,0.2570950255102041
107,jellyfish,True,True,0.2570950255102041
108,sea anemone,True,True,0.253109056122449
109,brain coral,True,True,0.2491230867346938
10,brambling,True,True,0.2511160714285714
110,flatworm,True,True,0.275031887755102
111,nematode,True,True,0.2411511479591836
112,conch,True,True,0.2630739795918367
113,snail,True,True,0.2630739795918367
114,slug,True,True,0.2331792091836735
115,sea slug,True,True,0.2252072704081632
116,chiton,True,True,0.2770248724489795
117,chambered nautilus,True,True,0.2491230867346938
118,Dungeness crab,False,False,0.2331792091836735
119,rock crab,True,True,0.2570950255102041
11,goldfinch,True,True,0.2889827806122449
120,fiddler crab,True,True,0.2730389030612245
121,king crab,True,True,0.2670599489795918
122,American lobster,False,False,0.2451371173469387
123,spiny lobster,True,True,0.2511160714285714
124,crayfish,True,True,0.2610809948979592
125,hermit crab,True,True,0.2551020408163265
126,isopod,True,True,0.2491230867346938
127,white stork,True,True,0.2630739795918367
128,black stork,True,True,0.2411511479591836
129,spoonbill,True,True,0.1434948979591837
12,house finch,True,True,0.1554528061224489
130,flamingo,True,True,0.1335299744897959
131,little blue heron,True,True,0.1534598214285714
132,American egret,True,True,0.1395089285714285
133,bittern,True,True,0.1415019132653061
134,crane,True,True,0.1713966836734693
135,limpkin,True,True,0.1474808673469387
136,European gallinule,True,True,0.1574457908163265
137,American coot,True,True,0.1215720663265306
138,bustard,True,True,0.1335299744897959
139,ruddy turnstone,True,True,0.159438775510204
13,junco,True,True,0.1514668367346938
140,red-backed sandpiper,True,True,0.1295440051020408
141,redshank,True,True,0.1395089285714285
142,dowitcher,True,True,0.1614317602040816
143,oystercatcher,True,True,0.1415019132653061
144,pelican,True,True,0.1275510204081632
145,king penguin,True,True,0.1454878826530612
146,albatross,True,True,0.1235650510204081
147,grey whale,True,True,0.1634247448979592
148,killer whale,True,True,0.1554528061224489
149,dugong,True,True,0.1534598214285714
14,indigo bunting,True,True,0.1175860969387755
150,sea lion,True,True,0.137515943877551
151,Chihuahua,True,True,0.1155931122448979
152,Japanese spaniel,True,True,0.1255580357142857
153,Maltese dog,True,True,0.1614317602040816
154,Pekinese,True,True,0.1574457908163265
155,Shih-Tzu,True,True,0.1574457908163265
156,Blenheim spaniel,True,True,0.1753826530612245
157,papillon,True,True,0.1494738520408163
158,toy terrier,True,True,0.2311862244897959
159,Rhodesian ridgeback,True,True,0.2092633928571428
15,robin,True,True,0.2272002551020408
160,Afghan hound,True,True,0.1753826530612245
161,basset,True,True,0.1873405612244897
162,beagle,True,True,0.2471301020408163
163,bloodhound,True,True,0.2192283163265306
164,bluetick,True,True,0.2212213010204081
165,black-and-tan coonhound,True,True,0.2291932397959183
166,Walker hound,False,False,0.235172193877551
167,English foxhound,True,True,0.1833545918367347
168,redbone,True,True,0.235172193877551
